scope,candidate,baseline,metric,direction,pairs,baseline_mean,candidate_mean,improvement_mean,ci95_lower,ci95_upper,wins,ties,losses
triad_uniform,computational_oracle,myopic_voi,final_truth_probability,higher,100,0.3333333333333334,0.998668265636117,0.6653349323027836,0.664858768180569,0.6657441148995952,100,0,0
near_pair_rare_distractor,round_robin,passive,total_decision_loss,lower,100,2.5,2.29136639232,0.20863360767999958,0.06461477375999954,0.35265244159999964,61,0,39
near_pair_rare_distractor,round_robin,passive,decision_cost,lower,100,2.5,0.345,2.155,2.13,2.18,100,0,0
near_pair_rare_distractor,round_robin,passive,movement_cost,lower,100,0.0,1.9463663923200005,-1.9463663923200005,-2.068206981120001,-1.8301693132800005,0,0,100
near_pair_rare_distractor,round_robin,passive,resolution_steps,lower,100,10.0,2.38,7.62,7.52,7.72,100,0,0
near_pair_rare_distractor,round_robin,passive,wrong_selection,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,round_robin,passive,brier_score,lower,100,0.5429999999999999,1.5984624039898083e-05,0.5429840153759602,0.5219783816069978,0.5709877571205658,100,0,0
near_pair_rare_distractor,round_robin,passive,log_loss,lower,100,0.8586707920888227,0.0014530771763741606,0.8572177149124485,0.8117838893584688,0.9175931573458103,100,0,0
near_pair_rare_distractor,round_robin,passive,final_truth_probability,higher,100,0.4360000000000001,0.998550939042584,0.5625509390425837,0.5516901938710911,0.5767961165752087,100,0,0
near_pair_rare_distractor,myopic_voi,passive,total_decision_loss,lower,100,2.5,2.5,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,myopic_voi,passive,decision_cost,lower,100,2.5,2.5,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,myopic_voi,passive,movement_cost,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,myopic_voi,passive,resolution_steps,lower,100,10.0,10.0,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,myopic_voi,passive,wrong_selection,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,myopic_voi,passive,brier_score,lower,100,0.5429999999999999,0.5429999999999999,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,myopic_voi,passive,log_loss,lower,100,0.8586707920888227,0.8586707920888227,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,myopic_voi,passive,final_truth_probability,higher,100,0.4360000000000001,0.4360000000000001,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,receding_horizon_voi,passive,total_decision_loss,lower,100,2.5,1.8216774748696207,0.678322525130379,0.5941221244606896,0.7598864912542594,97,0,3
near_pair_rare_distractor,receding_horizon_voi,passive,decision_cost,lower,100,2.5,0.48,2.02,1.98,2.06,100,0,0
near_pair_rare_distractor,receding_horizon_voi,passive,movement_cost,lower,100,0.0,1.3416774748696207,-1.3416774748696207,-1.4055476228557502,-1.2773662044452592,0,0,100
near_pair_rare_distractor,receding_horizon_voi,passive,resolution_steps,lower,100,10.0,2.92,7.08,6.91,7.24,100,0,0
near_pair_rare_distractor,receding_horizon_voi,passive,wrong_selection,lower,100,0.0,0.0,0.0,0.0,0.0,0,100,0
near_pair_rare_distractor,receding_horizon_voi,passive,brier_score,lower,100,0.5429999999999999,1.9169161435109925e-05,0.542980830838565,0.521976300819087,0.5709855045663633,100,0,0
near_pair_rare_distractor,receding_horizon_voi,passive,log_loss,lower,100,0.8586707920888227,0.0018541517812549837,0.8568166403075677,0.8113572341851825,0.9173216981965894,100,0,0
near_pair_rare_distractor,receding_horizon_voi,passive,final_truth_probability,higher,100,0.4360000000000001,0.9981506761200853,0.5621506761200854,0.5513807762256885,0.5764175951052514,100,0,0
near_pair_rare_distractor,computational_oracle,passive,total_decision_loss,lower,100,2.5,1.0275301020569598,1.47246989794304,1.4072262177633286,1.5269328981427197,99,0,1
near_pair_rare_distractor,computational_oracle,passive,decision_cost,lower,100,2.5,0.5825,1.9175,1.86,1.96,99,0,1
near_pair_rare_distractor,computational_oracle,passive,movement_cost,lower,100,0.0,0.44503010205696003,-0.44503010205696003,-0.46058171152896005,-0.429486237315072,0,0,100
near_pair_rare_distractor,computational_oracle,passive,resolution_steps,lower,100,10.0,3.25,6.75,6.64,6.86,100,0,0
near_pair_rare_distractor,computational_oracle,passive,wrong_selection,lower,100,0.0,0.01,-0.01,-0.03,0.0,0,99,1
