algorithm,seed,position_rmse,agent_position_rmse,mean_nees,coverage95_rate,mean_nis,information_gain,spatial_diversity,estimate_disagreement,recovery_steps,messages,bytes_sent,mean_momentum,mean_momentum_change_score,mean_momentum_corroborating_agents,mean_momentum_biased_agents,momentum_fallback_rate,momentum_change_events,runtime_seconds,scenario,nees_calibration_error,coverage_calibration_error
flocking_fixed_momentum,9,0.7278067658226698,0.730023965194263,1.95980756481245,0.96015625,1.909601245241301,3.6819404134475198,4.777269548082996,0.4603538559673753,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.7847407499793917,gradual_change,0.04019243518755,0.010156250000000089
flocking_guarded_momentum,0,0.6528115756437516,0.6726836321646181,1.6671702131033475,0.9765625,1.6934111965810903,3.688680889770911,4.7666232970745925,0.43140978656922213,0,3840,737280,0.7199999999999999,0.10081314234632013,0.95,0.0,1.0,0,0.7925723330117762,gradual_change,0.33282978689665255,0.026562500000000044
flocking_guarded_momentum,1,0.6102756059423076,0.6297325386025628,1.505555682852925,0.9859375,1.6573831274273794,3.714127015824566,4.769413065908648,0.4150603671507773,1,3840,737280,0.7199999999999999,0.09691527956321402,0.9,0.0,1.0,0,0.8017461251001805,gradual_change,0.49444431714707493,0.03593750000000007
flocking_guarded_momentum,2,0.642254176277073,0.6460521715810368,1.5695934033378953,0.98671875,1.6365338449418523,3.7112674219319834,4.757067333251788,0.41093512096374535,0,3840,737280,0.7199999999999999,0.08637489822869862,0.825,0.0,1.0,0,0.7980732501018792,gradual_change,0.4304065966621047,0.03671875000000002
flocking_guarded_momentum,3,0.6319263426882541,0.6672084198948967,1.6353431602522002,0.965625,1.7860020338119256,3.6945227418082096,4.778159106854954,0.4492616579059371,0,3840,737280,0.7199999999999999,0.10382820357104043,0.9875,0.0,1.0,0,0.8171616669278592,gradual_change,0.36465683974779983,0.015625
flocking_guarded_momentum,4,0.5974507393094435,0.6363452690136723,1.5086581361107343,0.9953125,1.5888532397968824,3.695395095637412,4.784867501884172,0.45725089676485037,0,3840,737280,0.7199999999999999,0.09170401839917056,0.9,0.0,1.0,0,0.7919403749983758,gradual_change,0.4913418638892657,0.04531250000000009
flocking_guarded_momentum,5,0.698101300552696,0.6969279320715493,1.8071207134762861,0.95625,1.8180203137906257,3.712027920231062,4.759862118748501,0.3691969421316211,1,3840,737280,0.7199999999999999,0.13209166433258107,1.2,0.0,1.0,0,0.7824987079948187,gradual_change,0.1928792865237139,0.006250000000000089
flocking_guarded_momentum,6,0.6029991606454991,0.6188261719720517,1.4274252390503752,0.99765625,1.6152942169717732,3.6946552638150165,4.7665018952506735,0.4195017924357334,0,3840,737280,0.7199999999999999,0.08496854975301062,0.825,0.0,1.0,0,0.7808382089715451,gradual_change,0.5725747609496248,0.04765625000000007
flocking_guarded_momentum,7,0.6178891314841736,0.6496668319363399,1.6153545911430343,0.98046875,1.6411340247965485,3.7217278439933468,4.790372015923522,0.3723107841775768,0,3840,737280,0.7182499999999999,0.10411575369148052,0.99375,0.0,0.9875,1,0.7868714171927422,gradual_change,0.38464540885696574,0.030468750000000044
flocking_guarded_momentum,8,0.5794516212626588,0.61465308489851,1.394338106072634,0.98515625,1.6904119794254122,3.705511512006896,4.757130706254228,0.4397320502083291,0,3840,737280,0.7199999999999999,0.08499206139025248,0.84375,0.0,1.0,0,0.7869381660129875,gradual_change,0.6056618939273659,0.03515625
flocking_guarded_momentum,9,0.7278067658226698,0.730023965194263,1.95980756481245,0.96015625,1.909601245241301,3.6819404134475198,4.777269548082996,0.4603538559673753,1,3840,737280,0.7199999999999999,0.1358496848736835,1.1875,0.0,1.0,0,0.7872517919167876,gradual_change,0.04019243518755,0.010156250000000089
flocking_adaptive_momentum,0,0.6870410805698249,0.6912126494266445,1.7949603339178524,0.97109375,1.7135284728091953,3.7184017480474383,4.748016547986701,0.3765383293517809,0,3840,737280,0.8514612200875344,0.0,0.0,0.0,0.0,0,0.7846885840408504,gradual_change,0.20503966608214763,0.021093750000000022
flocking_adaptive_momentum,1,0.6479472963414171,0.6519375826810899,1.647583045954245,0.9703125,1.722164772207624,3.730665515826247,4.747620280353371,0.33986422629280355,0,3840,737280,0.8500207941537814,0.0,0.0,0.0,0.0,0,0.7801405829377472,gradual_change,0.3524169540457549,0.020312500000000067
flocking_adaptive_momentum,2,0.6667611698425219,0.6640338218522729,1.714294212382034,0.97578125,1.7765507947317212,3.7323236599753096,4.7310866572879275,0.32907875320632934,0,3840,737280,0.8471178623595904,0.0,0.0,0.0,0.0,0,0.7848257080186158,gradual_change,0.28570578761796606,0.02578125000000009
flocking_adaptive_momentum,3,0.6878819708953346,0.7029792876470381,1.8852206041181607,0.96484375,1.7912047311069608,3.7238280770912504,4.755068197018209,0.382423746285072,1,3840,737280,0.8454788380869871,0.0,0.0,0.0,0.0,0,0.7851025830022991,gradual_change,0.11477939588183927,0.014843750000000044
flocking_adaptive_momentum,4,0.6268186085843869,0.6292961759330771,1.5341405645456365,0.9859375,1.5377424706614495,3.724175065919367,4.792411445635684,0.29600586855923333,0,3840,737280,0.8676889293119977,0.0,0.0,0.0,0.0,0,0.7843133329879493,gradual_change,0.4658594354543635,0.03593750000000007
flocking_adaptive_momentum,5,0.6433469728785812,0.6472290942078128,1.5961766452021267,0.9828125,1.6991859261746114,3.734265733608821,4.768081179016333,0.33098977241753025,1,3840,737280,0.8525419397643338,0.0,0.0,0.0,0.0,0,0.7892977909650654,gradual_change,0.40382335479787335,0.03281250000000002
flocking_adaptive_momentum,6,0.6312187852578658,0.6526260851349625,1.6388144257505064,0.975,1.6575991499849159,3.7217747327405077,4.770294261807138,0.35034893800312544,0,3840,737280,0.8555900240357743,0.0,0.0,0.0,0.0,0,0.7846609158441424,gradual_change,0.3611855742494936,0.025000000000000022
flocking_adaptive_momentum,7,0.6462034995482958,0.6486342971794564,1.6342992366380789,0.9734375,1.6701534308657144,3.733184163911217,4.775907113658588,0.33086931100414974,0,3840,737280,0.8560281699842435,0.0,0.0,0.0,0.0,0,0.7887528750579804,gradual_change,0.36570076336192114,0.0234375
flocking_adaptive_momentum,8,0.6742529050809355,0.6776852826683264,1.754648866247114,0.96328125,1.8003373507914078,3.7251971797008467,4.758895975599039,0.34331008717955036,0,3840,737280,0.8438624829682941,0.0,0.0,0.0,0.0,0,0.7872896660119295,gradual_change,0.24535113375288597,0.013281250000000022
flocking_adaptive_momentum,9,0.7247875496679005,0.7243437807812425,1.9371216352896112,0.9578125,1.816228857244677,3.699611701485158,4.75771467670023,0.37300328324473997,0,3840,737280,0.8420756034215746,0.0,0.0,0.0,0.0,0,0.786432082997635,gradual_change,0.06287836471038877,0.0078125
