algorithm,seed,position_rmse,best_hypothesis_rmse,mean_truth_consistent_flock_weight,decision_loss,mean_decision_base_error,selection_rate,mixture_rate,abstention_rate,investigation_rate,wrong_mode_rate,wrong_mode_action_rate,mean_output_confidence,ambiguity_resolution_steps,agent_position_rmse,mean_nees,p95_nees,max_nees,coverage95_rate,rejoin_window_nees,mean_nis,information_gain,spatial_diversity,estimate_disagreement,mean_operational_agents,mean_delivery_ratio,mean_message_age,partition_active_rate,partition_selection_rate,mean_topology_components,mean_observer_component_size,mean_topology_visibility_fraction,mean_topology_live_support,mean_topology_retained_support,mean_topology_unknown_support,mean_topology_probation_agents,topology_rejoin_events,topology_merge_grace_rate,topology_epoch_changes,mean_duplicate_support_suppressed,topology_selection_blocked_rate,max_primary_support_jump,recovery_steps,messages,bytes_sent,mean_momentum,mean_momentum_change_score,mean_momentum_corroborating_agents,mean_momentum_biased_agents,momentum_fallback_rate,momentum_change_events,mean_hypothesis_flocks,multiflock_rate,mean_primary_flock_size,mean_primary_flock_weight,mean_alternative_flock_weight,mean_quarantined_agents,quarantine_rate,mean_suspected_bias_agents,mean_bias_estimate_norm,movement_distance,runtime_seconds,scenario,nees_calibration_error,coverage_calibration_error
flocking_topology_partition,11991,4.071270862178544,4.04616342770576,0.43750000000007494,3.6537028079041756,2.9974528079041756,0.175,0.0,0.825,0.375,1.0,0.025,-0.09999999999992501,1,4.062028670381514,50.3669281994561,180.63069698155385,187.8446269605064,0.5333333333333333,0.0,2.8562466806141193,3.6297273722100476,3.496091436661623,1.2678302621804929,6.0,1.0,0.0,0.425,0.0,2.125,4.1,0.6833333333333333,2.725,0.0,0.5458333333333334,0.0,0,0.0,14,10.05,0.075,0.33333333333333337,,336,64512,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.025,0.025,2.775,0.45000000000007495,0.004166666666666667,2.025,0.775,1.975,1.097193038518634,49.85500700798311,0.029181667137891054,partition_only,48.3669281994561,0.41666666666666663
flocking_topology_resilient,11990,3.4084397308416823,3.4084397308416823,0.42083333333348333,3.19312423917095,2.56312423917095,0.2,0.0,0.8,0.3,0.0,0.0,-0.1583333333331834,,3.4117751546215334,35.96237321469299,125.34059818732787,137.58894265885692,0.46875,0.0,2.918903918020124,3.609028371165033,3.475159422121684,1.3549260687756879,6.0,1.0,0.0,0.425,0.0,1.875,4.525,0.7541666666666667,2.525,2.726880172806983,0.5791666666666668,0.0,0,0.425,9,9.45,0.45,0.5,,376,72192,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,2.675,0.42083333333348333,0.0,1.675,0.775,1.975,1.14883334678062,51.53276552331593,0.033331959042698145,partition_only,33.96237321469299,0.48124999999999996
flocking_topology_resilient,11991,4.071293078974042,4.046185782361152,0.45000000000007495,3.567091867712823,3.003341867712823,0.275,0.0,0.725,0.2,1.0,0.025,-0.07499999999992502,1,4.072600101346832,50.6618569898306,180.63069698155385,187.8446269605064,0.5145833333333333,0.0,2.928566916800328,3.6217256694576903,3.5420787769109454,1.3050471435320208,6.0,1.0,0.0,0.425,0.0,2.1,4.175,0.6958333333333334,2.8,1.8913899768984912,0.5333333333333334,0.0,0,0.5,13,10.5,0.525,0.33333333333333337,,341,65472,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.025,0.025,2.85,0.46250000000007496,0.004166666666666667,2.025,0.775,1.925,1.096890120226361,50.4177511856909,0.03162512509152293,partition_only,48.6618569898306,0.4354166666666667
flocking_robust_active,11990,4.163382436287018,4.051145658638966,0.9,3.0960777790895735,3.0960777790895735,1.0,0.0,0.0,0.0,0.16666666666666666,0.025,1.0,7,4.0739634839020615,49.97297384505036,155.66444977044478,173.66978134697618,0.5416666666666666,0.0,2.7893017573545906,3.6330653174118686,3.455630586789571,1.2524418573152087,6.0,1.0,0.0,0.425,1.0,1.0,6.0,1.0,3.625,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.25,,369,70848,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.15,0.15,3.475,0.9625,0.0375,1.675,0.775,1.975,1.1492395566726978,51.15502378698308,0.040841042064130306,asymmetric_partition,47.97297384505036,0.4083333333333333
flocking_robust_active,11991,4.110962433309819,4.086098894858541,0.9800000000000001,3.0304541536427125,3.0304541536427125,1.0,0.0,0.0,0.0,1.0,0.025,0.99,1,4.097075205701742,50.22420267290928,161.9585318630943,173.40561274544243,0.5333333333333333,0.0,2.8562466806141193,3.6297273722100476,3.496091436661623,1.2678302621804929,6.0,1.0,0.0,0.425,1.0,1.0,6.0,1.0,3.425,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.19999999999999996,,336,64512,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.025,0.025,3.4,0.9949999999999999,0.005,2.025,0.775,1.975,1.097193038518634,49.85500700798311,0.03620766708627343,asymmetric_partition,48.22420267290928,0.41666666666666663
flocking_topology_support,11990,4.106451967669208,4.051145658638966,0.5375,3.501088687325357,3.0573386873253563,0.475,0.0,0.525,0.5,0.0,0.0,0.20833333333333331,7,4.026144852454465,48.61740702073044,155.66444977044478,173.66978134697618,0.5416666666666666,0.0,2.7893017573545906,3.6330653174118686,3.455630586789571,1.2524418573152087,6.0,1.0,0.0,0.425,0.35294117647058826,1.825,6.0,1.0,3.625,0.0,0.3958333333333333,0.0,0,0.0,11,14.25,0.0,0.33333333333333337,,369,70848,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.15,0.15,3.475,0.5791666666666666,0.025,1.675,0.775,1.975,1.1492395566726978,51.15502378698308,0.030913959024474025,asymmetric_partition,46.61740702073044,0.4083333333333333
flocking_topology_support,11991,4.110962433309819,4.086098894858541,0.5541666666666666,3.5904541536427126,3.0304541536427125,0.3,0.0,0.7,0.35,1.0,0.025,0.13333333333333333,1,4.097075205701742,50.22420267290928,161.9585318630943,173.40561274544243,0.5333333333333333,0.0,2.8562466806141193,3.6297273722100476,3.496091436661623,1.2678302621804929,6.0,1.0,0.0,0.425,0.17647058823529413,2.125,6.0,1.0,3.425,0.0,0.4291666666666666,0.0,0,0.0,14,13.8,0.0,0.33333333333333337,,336,64512,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.025,0.025,3.4,0.5666666666666667,0.004166666666666667,2.025,0.775,1.975,1.097193038518634,49.85500700798311,0.03006045799702406,asymmetric_partition,48.22420267290928,0.41666666666666663
flocking_topology_rejoin,11990,4.106451967669208,4.051145658638966,0.5375,3.501088687325357,3.0573386873253563,0.475,0.0,0.525,0.5,0.0,0.0,0.20833333333333331,7,4.026144852454465,48.61740702073044,155.66444977044478,173.66978134697618,0.5416666666666666,0.0,2.7893017573545906,3.6330653174118686,3.455630586789571,1.2524418573152087,6.0,1.0,0.0,0.425,0.35294117647058826,1.825,6.0,1.0,3.625,0.0,0.3958333333333333,0.0,0,0.0,11,14.25,0.0,0.33333333333333337,,369,70848,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.15,0.15,3.475,0.5791666666666666,0.025,1.675,0.775,1.975,1.1492395566726978,51.15502378698308,0.03182604117318988,asymmetric_partition,46.61740702073044,0.4083333333333333
flocking_topology_rejoin,11991,4.110962433309819,4.086098894858541,0.5541666666666666,3.5904541536427126,3.0304541536427125,0.3,0.0,0.7,0.35,1.0,0.025,0.13333333333333333,1,4.097075205701742,50.22420267290928,161.9585318630943,173.40561274544243,0.5333333333333333,0.0,2.8562466806141193,3.6297273722100476,3.496091436661623,1.2678302621804929,6.0,1.0,0.0,0.425,0.17647058823529413,2.125,6.0,1.0,3.425,0.0,0.4291666666666666,0.0,0,0.0,14,13.8,0.0,0.33333333333333337,,336,64512,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.025,0.025,3.4,0.5666666666666667,0.004166666666666667,2.025,0.775,1.975,1.097193038518634,49.85500700798311,0.030961666954681277,asymmetric_partition,48.22420267290928,0.41666666666666663
flocking_topology_partition,11990,3.4242022092087976,3.4242022092087976,0.4375000000002,3.150998765872457,2.607248765872457,0.325,0.0,0.675,0.375,0.0,0.0,-0.12499999999980002,,3.4146609849422793,36.980268050034475,125.6436463249717,137.77448323441314,0.525,0.0,2.7893017573545906,3.6330653174118686,3.455630586789571,1.2524418573152087,6.0,1.0,0.0,0.425,0.0,1.825,4.6,0.7666666666666666,2.625,0.0,0.5625000000000001,0.0,0,0.0,11,10.35,0.2,0.499999999999,,369,70848,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,2.825,0.4375000000002,0.0,1.675,0.775,1.975,1.1492395566726978,51.15502378698308,0.029922082787379622,asymmetric_partition,34.980268050034475,0.42499999999999993
flocking_topology_partition,11991,4.071270862178544,4.04616342770576,0.43750000000007494,3.6537028079041756,2.9974528079041756,0.175,0.0,0.825,0.375,1.0,0.025,-0.09999999999992501,1,4.062028670381514,50.3669281994561,180.63069698155385,187.8446269605064,0.5333333333333333,0.0,2.8562466806141193,3.6297273722100476,3.496091436661623,1.2678302621804929,6.0,1.0,0.0,0.425,0.0,2.125,4.1,0.6833333333333333,2.725,0.0,0.5458333333333334,0.0,0,0.0,14,10.05,0.075,0.33333333333333337,,336,64512,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.025,0.025,2.775,0.45000000000007495,0.004166666666666667,2.025,0.775,1.975,1.097193038518634,49.85500700798311,0.029263624921441078,asymmetric_partition,48.3669281994561,0.41666666666666663
flocking_topology_resilient,11990,3.4084397308416823,3.4084397308416823,0.42083333333348333,3.19312423917095,2.56312423917095,0.2,0.0,0.8,0.3,0.0,0.0,-0.1583333333331834,,3.4117751546215334,35.96237321469299,125.34059818732787,137.58894265885692,0.46875,0.0,2.918903918020124,3.609028371165033,3.475159422121684,1.3549260687756879,6.0,1.0,0.0,0.425,0.0,1.875,4.525,0.7541666666666667,2.525,2.726880172806983,0.5791666666666668,0.0,0,0.425,9,9.45,0.45,0.5,,376,72192,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,2.675,0.42083333333348333,0.0,1.675,0.775,1.975,1.14883334678062,51.53276552331593,0.030417458154261112,asymmetric_partition,33.96237321469299,0.48124999999999996
