algorithm,seed,position_rmse,best_hypothesis_rmse,mean_truth_consistent_flock_weight,agent_position_rmse,mean_nees,coverage95_rate,mean_nis,information_gain,spatial_diversity,estimate_disagreement,recovery_steps,messages,bytes_sent,mean_momentum,mean_momentum_change_score,mean_momentum_corroborating_agents,mean_momentum_biased_agents,momentum_fallback_rate,momentum_change_events,mean_hypothesis_flocks,multiflock_rate,mean_primary_flock_size,mean_primary_flock_weight,mean_alternative_flock_weight,mean_quarantined_agents,quarantine_rate,mean_suspected_bias_agents,mean_bias_estimate_norm,runtime_seconds,scenario,nees_calibration_error,coverage_calibration_error
flocking_robust_multiflock,3065,0.6225720260387988,0.6225720260387988,1.0,0.6619332857867055,1.619024646352797,0.9685267857142857,1.7493160765836013,3.703303213459743,4.736866439394578,0.4540491765228758,3,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.94375,1.0,0.0,0.0,0.0,0.05625,0.2987675750317834,1.2489063749089837,abrupt_change,0.3809753536472029,0.018526785714285787
flocking_robust_multiflock,3066,0.6931041934676823,0.6931041934676823,1.0,0.721250363380411,1.9054544658451384,0.9431919642857143,1.8120911159564954,3.666241624338004,4.7624041519332945,0.5051707552110463,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.925,1.0,0.0,0.0,0.0,0.075,0.3015874423546644,1.2467569580767304,abrupt_change,0.09454553415486155,0.006808035714285676
flocking_robust_multiflock,3067,0.6641346726437053,0.6641346726437053,1.0,0.6812963201334469,1.6895005224481345,0.97890625,1.7022176411598426,3.7009013802005484,4.733382691291534,0.42487082061565956,2,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.90625,1.0,0.0,0.0,0.0,0.09375,0.3033975261405906,1.2653546249493957,abrupt_change,0.31049947755186547,0.028906250000000022
flocking_robust_multiflock,3068,0.6972948528046813,0.6972948528046813,1.0,0.6947481600456533,1.7723300433827838,0.9662946428571428,1.7376872983761067,3.703467825904808,4.693646244084172,0.4416134493883647,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.89375,1.0,0.0,0.0,0.0,0.10625,0.30090111982590545,1.2557464998681098,abrupt_change,0.22766995661721623,0.016294642857142883
flocking_robust_multiflock,3069,0.6274691466119884,0.6274691466119884,1.0,0.6501808721767609,1.569866963822567,0.98828125,1.7187030874515685,3.6918822425804065,4.728188097109355,0.42579540997511806,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.91875,1.0,0.0,0.0,0.0,0.08125,0.3065634132874137,1.2493090410716832,abrupt_change,0.4301330361774329,0.038281250000000044
flocking_robust_multiflock,3070,0.6307377847843826,0.6307377847843826,1.0,0.6635856566012498,1.6241026504760705,0.965625,1.7714068986586824,3.6819525584719712,4.751938148463306,0.47795633240548296,2,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.93125,1.0,0.0,0.0,0.0,0.06875,0.29954711909136617,1.2457818749826401,abrupt_change,0.3758973495239295,0.015625
flocking_robust_multiflock,3071,0.5949812378899354,0.5949812378899354,1.0,0.6159181631662217,1.4205631594592052,0.98359375,1.5773365601778357,3.6883703116569926,4.739442623799418,0.4380867103156284,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.96875,1.0,0.0,0.0,0.0,0.03125,0.2864817409273254,1.2823497920762748,abrupt_change,0.5794368405407948,0.03359375000000009
flocking_robust_multiflock,3072,0.7182595302993251,0.7182595302993251,1.0,0.7005317824365552,1.7935651151991407,0.9465401785714287,1.7642851357438123,3.7045848297820165,4.725989494567659,0.43211437599562325,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.8875,1.0,0.0,0.00625,0.00625,0.1125,0.30120179332157526,1.2433027501683682,abrupt_change,0.20643488480085925,0.0034598214285712636
flocking_robust_multiflock,3073,0.6233537824793938,0.6233537824793938,1.0,0.660366292132242,1.6144000607930615,0.98359375,1.6904453452973491,3.6850935816939865,4.717862662345494,0.46007723389857913,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.93125,1.0,0.0,0.0,0.0,0.06875,0.30766895162152375,1.238954208092764,abrupt_change,0.38559993920693847,0.03359375000000009
flocking_robust_multiflock,3074,0.6544276847129643,0.6544276847129643,1.0,0.6746384560194026,1.6283722552940252,0.9796875,1.690431399402709,3.6789249645740325,4.714334361924425,0.4652709680975068,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,7.9,1.0,0.0,0.0,0.0,0.1,0.29532185921517373,1.2251045410521328,abrupt_change,0.3716277447059748,0.02968750000000009
