robot,arm,window,start_time,end_time,position_rmse,mean_nees,p95_nees,coverage95_rate,update_rate,maximum_landmarks_used,outage_fraction,outage_rmse,mean_topology_components,mean_topology_edges,minimum_topology_components,maximum_topology_components,mean_clock_alignment_error,runtime_seconds,finite
5,odometry_only,0,1248444191.043,1248444250.543,0.6104740374814162,0.06029681157770461,0.11671742040739459,1.0,0.0,0.0,0.008333333333333333,0.01924653051848969,2.025,3.9583333333333335,1,5,0.0,0.015589347245016446,True
5,odometry_only,1,1248444251.043,1248444310.543,2.022861563939817,0.2539853664913602,0.53343484420894,1.0,0.0,0.0,0.21666666666666667,2.808621702800864,3.175,2.625,1,5,0.0,0.015589347245016446,True
5,odometry_only,2,1248444311.043,1248444370.543,3.0319961437197174,0.4451002645740753,0.709635735265674,1.0,0.0,0.0,0.03333333333333333,3.7117790228448553,2.4583333333333335,2.816666666666667,1,4,0.0,0.015589347245016446,True
5,odometry_only,3,1248444371.043,1248444430.543,1.5371522754873808,0.09783696973809355,0.1423232903491351,1.0,0.0,0.0,0.24166666666666667,1.4282578210294608,1.8833333333333333,4.425,1,4,0.0,0.015589347245016446,True
5,odometry_only,4,1248444431.043,1248444490.543,2.212996044620907,0.09508476719012462,0.1315878662567066,1.0,0.0,0.0,0.06666666666666667,2.2633043925410408,2.85,2.4916666666666667,2,5,0.0,0.015589347245016446,True
5,odometry_only,5,1248444491.043,1248444550.543,1.3148189386583298,0.021855261909712934,0.04744726310000431,1.0,0.0,0.0,0.4583333333333333,1.4890687376121434,2.7333333333333334,2.566666666666667,2,5,0.0,0.015589347245016446,True
5,odometry_only,6,1248444551.043,1248444610.543,1.0077117130513016,0.014743891372115021,0.017183499368462578,1.0,0.0,0.0,0.2833333333333333,0.9074187811957657,2.033333333333333,3.6666666666666665,1,5,0.0,0.015589347245016446,True
5,odometry_only,7,1248444611.043,1248444670.543,0.7520702456939647,0.008874243828066064,0.017718371476320657,1.0,0.0,0.0,0.35833333333333334,0.7539713788363903,3.2333333333333334,1.9916666666666667,1,5,0.0,0.015589347245016446,True
5,odometry_only,8,1248444671.043,1248444730.543,2.089082495873836,0.02995791842821456,0.03688411735543906,1.0,0.0,0.0,0.375,2.026426181586314,2.6666666666666665,2.6666666666666665,1,5,0.0,0.015589347245016446,True
5,odometry_only,9,1248444731.043,1248444790.543,1.7093989223233699,0.01618226690261309,0.03213548604340926,1.0,0.0,0.0,0.10833333333333334,1.9128271450545835,2.808333333333333,3.033333333333333,1,5,0.0,0.015589347245016446,True
5,odometry_only,10,1248444791.043,1248444850.543,0.8814315932498156,0.00727478032619972,0.027026724617939205,1.0,0.0,0.0,0.0,0.0,1.5666666666666667,4.766666666666667,1,4,0.0,0.015589347245016446,True
5,odometry_only,11,1248444851.043,1248444910.543,2.7127840254353606,0.05504397653059515,0.06819171328802197,1.0,0.0,0.0,0.0,0.0,2.0833333333333335,4.358333333333333,1,4,0.0,0.015589347245016446,True
1,all_landmarks,0,1248444191.043,1248444250.543,0.3259192863029868,1.2496534807917334,3.355395168869883,1.0,0.6416666666666667,8.0,0.09166666666666666,0.23778482289488856,2.025,3.9583333333333335,1,5,0.14523345945609942,0.015207527748619517,True
1,all_landmarks,1,1248444251.043,1248444310.543,0.2867780274029021,0.11010827153900196,0.5007718949258139,1.0,0.1,2.0,0.6583333333333333,0.2888203207524073,3.175,2.625,1,5,0.02382916510105133,0.015207527748619517,True
1,all_landmarks,2,1248444311.043,1248444370.543,0.5240105791007443,0.2402100561529666,0.7508157726931287,1.0,0.10833333333333334,4.0,0.7916666666666666,0.573047257195996,2.4583333333333335,2.816666666666667,1,4,0.021172219183709883,0.015207527748619517,True
1,all_landmarks,3,1248444371.043,1248444430.543,0.1677308679813051,0.2944262864883412,1.090806507225813,1.0,0.55,6.0,0.008333333333333333,0.10289491460987103,1.8833333333333333,4.425,1,4,0.13376818789376152,0.015207527748619517,True
1,all_landmarks,4,1248444431.043,1248444490.543,0.293411048018715,0.6003326087852522,2.9793529983932032,0.9916666666666667,0.49166666666666664,7.0,0.19166666666666668,0.3254820468672688,2.85,2.4916666666666667,2,5,0.1286827279177923,0.015207527748619517,True
1,all_landmarks,5,1248444491.043,1248444550.543,0.41602169673953715,0.6259677366967928,2.2020613969463456,1.0,0.475,6.0,0.11666666666666667,0.271285236796427,2.7333333333333334,2.566666666666667,2,5,0.11402082608805761,0.015207527748619517,True
1,all_landmarks,6,1248444551.043,1248444610.543,0.3342964871342275,0.3925848185003434,1.369683316703557,1.0,0.375,4.0,0.4,0.1202416464101598,2.033333333333333,3.6666666666666665,1,5,0.08822222186459434,0.015207527748619517,True
1,all_landmarks,7,1248444611.043,1248444670.543,0.309369401253083,1.5420144696194427,6.400603987818287,0.9333333333333333,0.65,12.0,0.13333333333333333,0.3461874912318425,3.2333333333333334,1.9916666666666667,1,5,0.17728023482048494,0.015207527748619517,True
1,all_landmarks,8,1248444671.043,1248444730.543,0.4891704301482588,0.6730910656637048,2.4645968727671086,0.975,0.075,4.0,0.675,0.44932456009415866,2.6666666666666665,2.6666666666666665,1,5,0.013101388348473441,0.015207527748619517,True
1,all_landmarks,9,1248444731.043,1248444790.543,0.8991988871328181,6.443420780255794,22.960701830579943,0.625,0.425,6.0,0.5,0.2896937692209887,2.808333333333333,3.033333333333333,1,5,0.0972227716445923,0.015207527748619517,True
1,all_landmarks,10,1248444791.043,1248444850.543,0.42752873016772897,1.27636531417505,4.395982573029795,0.975,0.49166666666666664,5.0,0.10833333333333334,0.15266374094302873,1.5666666666666667,4.766666666666667,1,4,0.11979861381981106,0.015207527748619517,True
1,all_landmarks,11,1248444851.043,1248444910.543,0.24562615799691512,0.9654559278641964,3.917952983779397,1.0,0.8166666666666667,12.0,0.05,0.10761910337858767,2.0833333333333335,4.358333333333333,1,4,0.2005140780938136,0.015207527748619517,True
2,all_landmarks,0,1248444191.043,1248444250.543,0.5047458139293082,0.7617622381952992,4.604477653889379,0.975,0.175,8.0,0.7083333333333334,0.5641574556003397,2.025,3.9583333333333335,1,5,0.04196284496121936,0.01877399650402367,True
2,all_landmarks,1,1248444251.043,1248444310.543,0.5450225468811732,3.6602199758871996,14.7691882348037,0.7833333333333333,0.4666666666666667,10.0,0.31666666666666665,0.5272677217210366,3.175,2.625,1,5,0.12246582044495474,0.01877399650402367,True
2,all_landmarks,2,1248444311.043,1248444370.543,0.36298574100586645,0.7065977061391671,3.4654627424773783,0.9833333333333333,0.425,10.0,0.45,0.49168486368018055,2.4583333333333335,2.816666666666667,1,4,0.10960415883196724,0.01877399650402367,True
2,all_landmarks,3,1248444371.043,1248444430.543,0.6047641177288405,3.3253892263701705,7.961892599749517,0.8333333333333334,0.8833333333333333,14.0,0.0,0.0,1.8833333333333333,4.425,1,4,0.21015473645572882,0.01877399650402367,True
2,all_landmarks,4,1248444431.043,1248444490.543,0.24362355570824504,0.7572704605822774,2.3408503556675297,1.0,0.6,9.0,0.325,0.28705720129887585,2.85,2.4916666666666667,2,5,0.14757478254812734,0.01877399650402367,True
2,all_landmarks,5,1248444491.043,1248444550.543,1.0893236256212355,4.619986126352148,23.56459173176057,0.7583333333333333,0.4583333333333333,4.0,0.4166666666666667,0.732425188262076,2.7333333333333334,2.566666666666667,2,5,0.11366179999377993,0.01877399650402367,True
2,all_landmarks,6,1248444551.043,1248444610.543,0.4637895471649298,1.3157029463317433,6.526240631296501,0.9333333333333333,0.5916666666666667,8.0,0.125,0.17316724402395667,2.033333333333333,3.6666666666666665,1,5,0.14553822085024817,0.01877399650402367,True
2,all_landmarks,7,1248444611.043,1248444670.543,0.4728085963707226,4.355746723164919,15.194516745932711,0.6583333333333333,0.75,13.0,0.14166666666666666,0.40869005758229726,3.2333333333333334,1.9916666666666667,1,5,0.18038768959096352,0.01877399650402367,True
2,all_landmarks,8,1248444671.043,1248444730.543,0.866745915845867,7.648140751137618,19.70339916336522,0.475,0.9333333333333333,8.0,0.0,0.0,2.6666666666666665,2.6666666666666665,1,5,0.23091533071464962,0.01877399650402367,True
2,all_landmarks,9,1248444731.043,1248444790.543,0.2248049649732785,0.304960940774115,1.1003251650455013,1.0,0.4166666666666667,4.0,0.48333333333333334,0.2929110374710071,2.808333333333333,3.033333333333333,1,5,0.10403818736473719,0.01877399650402367,True
2,all_landmarks,10,1248444791.043,1248444850.543,1.1604467397313538,11.036738818150349,34.424083772157026,0.2916666666666667,0.9166666666666666,13.0,0.0,0.0,1.5666666666666667,4.766666666666667,1,4,0.23134158016422213,0.01877399650402367,True
2,all_landmarks,11,1248444851.043,1248444910.543,0.20886400586670542,1.0492901099876795,3.162886409511379,1.0,0.6916666666666667,8.0,0.18333333333333332,0.12422968563238798,2.0833333333333335,4.358333333333333,1,4,0.16883903596609356,0.01877399650402367,True
3,all_landmarks,0,1248444191.043,1248444250.543,0.7696861633657375,2.5018733048128996,7.182000272560551,0.9083333333333333,0.5916666666666667,16.0,0.24166666666666667,1.1350639565456264,2.025,3.9583333333333335,1,5,0.15193722968633747,0.019335204832411062,True
3,all_landmarks,1,1248444251.043,1248444310.543,0.18634001781845014,0.5620278208725119,1.876596175588435,0.9916666666666667,0.525,12.0,0.275,0.09862077451684244,3.175,2.625,1,5,0.1448044679278419,0.019335204832411062,True
3,all_landmarks,2,1248444311.043,1248444370.543,0.22865401127796342,1.2219766709320938,4.007002556860809,0.975,0.9583333333333334,13.0,0.0,0.0,2.4583333333333335,2.816666666666667,1,4,0.25295146330475415,0.019335204832411062,True
3,all_landmarks,3,1248444371.043,1248444430.543,0.859480767025939,3.7877485318228046,21.03801176625175,0.8583333333333333,0.3,12.0,0.43333333333333335,0.7248133426673165,1.8833333333333333,4.425,1,4,0.08061925364865198,0.019335204832411062,True
3,all_landmarks,4,1248444431.043,1248444490.543,0.8598849235822763,9.116410650259503,25.002013074753183,0.48333333333333334,0.875,16.0,0.075,1.3568899268368437,2.85,2.4916666666666667,2,5,0.20958206654959546,0.019335204832411062,True
