scenario,arm,runs,decision_loss_mean,decision_loss_std,position_rmse_mean,position_rmse_std,best_hypothesis_rmse_mean,best_hypothesis_rmse_std,selection_rate_mean,selection_rate_std,mixture_rate_mean,mixture_rate_std,abstention_rate_mean,abstention_rate_std,wrong_mode_action_rate_mean,wrong_mode_action_rate_std,mean_nees_mean,mean_nees_std,p95_nees_mean,p95_nees_std,coverage95_rate_mean,coverage95_rate_std,mean_residual_mass_mean,mean_residual_mass_std,cross_diagnostic_rate_mean,cross_diagnostic_rate_std,strong_floor_rate_mean,strong_floor_rate_std,ramp_diagnostic_rate_mean,ramp_diagnostic_rate_std,influence_cap_rate_mean,influence_cap_rate_std,trust_alert_rate_mean,trust_alert_rate_std,mean_raw_trust_mean,mean_raw_trust_std,minimum_raw_trust_mean,minimum_raw_trust_std,mean_raw_only_precision_fraction_mean,mean_raw_only_precision_fraction_std,mean_trust_residual_mass_mean,mean_trust_residual_mass_std,strategic_alert_rate_mean,strategic_alert_rate_std,nonstrategic_alert_rate_mean,nonstrategic_alert_rate_std,quarantine_rate_mean,quarantine_rate_std,mean_sensor_speed_mean,mean_sensor_speed_std,shadow_max_decision_loss_difference_mean,shadow_max_decision_loss_difference_std,shadow_action_difference_rate_mean,shadow_action_difference_rate_std,runtime_seconds_mean,runtime_seconds_std
source_assignment_competition,m9c_baseline,5,1.0912783171618294,0.0773901966626457,1.2209759840561125,0.0736516416202144,1.2209759840561125,0.0736516416202144,0.9887499999999999,0.012119199643540829,0.0,0.0,0.01125,0.012119199643540822,0.0,0.0,1.7468362315244754,0.1710915933369286,4.910576454812658,0.5128142800216452,0.975,0.008838834764831844,0.020113810443639725,0.001547325687265471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.00790569415042092,0.9865455988837274,0.05568949404385017,0.0,0.0,0.0,0.0,26.994447066402063,1.550514560407261
source_assignment_competition,cross_channel,5,1.0912783171618294,0.0773901966626457,1.2209759840561125,0.0736516416202144,1.2209759840561125,0.0736516416202144,0.9887499999999999,0.012119199643540829,0.0,0.0,0.01125,0.012119199643540822,0.0,0.0,1.7468362315244754,0.1710915933369286,4.910576454812658,0.5128142800216452,0.975,0.008838834764831844,0.020113810443639725,0.001547325687265471,0.05750000000000001,0.012747548783981964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9974465234508075,0.0006933361023989062,0.8058191151236876,0.06560097667332958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.00790569415042092,0.9865455988837274,0.05568949404385017,0.0,0.0,0.0,0.0,26.994447066402063,1.550514560407261
source_assignment_competition,ramp_rate,5,1.0912783171618294,0.0773901966626457,1.2209759840561125,0.0736516416202144,1.2209759840561125,0.0736516416202144,0.9887499999999999,0.012119199643540829,0.0,0.0,0.01125,0.012119199643540822,0.0,0.0,1.7468362315244754,0.1710915933369286,4.910576454812658,0.5128142800216452,0.975,0.008838834764831844,0.020113810443639725,0.001547325687265471,0.05750000000000001,0.012747548783981964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.00790569415042092,0.9865455988837274,0.05568949404385017,0.0,0.0,0.0,0.0,26.994447066402063,1.550514560407261
source_assignment_competition,influence_budget,5,1.1189760257067565,0.07546984580601321,1.2568077079579723,0.07067719872082479,1.2568077079579723,0.07067719872082479,0.9925,0.007288689868556634,0.0,0.0,0.0075,0.007288689868556625,0.0,0.0,1.6787065259587952,0.1420100383108628,4.690889816027495,0.2523570314008395,0.9762500000000001,0.008291561975888501,0.01795202976359302,0.002215232349054917,0.05750000000000001,0.012747548783981964,0.0,0.0,1.0,0.0,0.3075,0.041720798170696606,0.0,0.0,1.0,0.0,1.0,0.0,0.7483274600060645,0.029848307498279464,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.00790569415042092,0.9865455988837274,0.05568949404385017,0.0,0.0,0.0,0.0,26.994447066402063,1.550514560407261
source_assignment_competition,combined,5,1.0912783171618294,0.0773901966626457,1.2209759840561125,0.0736516416202144,1.2209759840561125,0.0736516416202144,0.9887499999999999,0.012119199643540829,0.0,0.0,0.01125,0.012119199643540822,0.0,0.0,1.7468362315244754,0.1710915933369286,4.910576454812658,0.5128142800216452,0.975,0.008838834764831844,0.020113810443639725,0.001547325687265471,0.05750000000000001,0.012747548783981964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9974465234508075,0.0006933361023989062,0.8058191151236876,0.06560097667332958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.00790569415042092,0.9865455988837274,0.05568949404385017,0.0,0.0,0.0,0.0,26.994447066402063,1.550514560407261
genuine_target_maneuver,m9c_baseline,5,0.2863361838655997,0.009989703923266795,0.32254590246774606,0.010387137782781922,0.32254590246774606,0.010387137782781922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.891904129181804,0.12051804136198609,5.598045406437641,0.6754675670712721,0.9575000000000001,0.015,0.012746984085988452,0.0009380755950927715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.012119199643540822,1.1453749834608469,0.0851011788925984,0.0,0.0,0.0,0.0,3.951348016830161,0.5143514669870171
genuine_target_maneuver,cross_channel,5,0.2863361838655997,0.009989703923266795,0.32254590246774606,0.010387137782781922,0.32254590246774606,0.010387137782781922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.891904129181804,0.12051804136198609,5.598045406437641,0.6754675670712721,0.9575000000000001,0.015,0.012746984085988452,0.0009380755950927715,0.09125000000000001,0.025186802099512358,0.0,0.0,0.99875,0.002499999999999991,0.0,0.0,0.0,0.0,0.9970187563099637,0.0009397013402557732,0.85012007235965,0.0225060679397315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.012119199643540822,1.1453749834608469,0.0851011788925984,0.0,0.0,0.0,0.0,3.951348016830161,0.5143514669870171
genuine_target_maneuver,ramp_rate,5,0.2863361838655997,0.009989703923266795,0.32254590246774606,0.010387137782781922,0.32254590246774606,0.010387137782781922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.891904129181804,0.12051804136198609,5.598045406437641,0.6754675670712721,0.9575000000000001,0.015,0.012746984085988452,0.0009380755950927715,0.09125000000000001,0.025186802099512358,0.0,0.0,0.99875,0.002499999999999991,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.012119199643540822,1.1453749834608469,0.0851011788925984,0.0,0.0,0.0,0.0,3.951348016830161,0.5143514669870171
genuine_target_maneuver,influence_budget,5,0.2863361838655997,0.009989703923266795,0.32254590246774606,0.010387137782781922,0.32254590246774606,0.010387137782781922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.891904129181804,0.12051804136198609,5.598045406437641,0.6754675670712721,0.9575000000000001,0.015,0.012746984085988452,0.0009380755950927715,0.09125000000000001,0.025186802099512358,0.0,0.0,0.99875,0.002499999999999991,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.006266348617911829,0.0017613125234288189,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.012119199643540822,1.1453749834608469,0.0851011788925984,0.0,0.0,0.0,0.0,3.951348016830161,0.5143514669870171
genuine_target_maneuver,combined,5,0.2863361838655997,0.009989703923266795,0.32254590246774606,0.010387137782781922,0.32254590246774606,0.010387137782781922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.891904129181804,0.12051804136198609,5.598045406437641,0.6754675670712721,0.9575000000000001,0.015,0.012746984085988452,0.0009380755950927715,0.09125000000000001,0.025186802099512358,0.0,0.0,0.99875,0.002499999999999991,0.0,0.0,0.0,0.0,0.9970187563099637,0.0009397013402557732,0.85012007235965,0.0225060679397315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.012119199643540822,1.1453749834608469,0.0851011788925984,0.0,0.0,0.0,0.0,3.951348016830161,0.5143514669870171
