algorithm,seed,position_rmse,best_hypothesis_rmse,mean_truth_consistent_flock_weight,decision_loss,mean_decision_base_error,selection_rate,mixture_rate,abstention_rate,investigation_rate,wrong_mode_rate,wrong_mode_action_rate,mean_output_confidence,ambiguity_resolution_steps,agent_position_rmse,mean_nees,coverage95_rate,mean_nis,information_gain,spatial_diversity,estimate_disagreement,mean_operational_agents,mean_delivery_ratio,mean_message_age,partition_active_rate,recovery_steps,messages,bytes_sent,mean_momentum,mean_momentum_change_score,mean_momentum_corroborating_agents,mean_momentum_biased_agents,momentum_fallback_rate,momentum_change_events,mean_hypothesis_flocks,multiflock_rate,mean_primary_flock_size,mean_primary_flock_weight,mean_alternative_flock_weight,mean_quarantined_agents,quarantine_rate,mean_suspected_bias_agents,mean_bias_estimate_norm,movement_distance,runtime_seconds,scenario,nees_calibration_error,coverage_calibration_error
flocking_robust_multiflock,5010,0.6734516239926984,0.6734516239926984,0.5066964285714286,0.5619728326571598,0.5619728326571598,1.0,0.0,0.0,0.0,0.0,0.0,0.013392857142857142,159,0.650994925886791,1.526954277392249,0.9651785714285716,1.6491443339462593,3.62886044596737,5.795358773328067,3.6804770417810433,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.99375,0.99375,4.01875,0.5066964285714286,0.49330357142857145,0.0,0.0,0.05625,3.0966454406670394,190.56174986333428,0.9173537080641836,persistent_equal_reference,0.4730457226077509,0.015178571428571597
flocking_robust_multiflock,5011,6.31589057686311,0.6745579427349094,0.5030133928571429,6.188648158932823,6.188648158932823,1.0,0.0,0.0,0.0,0.9625,0.9625,0.006026785714285714,160,6.326333662221112,127.40271135444831,0.034375,1.8230677664839035,3.6496642202587326,5.818388247295566,3.700426510957115,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,2.0,1.0,4.00625,0.5030133928571429,0.49698660714285714,0.0,0.0,0.03125,3.130628668879985,138.24722598031312,0.9159797918982804,persistent_equal_reference,125.40271135444831,0.9156249999999999
flocking_robust_multiflock,5012,6.417683009216727,0.7543055654466311,0.50234375,6.3270991183037,6.3270991183037,1.0,0.0,0.0,0.0,0.9748427672955975,0.96875,0.013169642857142855,159,6.42370916655531,129.9816349386575,0.019642857142857142,1.777096537915589,3.6391591928763574,5.847801175292998,3.690435339586391,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,2.0,0.99375,4.0125,0.5050223214285714,0.49341517857142864,0.0,0.0,0.04375,3.082052669398434,164.10110790770827,0.949608291964978,persistent_equal_reference,127.98163493865749,0.9303571428571428
flocking_robust_multiflock,5013,1.1418966999936666,0.6922426771536174,0.49910714285714286,0.7303646263460121,0.7303646263460121,1.0,0.0,0.0,0.0,0.01875,0.01875,0.004285714285714285,160,1.123998850616501,3.812199577506827,0.940625,1.6825636480763806,3.6324998548587546,5.812678086595914,3.763163290360257,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,2.0,1.0,3.9875,0.5021428571428571,0.4978571428571429,0.0,0.0,0.05,3.1611713071765335,164.7962584946372,0.9316417500376701,persistent_equal_reference,1.812199577506827,0.009374999999999911
flocking_robust_multiflock,5014,0.8699848441297199,0.6476650772086481,0.5133928571428571,0.6021752622874053,0.6021752622874053,1.0,0.0,0.0,0.0,0.00641025641025641,0.00625,0.02857142857142857,159,0.8718673405853624,2.150137450577912,0.95875,1.8162388774824805,3.6051471130108665,5.806546313778236,3.6654290870374266,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.975,0.975,4.0,0.5142857142857142,0.48571428571428577,0.0,0.0,0.125,3.1136104970388954,186.02948742825717,0.897506499895826,persistent_equal_reference,0.15013745057791184,0.008750000000000036
flocking_robust_multiflock,5015,6.412945759786798,0.6785485491194111,0.5026785714285714,6.385857423956214,6.385857423956214,1.0,0.0,0.0,0.0,1.0,0.99375,0.007142857142857143,159,6.4123407733715165,133.80044249272663,0.004166666666666667,1.703695949856528,3.645315222972448,5.84164921573749,3.6900864347098805,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.99375,0.99375,4.0125,0.5035714285714286,0.49642857142857144,0.0,0.0,0.01875,3.1142327599666295,156.22590460660697,0.9209591660182923,persistent_equal_reference,131.80044249272663,0.9458333333333333
flocking_robust_multiflock,5016,1.0342050748151803,0.7017598153003525,0.5049107142857143,0.6726098355390514,0.6726098355390514,1.0,0.0,0.0,0.0,0.012578616352201259,0.0125,0.014174107142857143,159,1.0365892820646647,3.3616317800336275,0.9680803571428571,1.7687533859384446,3.6385685829421797,5.8452920809512605,3.7286830946175074,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,2.0,0.99375,4.01875,0.5066964285714286,0.49252232142857144,0.0,0.0,0.05625,3.117628622245276,133.17342206810667,0.9519287080038339,persistent_equal_reference,1.3616317800336275,0.018080357142857162
flocking_robust_multiflock,5017,6.351331756212361,0.704588987906988,0.5040178571428571,6.270964409983303,6.270964409983303,1.0,0.0,0.0,0.0,0.9748427672955975,0.96875,0.011904761904761904,159,6.346227805051678,126.17698664919024,0.014285714285714285,1.750555450115127,3.632029776269934,5.824645792396444,3.744199457785225,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,2.0,0.99375,4.0125,0.5049107142857142,0.49404761904761907,0.0,0.0,0.04375,3.1568640596394753,154.582319330452,0.9201542909722775,persistent_equal_reference,124.17698664919024,0.9357142857142857
flocking_robust_multiflock,5018,1.013485634358804,0.7339354191860592,0.5027901785714286,0.6956654970238454,0.6956654970238454,1.0,0.0,0.0,0.0,0.012578616352201259,0.0125,0.012276785714285714,159,1.0096450705554605,3.4528059406534894,0.95234375,1.7466580589198615,3.6328985358953916,5.8682414328369665,3.711323996764173,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,2.0,0.99375,4.01875,0.5045758928571428,0.4938616071428572,0.0,0.0,0.03125,3.1313585972702116,155.00383367577464,0.9235176250804216,persistent_equal_reference,1.4528059406534894,0.002343750000000089
flocking_robust_multiflock,5019,1.21110281369167,0.8084180235400733,0.5022321428571429,0.7812606895153582,0.7812606895153582,1.0,0.0,0.0,0.0,0.018867924528301886,0.01875,0.009821428571428571,159,1.209173721792434,4.4105272564363585,0.93125,1.797901939339583,3.6148443288882364,5.824078898722223,3.663715063773638,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.99375,0.99375,4.0125,0.5049107142857142,0.4950892857142858,0.0,0.0,0.0375,3.138564933699332,176.00161801830416,0.9092654581181705,persistent_equal_reference,2.4105272564363585,0.018749999999999933
