algorithm,seed,position_rmse,agent_position_rmse,mean_nees,coverage95_rate,mean_nis,information_gain,spatial_diversity,estimate_disagreement,recovery_steps,messages,bytes_sent,mean_momentum,mean_momentum_change_score,mean_momentum_corroborating_agents,mean_momentum_biased_agents,momentum_fallback_rate,momentum_change_events,runtime_seconds,scenario,nees_calibration_error,coverage_calibration_error
flocking_fixed_momentum,2036,0.6721894134069749,0.6732429742912385,1.68012933912645,0.9765625,1.6279916436058612,3.7076276897768965,4.76341841652566,0.4770385073727155,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.9676132909953594,no_change,0.31987066087355,0.026562500000000044
flocking_fixed_momentum,2037,0.6424496304149664,0.6598184283412208,1.6362906191212712,0.97421875,1.657610641088293,3.7176236159213305,4.770223544259193,0.3835218920323975,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.9571837501134723,no_change,0.36370938087872884,0.024218750000000067
flocking_fixed_momentum,2038,0.6570942275505144,0.6719969467694903,1.6831569889915954,0.975,1.7249420644528641,3.6999154553102995,4.765162004489922,0.47375753615773136,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.9526307499036193,no_change,0.3168430110084046,0.025000000000000022
flocking_fixed_momentum,2039,0.6206025966372497,0.6457406771286902,1.570405629981937,0.984375,1.6332284816738134,3.714415506811952,4.76084104715744,0.37241788408718757,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.9513434998225421,no_change,0.4295943700180631,0.034375000000000044
flocking_fixed_momentum,2040,0.7248158087339465,0.7127079970231488,1.8652312028801183,0.9546875,1.7110756441189268,3.7099535257477485,4.748970260697313,0.41362725158283425,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.9835645409766585,no_change,0.13476879711988166,0.004687500000000067
flocking_fixed_momentum,2041,0.6315092855435162,0.674916317400543,1.6880943818112755,0.98046875,1.6316599949720048,3.7107813981179754,4.778703969663802,0.39977833575252175,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.9601879159454256,no_change,0.31190561818872453,0.030468750000000044
flocking_fixed_momentum,2042,0.6087273668116102,0.6407923171339844,1.5431673412487705,0.98515625,1.6458010470182636,3.7178963789193546,4.771516013031655,0.3671753230088838,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.956794457975775,no_change,0.45683265875122947,0.03515625
flocking_fixed_momentum,2043,0.6693103535202226,0.6663544771650518,1.739934614588717,0.97421875,1.7012976714377799,3.7305551701994233,4.782002169306135,0.3420667048653238,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.9584820829331875,no_change,0.2600653854112831,0.024218750000000067
flocking_fixed_momentum,2044,0.7596206745496299,0.7387048997618252,2.042938083931395,0.9296875,1.8303485348866204,3.7318715067202772,4.77103819004861,0.38676148609062266,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.9848456669133157,no_change,0.04293808393139509,0.020312499999999956
flocking_fixed_momentum,2045,0.6063343479210832,0.6212881898507774,1.4861555602606895,0.96796875,1.594118503599038,3.7177237551102267,4.792233517625413,0.3742342264411152,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.9745207498781383,no_change,0.5138444397393105,0.01796875000000009
flocking_fixed_momentum,2046,0.7572406620863102,0.7220539263209967,1.9297313649650085,0.9578125,1.8272095520125475,3.6805541494002156,4.758942000845603,0.545921090999202,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.9600662079174072,no_change,0.07026863503499148,0.0078125
flocking_fixed_momentum,2047,0.6316481820581458,0.6590748680353841,1.617679013456743,0.9796875,1.7450426518188553,3.7178642411315197,4.764618092016036,0.3932862482959233,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.9608201670926064,no_change,0.3823209865432571,0.02968750000000009
flocking_fixed_momentum,2048,0.6557530072072633,0.6617704130165879,1.7215647900811883,0.97734375,1.6835125396063257,3.731709751222135,4.727119086812197,0.32662993450646577,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.9813927500508726,no_change,0.27843520991881165,0.02734375
flocking_fixed_momentum,2049,0.6427984431437008,0.6517495937605372,1.5927252452125544,0.978125,1.7360780521764831,3.707236435691295,4.822962488660811,0.29861612618210176,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.9825464999303222,no_change,0.40727475478744557,0.028125000000000067
flocking_fixed_momentum,2050,0.5995821707306783,0.6101754566531038,1.3886533336231601,0.9921875,1.568028992159486,3.7181768262179924,4.775716981419988,0.33101998437039637,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.9555342081002891,no_change,0.6113466663768399,0.042187500000000044
flocking_fixed_momentum,2051,0.6530338223747081,0.6503675182116863,1.5868994133658167,0.97421875,1.6221398311382713,3.721643920773899,4.749965642567685,0.36512905407346674,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.9711117499973625,no_change,0.41310058663418325,0.024218750000000067
flocking_fixed_momentum,2052,0.701655281335121,0.6959852746741426,1.8764462238336108,0.9640625,1.7406282586959307,3.734706424741033,4.775972490730773,0.3622225811171528,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.9802186670713127,no_change,0.12355377616638918,0.014062500000000089
flocking_fixed_momentum,2053,0.6161247988640739,0.6345404459678456,1.4714062071899412,0.98515625,1.637076130847739,3.7132534895439635,4.774284982966755,0.3506800141029725,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,0.977102582808584,no_change,0.5285937928100588,0.03515625
