algorithm,seed,position_rmse,best_hypothesis_rmse,mean_truth_consistent_flock_weight,decision_loss,mean_decision_base_error,selection_rate,mixture_rate,abstention_rate,investigation_rate,wrong_mode_rate,wrong_mode_action_rate,mean_output_confidence,ambiguity_resolution_steps,agent_position_rmse,mean_nees,coverage95_rate,mean_nis,information_gain,spatial_diversity,estimate_disagreement,mean_operational_agents,mean_delivery_ratio,mean_message_age,partition_active_rate,recovery_steps,messages,bytes_sent,mean_momentum,mean_momentum_change_score,mean_momentum_corroborating_agents,mean_momentum_biased_agents,momentum_fallback_rate,momentum_change_events,mean_hypothesis_flocks,multiflock_rate,mean_primary_flock_size,mean_primary_flock_weight,mean_alternative_flock_weight,mean_quarantined_agents,quarantine_rate,mean_suspected_bias_agents,mean_bias_estimate_norm,movement_distance,runtime_seconds,scenario,nees_calibration_error,coverage_calibration_error
flocking_robust_multiflock,4510,0.8608710912227118,0.7183062495907234,0.5049107142857142,0.6476926578611952,0.6476926578611952,1.0,0.0,0.0,0.0,0.006289308176100629,0.00625,0.011607142857142858,159,0.8817956473024801,2.5125222434304444,0.9651041666666668,1.8626475792542272,3.62514597641852,5.771095872282438,3.68669744865759,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.99375,0.99375,4.0125,0.5058035714285714,0.49419642857142865,0.0,0.0,0.05,3.118232453237039,150.50263767373855,0.9138092908542603,persistent_equal_reference,0.5125222434304444,0.015104166666666807
flocking_robust_multiflock,4511,0.7611013480576143,0.617562186008464,0.5059151785714285,0.5911729588565283,0.5911729588565283,1.0,0.0,0.0,0.0,0.006329113924050633,0.00625,0.013392857142857142,159,0.7995749590597094,1.8938630924577666,0.9886160714285716,1.7806124683032512,3.6486249665623305,5.777866044836146,3.637908016670034,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.99375,0.9875,4.01875,0.5066964285714286,0.49252232142857144,0.0,0.0,0.0375,3.0749402409348257,159.60657197298752,0.8739410841371864,persistent_equal_reference,0.10613690754223337,0.0386160714285716
flocking_robust_temporal,4500,4.182852027972163,0.6774687533777912,0.5037276785714285,2.963082223384673,2.963082223384673,1.0,0.0,0.0,0.0,0.39622641509433965,0.39375,0.01542410714285714,160,4.1866296969605905,49.8714814623556,0.5828125,1.876129236877165,3.5956737400616077,5.852577535649114,3.7778149285157907,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,2.0,0.99375,3.99375,0.5073214285714286,0.4918973214285714,0.0,0.0,0.09375,3.1269358470658677,137.33156922631042,0.8945254581049085,persistent_equal_reference,47.8714814623556,0.3671875
flocking_robust_temporal,4501,0.7678322967642838,0.7026710371190792,0.5049107142857143,0.6218794026443748,0.6218794026443748,1.0,0.0,0.0,0.0,0.006329113924050633,0.00625,0.015959821428571427,159,0.7773560896668319,1.9442801028938272,0.9417410714285716,1.786923422873074,3.625223568520945,5.843000054610326,3.6648208082691824,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.99375,0.9875,4.0125,0.5075892857142856,0.4916294642857143,0.0,0.0,0.05625,3.091363360041138,150.90344160794763,0.8697201667819172,persistent_equal_reference,0.055719897106172755,0.008258928571428403
flocking_robust_temporal,4502,6.49750188739763,0.6710027428853178,0.5053571428571428,6.46604636654925,6.46604636654925,1.0,0.0,0.0,0.0,1.0,0.99375,0.010714285714285713,159,6.497464139287576,134.6552481790803,0.0026785714285714286,1.7353924858918397,3.6421045361817903,5.823392915041714,3.69150538634358,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.99375,0.99375,4.01875,0.5053571428571428,0.4946428571428571,0.0,0.0,0.0375,3.1190533172029546,140.56477085626668,0.8979767500422895,persistent_equal_reference,132.6552481790803,0.9473214285714285
flocking_robust_temporal,4503,0.7615355416917151,0.7451962323921273,0.5036830357142856,0.6592909100623062,0.6592909100623062,1.0,0.0,0.0,0.0,0.006289308176100629,0.00625,0.012276785714285714,159,0.788133050730657,2.0369790662393745,0.9458333333333332,1.8498381782630062,3.614301156459446,5.713960212910675,3.6265893169745818,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,2.0,0.99375,4.0,0.5045758928571428,0.4938616071428572,0.0,0.0,0.05625,3.1190698567625605,148.17753061850158,0.8750687919091433,persistent_equal_reference,0.036979066239374525,0.004166666666666763
flocking_robust_temporal,4504,2.5444047715507963,0.6831547214249334,0.5108258928571427,1.3872911765782718,1.3872911765782718,1.0,0.0,0.0,0.0,0.14012738853503184,0.1375,0.025,159,2.5475577785984953,18.864343255460504,0.85,1.8006988714464716,3.657945919735976,5.832021152626877,3.705012368587705,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.9875,0.98125,4.01875,0.5125,0.48671875,0.0,0.0,0.1,3.0964466015496304,149.62490458438592,0.8696218749973923,persistent_equal_reference,16.864343255460504,0.09999999999999998
flocking_robust_temporal,4505,0.6797621349974386,0.6797621349974386,0.5035714285714286,0.5938343585979414,0.5938343585979414,1.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,159,0.6938709426346186,1.6695153460903875,0.9696875,1.791161651154221,3.6269019625972945,5.834525820127515,3.738536803418404,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.99375,0.99375,4.00625,0.5044642857142857,0.4955357142857143,0.0,0.0,0.0375,3.1414371439438624,148.1509823603829,0.8776424159295857,persistent_equal_reference,0.33048465390961246,0.01968750000000008
flocking_robust_temporal,4506,6.348637814454425,0.709667926696249,0.5027901785714286,6.328548097320282,6.328548097320282,1.0,0.0,0.0,0.0,1.0,0.99375,0.008928571428571428,159,6.352847177790626,125.95590703205562,0.0,1.6592279788804454,3.628640738054794,5.811942082099366,3.6295376715651515,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,2.0,0.99375,4.01875,0.5044642857142857,0.49475446428571435,0.0,0.0,0.025,3.110651392660158,181.16863529166747,0.9098842910025269,persistent_equal_reference,123.95590703205562,0.95
flocking_robust_temporal,4507,6.521948616503282,0.691272343140865,0.5035714285714286,6.4992313899064085,6.4992313899064085,1.0,0.0,0.0,0.0,1.0,0.99375,0.007142857142857143,159,6.523356455818595,132.07832741975182,0.003125,1.629228391713189,3.6247608483227376,5.8323732537795125,3.718534512057226,8.0,1.0,0.0,0.0,,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,2.0,0.99375,4.0125,0.5035714285714286,0.49564732142857143,0.0,0.0,0.01875,3.088001127993568,151.62969908640875,0.8677117910701782,persistent_equal_reference,130.07832741975182,0.9468749999999999
