run_id,scenario,arm,seed,position_rmse,mean_nees,coverage95,decision_loss,wrong_action_rate,integrated_loss,alert_rate,false_alert_rate,recovery_steps,movement,delivery_ratio,planner_messages,planner_bytes,maximum_allowed_planner_messages,ownership_violations,safety_interventions,emergency_stops,collisions,mean_runtime_units,topology_disagreement_rate,replay_fingerprint
m13-burst_loss_latency-m9c_no_trust-27145,burst_loss_latency,m9c_no_trust,27145,0.06660129150290058,3.7066650868982434,0.85,0.055773982588496036,0.0,0.22950197688686977,1.0,0.0,0.0,11.581866286558249,0.9823321554770318,0,0,0,0,0,0,0,1.283,0.0,52bb0cae17cdf49b7c53410f46d04a755979edb8083c27812e4639a0950033d5
m13-burst_loss_latency-m10a5_centralized-27145,burst_loss_latency,m10a5_centralized,27145,0.06660129150290058,3.7066650868982434,0.85,0.055773982588496036,0.0,0.22950197688686977,1.0,0.0,0.0,11.581866286558249,0.9823321554770318,0,0,0,0,0,0,0,1.283,0.0,d7bac6026d1dc8d74ca072536d9045889d026669f011846f39f5a5d5a5923812
m13-burst_loss_latency-m10b_decentralized_no_negotiation-27145,burst_loss_latency,m10b_decentralized_no_negotiation,27145,0.03692157900988032,0.8961622464467803,1.0,0.029739291791678873,0.0,0.334683456301641,1.0,0.0,0.0,20.329610967330808,0.9828141783029001,192,167716,192,0,0,0,0,1.3423333333333334,0.0,296a688aa33ba64aa18604e961cdff20c18766e6a08c21373bbcef44e2d76f60
m13-burst_loss_latency-m10b_decentralized-27145,burst_loss_latency,m10b_decentralized,27145,0.04429298228752749,1.1787903648167566,0.9916666666666667,0.03837928156666706,0.0,0.21113565920447347,1.0,0.0,0.0,11.517091842520427,0.9828141783029001,192,165208,192,0,0,0,0,1.3423333333333334,0.0,8cb13a4219d1b9766586fc2630ccc132967fbf0eb093c50bf498b3af9b4dacbc
m13-burst_loss_latency-m9c_no_trust-27146,burst_loss_latency,m9c_no_trust,27146,0.04740966631371741,1.9019408489500151,0.9666666666666667,0.041401427769559275,0.0,0.21395689914522983,1.0,0.0,0.0,11.503698091711371,0.9817001180637545,0,0,0,0,0,0,0,1.2823333333333333,0.0,a62ec20efef08f95930574debe8554510e4fb53132a11409e3827a5ddae22ffd
m13-burst_loss_latency-m10a5_centralized-27146,burst_loss_latency,m10a5_centralized,27146,0.047390796226608634,1.9003662346729753,0.9666666666666667,0.04137817238314016,0.0,0.21393455360250307,1.0,0.0,0.0,11.503758747957528,0.9817001180637545,0,0,0,0,0,0,0,1.2823333333333333,0.0,69600e672235fa7d36a739fbcb1b547535e334d1365e757dbb51ad8f0ed33128
m13-burst_loss_latency-m10b_decentralized_no_negotiation-27146,burst_loss_latency,m10b_decentralized_no_negotiation,27146,0.029868008905248974,0.7437103811720457,1.0,0.026867097269302576,0.0,0.33181883336736806,1.0,0.0,0.0,20.330115739871033,0.983342289091886,192,167862,192,0,0,0,0,1.3421666666666667,0.0,eb635d3f102d6b062d35757018a1a3f8c4ad21bafccfd5757b1c245a78b3a38a
m13-burst_loss_latency-m10b_decentralized-27146,burst_loss_latency,m10b_decentralized,27146,0.03841639696864777,0.9757328800158269,1.0,0.03448278643659033,0.0,0.2067779313484593,1.0,0.0,0.0,11.486342994124596,0.983342289091886,192,165358,192,0,0,0,0,1.3421666666666667,0.0,d2001b22b55647739ce87ac8d76a7a821ebcdb9713d4a59b56c3c9fe9ab75950
m13-burst_loss_latency-m9c_no_trust-27147,burst_loss_latency,m9c_no_trust,27147,0.04696264007528141,2.250464964536488,0.9166666666666666,0.04120834411779038,0.0,0.21318505737017884,1.0,0.0,0.0,11.4651142168259,0.9816893089190786,0,0,0,0,0,0,0,1.2821666666666667,0.0,9bfa69caf2a132f18528b399230ace8710fcff5bd46c01e5e39487d3b79976ec
m13-burst_loss_latency-m10a5_centralized-27147,burst_loss_latency,m10a5_centralized,27147,0.04696264007528141,2.250464964536488,0.9166666666666666,0.04120834411779038,0.0,0.21318505737017884,1.0,0.0,0.0,11.4651142168259,0.9816893089190786,0,0,0,0,0,0,0,1.2821666666666667,0.0,f50d31fd8626b2cc54b739728aa0d9a9ad571e8e794664bffc7c575a7a2533f0
m13-burst_loss_latency-m10b_decentralized_no_negotiation-27147,burst_loss_latency,m10b_decentralized_no_negotiation,27147,0.030419320939921064,0.7859778794052606,1.0,0.027625266282775205,0.0,0.3325080605554493,1.0,0.0,0.0,20.325519618178273,0.9828234031132582,192,167766,192,0,0,0,0,1.3425,0.0,7a6f4fad294bfb379a1f4e34833f46216085750dc4f1f016d72d7eac37a92385
m13-burst_loss_latency-m10b_decentralized-27147,burst_loss_latency,m10b_decentralized,27147,0.04320915616394958,1.2675876716151027,1.0,0.0397438970810867,0.0,0.21152651133177758,1.0,0.0,0.0,11.452174283379392,0.9828234031132582,192,165080,192,0,0,0,0,1.3425,0.0,307b9dbd44309554000af17bcb4ccbb33afe6518880e799f1fd2defea837b7c7
m13-burst_loss_latency-m9c_no_trust-27148,burst_loss_latency,m9c_no_trust,27148,0.06303406274764768,2.8088549441264408,0.9333333333333333,0.054101329697412215,0.0,0.22605128841423214,1.0,0.0,0.0,11.463330581121328,0.9833134684147795,0,0,0,0,0,0,0,1.2796666666666667,0.0,e30953d382d4fb33d8e86a739e63fb63cbe58442f5ff9c0a6f518572f8a126fa
m13-burst_loss_latency-m10a5_centralized-27148,burst_loss_latency,m10a5_centralized,27148,0.06303406274764768,2.8088549441264408,0.9333333333333333,0.054101329697412215,0.0,0.22605128841423214,1.0,0.0,0.0,11.463330581121328,0.9833134684147795,0,0,0,0,0,0,0,1.2796666666666667,0.0,1c0ec0c6b00297851401ab1a5a04df45e180f66b90339a50edc3bc84191cf11a
m13-burst_loss_latency-m10b_decentralized_no_negotiation-27148,burst_loss_latency,m10b_decentralized_no_negotiation,27148,0.03790516879913927,0.9470782408638353,1.0,0.031294212889504715,0.0,0.3360268696811286,1.0,0.0,0.0,20.315510452774927,0.9816908992999461,192,167734,192,0,0,0,0,1.3415,0.0,89065b8778d059e4f9b837ab0994f809b463b22b26d432bf481fc82dfe9a0a72
m13-burst_loss_latency-m10b_decentralized-27148,burst_loss_latency,m10b_decentralized,27148,0.04244962432746283,1.0344845692993725,1.0,0.03740807991902177,0.0,0.2089442470302137,1.0,0.0,0.0,11.435744474079462,0.9816908992999461,192,165164,192,0,0,0,0,1.3415,0.0,523e2bc75024b2924f52d68ce44867112f86810d4be208c17614ec9c8e27fd40
m13-burst_loss_latency-m9c_no_trust-27149,burst_loss_latency,m9c_no_trust,27149,0.05678853701849754,3.2376359525077563,0.825,0.0502975127577866,0.0,0.22245759213126584,1.0,0.0,0.0,11.477338624898616,0.9793021880544057,0,0,0,0,0,0,0,1.2818333333333334,0.0,2d50490b2221503e5788cdaf39dd9d01b703e2047d6a438118bd4794a3f56102
m13-burst_loss_latency-m10a5_centralized-27149,burst_loss_latency,m10a5_centralized,27149,0.05680348484000201,3.2378188444288507,0.825,0.050309070748939845,0.0,0.2224701699793794,1.0,0.0,0.0,11.477406615362638,0.9793021880544057,0,0,0,0,0,0,0,1.2818333333333334,0.0,73eb39aa30e6586590a11a87cec28263e1660cfdac8e2f99846e5061c7f0de71
m13-burst_loss_latency-m10b_decentralized_no_negotiation-27149,burst_loss_latency,m10b_decentralized_no_negotiation,27149,0.04075580956174539,1.4960614656331235,0.9916666666666667,0.03708170746432125,0.0,0.3417950941725828,1.0,0.0,0.0,20.31422578055077,0.981203007518797,192,167734,192,0,0,0,0,1.3423333333333334,0.0,aaaadeaa044308e991517f9ce3431b33bb93e8ee2705b8f430e7b670dad08d35
m13-burst_loss_latency-m10b_decentralized-27149,burst_loss_latency,m10b_decentralized,27149,0.04893524715661631,1.64671098857779,1.0,0.04520624292565866,0.0,0.2169114023229092,1.0,0.0,0.0,11.447010626483369,0.981203007518797,192,165220,192,0,0,0,0,1.3423333333333334,0.0,31b862aadc0cf7d54a0092c40138d2dd5e709a1276d0553590d6e3415755d9ac
m13-partition_rejoin-m9c_no_trust-27000,partition_rejoin,m9c_no_trust,27000,0.042952626863502784,1.602052105868993,0.9833333333333333,0.03710791377216531,0.0,0.20950487186609096,1.0,0.0,0.0,11.493130539595043,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,e29cf5035a94453ecd2bb9a7f02671c8ac6b5b90a3bbdb6ed57d4e69a8b6ff6d
m13-partition_rejoin-m10a5_centralized-27000,partition_rejoin,m10a5_centralized,27000,0.042952626863502784,1.602052105868993,0.9833333333333333,0.03710791377216531,0.0,0.20950487186609096,1.0,0.0,0.0,11.493130539595043,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,d0acc4beaac98e191bc2b01a0796f3811462b1f438e59113336e80c5d714ea4b
m13-partition_rejoin-m10b_decentralized_no_negotiation-27000,partition_rejoin,m10b_decentralized_no_negotiation,27000,0.06880481273508483,3.8208862794914777,0.825,0.053322461262857085,0.0,0.35413659840345324,1.0,0.18333333333333332,0.0,20.05427580937308,0.9866962305986696,192,168176,192,0,0,0,0,1.3326666666666667,0.0,68dedbfec2b2a3f166da03aac7be91d4aab30616b33ca9c59d7b82bcef6f3823
m13-partition_rejoin-m10b_decentralized-27000,partition_rejoin,m10b_decentralized,27000,0.08338153716875817,4.6583039237960655,0.825,0.06375268624936262,0.0,0.23870646036357332,1.0,0.175,0.0,11.66358494094738,0.9866962305986696,192,165558,192,0,0,0,0,1.3326666666666667,0.0,12d9f022f4fb3f1c105b6ac55af5750c89be2e9acf54b25f27c9bc2b7f9af7a3
m13-partition_rejoin-m9c_no_trust-27001,partition_rejoin,m9c_no_trust,27001,0.04930793180184411,2.065174346347546,0.9416666666666667,0.04188362640797325,0.0,0.2133217910297718,1.0,0.0,0.0,11.42921097478657,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,7b5349143cac8bcc7d5b0d8a90ccc2b9463c783f9e431d931242828ad6688517
m13-partition_rejoin-m10a5_centralized-27001,partition_rejoin,m10a5_centralized,27001,0.04930793180184411,2.065174346347546,0.9416666666666667,0.04188362640797325,0.0,0.2133217910297718,1.0,0.0,0.0,11.42921097478657,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,2ba489cc9cdb8dce6f7ad3d7c456ab131bea4668a55fb74a935c7226f9bd4737
m13-partition_rejoin-m10b_decentralized_no_negotiation-27001,partition_rejoin,m10b_decentralized_no_negotiation,27001,0.05783841804195922,2.7618410101615387,0.85,0.04371861709738143,0.0,0.3445676756696677,1.0,0.21666666666666667,0.0,20.05660390481908,0.9866962305986696,192,168106,192,0,0,0,0,1.3326666666666667,0.0,831e011d7b6c8defa7e512028055aa7225c784b162b9ffb5ef221b17901016cf
m13-partition_rejoin-m10b_decentralized-27001,partition_rejoin,m10b_decentralized,27001,0.06773827582078097,3.196923409488183,0.8416666666666667,0.051998957186306025,0.0,0.22683567649926367,1.0,0.21666666666666667,0.0,11.65578128753051,0.9866962305986696,192,165374,192,0,0,0,0,1.3326666666666667,0.0,ce79251989507ea9b3ff8710e02726ed2abd72f1151de85a6e044587c573a1f9
m13-partition_rejoin-m9c_no_trust-27002,partition_rejoin,m9c_no_trust,27002,0.039604177139253786,1.1775289750895683,0.9916666666666667,0.03280249591981998,0.0,0.20418850908444391,1.0,0.0,0.0,11.425734210974928,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,3a56047e7fde7bb751b2dbd800ef28cc302b2300a99b7c06e45911d621fd6e88
m13-partition_rejoin-m10a5_centralized-27002,partition_rejoin,m10a5_centralized,27002,0.039604177139253786,1.1775289750895683,0.9916666666666667,0.03280249591981998,0.0,0.20418850908444391,1.0,0.0,0.0,11.425734210974928,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,4969e1e177cb4b03170d6d074c0719c2b399e64ff547e4909fd2e091543ac206
m13-partition_rejoin-m10b_decentralized_no_negotiation-27002,partition_rejoin,m10b_decentralized_no_negotiation,27002,0.0652220038248189,3.4603948459893954,0.8416666666666667,0.04465944928020953,0.0,0.3449654993622548,1.0,0.18333333333333332,0.0,20.020403338803018,0.9866962305986696,192,168136,192,0,0,0,0,1.3326666666666667,0.0,99f8fb55409828f38c0fc4ba30a9b63a1adee89ab0ffc1b61e49ea8f041c0192
m13-partition_rejoin-m10b_decentralized-27002,partition_rejoin,m10b_decentralized,27002,0.07828603921077061,4.183012381515196,0.8333333333333334,0.052084022018064134,0.0,0.22690826123683158,1.0,0.18333333333333332,0.0,11.654949281251163,0.9866962305986696,192,165516,192,0,0,0,0,1.3326666666666667,0.0,ebca9b405e756ae2650dd688540b6e9169de9cfeec549b048703db941967f0a4
m13-partition_rejoin-m9c_no_trust-27003,partition_rejoin,m9c_no_trust,27003,0.04451317317724569,1.7480128638636527,0.9666666666666667,0.037779699046446895,0.0,0.20926693181166517,1.0,0.0,0.0,11.432482184347885,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,1cae8a14ebe89c52d20a5a8cd7914599105b5be080e990bf5603f4e41252adb0
m13-partition_rejoin-m10a5_centralized-27003,partition_rejoin,m10a5_centralized,27003,0.04451317317724569,1.7480128638636527,0.9666666666666667,0.037779699046446895,0.0,0.20926693181166517,1.0,0.0,0.0,11.432482184347885,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,75eff258073841cd10a34353147ce04b98f4eaaa3eabe164482def5d226e9ff5
m13-partition_rejoin-m10b_decentralized_no_negotiation-27003,partition_rejoin,m10b_decentralized_no_negotiation,27003,0.0661344281355539,3.621103508539006,0.8416666666666667,0.0481629048005024,0.0,0.3486079711039254,1.0,0.18333333333333332,0.0,20.029671086894865,0.9866962305986696,192,168262,192,0,0,0,0,1.3326666666666667,0.0,1fb7fc23e5b3923bd9136fdb2bd52008c33dc12464c0a2f5640c980d6315f29f
m13-partition_rejoin-m10b_decentralized-27003,partition_rejoin,m10b_decentralized,27003,0.07860816090409006,4.211663924927009,0.825,0.05688969708850873,0.0,0.231290144414117,1.0,0.175,0.0,11.626696488373884,0.9866962305986696,192,165356,192,0,0,0,0,1.3326666666666667,0.0,98b017ea65154883168174f6d2987845426ccfaa3e0b9e072c973b724c0caa9a
m13-partition_rejoin-m9c_no_trust-27004,partition_rejoin,m9c_no_trust,27004,0.04971505783356239,2.0901080993485706,0.9416666666666667,0.04212608059967967,0.0,0.21424450904188486,1.0,0.0,0.0,11.474561896147012,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,5527afd60ff379dcb153e7c8bf33aeec118521e92c7e18fc7dbbb628a10099fb
m13-partition_rejoin-m10a5_centralized-27004,partition_rejoin,m10a5_centralized,27004,0.04971505783356239,2.0901080993485706,0.9416666666666667,0.04212608059967967,0.0,0.21424450904188486,1.0,0.0,0.0,11.474561896147012,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,29b88f64af1e8b109bc2a96e2de3d671edcaa5f28ff7580a4ad70cd9ca85acb0
m13-partition_rejoin-m10b_decentralized_no_negotiation-27004,partition_rejoin,m10b_decentralized_no_negotiation,27004,0.06032441811562125,3.024782803354948,0.8583333333333333,0.04315472372987662,0.0,0.34372681812650585,1.0,0.18333333333333332,0.0,20.03813962644195,0.9866962305986696,192,168126,192,0,0,0,0,1.3326666666666667,0.0,767e2e788fb6f17b192e85fc633673ce04c0c51d957c4aabb7318e6819b76f38
m13-partition_rejoin-m10b_decentralized-27004,partition_rejoin,m10b_decentralized,27004,0.07739314499742987,4.109467322068781,0.8166666666666667,0.05580046879913058,0.0,0.23050185893738584,1.0,0.18333333333333332,0.0,11.64675934255035,0.9866962305986696,192,165400,192,0,0,0,0,1.3326666666666667,0.0,30b9f3f3971cef9ab73c049171a3517dd438fd24720cabf8e139a5fcc39830f9
m13-partition_rejoin-m9c_no_trust-27005,partition_rejoin,m9c_no_trust,27005,0.04506070932994368,1.7337891282267643,0.9916666666666667,0.039547113340682866,0.0,0.21164770372871633,1.0,0.0,0.0,11.473372692535564,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,cbb33e07bd502c1a42414604c482faaddb2988b7672a3a65b5a13325de588ac5
m13-partition_rejoin-m10a5_centralized-27005,partition_rejoin,m10a5_centralized,27005,0.04506070932994368,1.7337891282267643,0.9916666666666667,0.039547113340682866,0.0,0.21164770372871633,1.0,0.0,0.0,11.473372692535564,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,ca002d99bd14d292998d0d80a8178d1ecd6124436e6c9981d65ca97d95467f60
m13-partition_rejoin-m10b_decentralized_no_negotiation-27005,partition_rejoin,m10b_decentralized_no_negotiation,27005,0.06366870464605505,3.4507429298024164,0.8416666666666667,0.04710946023516362,0.0,0.3475827199861448,1.0,0.175,0.0,20.031550650065416,0.9866962305986696,192,167994,192,0,0,0,0,1.3326666666666667,0.0,16eaf6686734bb904fb55615536d7669f92363f5638d6714e02e8d32177cc3ec
m13-partition_rejoin-m10b_decentralized-27005,partition_rejoin,m10b_decentralized,27005,0.0779388834175781,4.196280172230635,0.8416666666666667,0.058336737856774186,0.0,0.2331875318408646,1.0,0.175,0.0,11.656719598939363,0.9866962305986696,192,165452,192,0,0,0,0,1.3326666666666667,0.0,d218cbab0153ad21883d975abb7811bc833da49d06c83be9907e5629ede5494b
m13-partition_rejoin-m9c_no_trust-27006,partition_rejoin,m9c_no_trust,27006,0.049837532767059906,2.3041350432140963,0.9166666666666666,0.04269266334669872,0.0,0.21616416684285136,1.0,0.0,0.0,11.56476689974351,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,8fbe7636f92c71f02c294cdfcc3d41af577cd2811d327b0aa42378ac9d9281e8
m13-partition_rejoin-m10a5_centralized-27006,partition_rejoin,m10a5_centralized,27006,0.049837532767059906,2.3041350432140963,0.9166666666666666,0.04269266334669872,0.0,0.21616416684285136,1.0,0.0,0.0,11.56476689974351,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,6a66e0b06f876c0a5d95d364b9c905fc28f1cfa1562d583cb3d5a973f43a267e
m13-partition_rejoin-m10b_decentralized_no_negotiation-27006,partition_rejoin,m10b_decentralized_no_negotiation,27006,0.06847391540397602,3.7237345166229505,0.8333333333333334,0.05311845101889111,0.0,0.35449490358469327,1.0,0.175,0.0,20.09176350438681,0.9866962305986696,192,168166,192,0,0,0,0,1.3326666666666667,0.0,8f143d318138e126ee70a48d52bb9424e232922fd3183ab517c73c5cce89a37f
m13-partition_rejoin-m10b_decentralized-27006,partition_rejoin,m10b_decentralized,27006,0.08528418153276292,4.824915449953745,0.8166666666666667,0.06781631628605349,0.0,0.2436879737511764,1.0,0.175,0.0,11.724777164341527,0.9866962305986696,192,165446,192,0,0,0,0,1.3326666666666667,0.0,e5801030f8e73d091a5b56ecad37d25460cde3889572dab33fac0afc5ed236fa
m13-partition_rejoin-m9c_no_trust-27007,partition_rejoin,m9c_no_trust,27007,0.0471438088944587,1.4450730111736712,0.975,0.036868944569459466,0.0,0.21003817828618557,1.0,0.0,0.0,11.544615581115075,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,0e58b094c5bdc3fbb08ebbddbb84a6e30d409146a9839e3fc0c53aea6f322a47
m13-partition_rejoin-m10a5_centralized-27007,partition_rejoin,m10a5_centralized,27007,0.0471438088944587,1.4450730111736712,0.975,0.036868944569459466,0.0,0.21003817828618557,1.0,0.0,0.0,11.544615581115075,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,eb44560f9ed97c2611f63bc4e04689121932f0d41095262c3e0e300c9602e262
m13-partition_rejoin-m10b_decentralized_no_negotiation-27007,partition_rejoin,m10b_decentralized_no_negotiation,27007,0.06250807862280325,3.2526921934182185,0.8,0.04601941115320703,0.0,0.3465763498030241,1.0,0.175,0.0,20.03712924332114,0.9866962305986696,192,168108,192,0,0,0,0,1.3326666666666667,0.0,dd6315ceb5ea3409aa77e8641499f6d85650b3926efa74f1e028270c1ca4ec1e
m13-partition_rejoin-m10b_decentralized-27007,partition_rejoin,m10b_decentralized,27007,0.07961364723257343,4.32740076806754,0.7916666666666666,0.05711009279173327,0.0,0.23208297464598457,1.0,0.19166666666666668,0.0,11.664858790283422,0.9866962305986696,192,165368,192,0,0,0,0,1.3326666666666667,0.0,a2a6a45e8a163d28a6f51b19661f815bbe75f09405f575dd0e40d55a73eefb40
m13-partition_rejoin-m9c_no_trust-27008,partition_rejoin,m9c_no_trust,27008,0.03956529057134146,1.590540780935207,0.9916666666666667,0.03520258593920056,0.0,0.20640822744587445,1.0,0.0,0.0,11.41370943377826,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,7bcfa47d869b550d16cebf273cb277901a5407e3e7ad1173349452b39e987f75
m13-partition_rejoin-m10a5_centralized-27008,partition_rejoin,m10a5_centralized,27008,0.03956529057134146,1.590540780935207,0.9916666666666667,0.03520258593920056,0.0,0.20640822744587445,1.0,0.0,0.0,11.41370943377826,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,c25a33ef342d3fb5ddcbca1850c8593c4f86195430c221fa6fb1bb1efef82331
m13-partition_rejoin-m10b_decentralized_no_negotiation-27008,partition_rejoin,m10b_decentralized_no_negotiation,27008,0.06256834753247738,3.2965312453617797,0.8333333333333334,0.04396347663332959,0.0,0.3443515157521415,1.0,0.18333333333333332,0.0,20.02586927458746,0.9866962305986696,192,168090,192,0,0,0,0,1.3326666666666667,0.0,1b58130a042e856d3a76c310176bf4b2782c5624997e6998a2fa6610c2af612c
m13-partition_rejoin-m10b_decentralized-27008,partition_rejoin,m10b_decentralized,27008,0.07553039294556217,4.001447520162862,0.8166666666666667,0.05442553380835964,0.0,0.2285755813482394,1.0,0.18333333333333332,0.0,11.610003169325319,0.9866962305986696,192,165440,192,0,0,0,0,1.3326666666666667,0.0,1b4cfd1ce133000749a4a2a18cc73ab1af8c0b3dc43ac410a7338757d804a747
m13-partition_rejoin-m9c_no_trust-27009,partition_rejoin,m9c_no_trust,27009,0.03566143220280493,1.0596355223436222,1.0,0.03001835504467042,0.0,0.2015466675490017,1.0,0.0,0.0,11.435220833622084,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,619cd12e15b52ccad90998a75ad40edb986dae8c0d40e89d88425082598a6a67
m13-partition_rejoin-m10a5_centralized-27009,partition_rejoin,m10a5_centralized,27009,0.03566143220280493,1.0596355223436222,1.0,0.03001835504467042,0.0,0.2015466675490017,1.0,0.0,0.0,11.435220833622084,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,6a2f3efe96ca87ca7bb26d20245da14e4b16e0904a9962d72d50a4c57f37c7a8
m13-partition_rejoin-m10b_decentralized_no_negotiation-27009,partition_rejoin,m10b_decentralized_no_negotiation,27009,0.061674781205186706,3.206524431331983,0.8166666666666667,0.04534635074712489,0.0,0.34624307520691416,1.0,0.18333333333333332,0.0,20.05978163065262,0.9866962305986696,192,168196,192,0,0,0,0,1.3326666666666667,0.0,645939472650c8bea1d1b2f26fcad5ceff24a377f5f0f6a163800abc67925232
m13-partition_rejoin-m10b_decentralized-27009,partition_rejoin,m10b_decentralized,27009,0.06682472188266882,3.012325262805287,0.8333333333333334,0.04993638440360729,0.0,0.22488763047432475,1.0,0.18333333333333332,0.0,11.663416404714498,0.9866962305986696,192,165440,192,0,0,0,0,1.3326666666666667,0.0,f487b30d9ef5da7ea1c1fa1e7913fcf59e4b3318b8457dcc10f9da9ea0a09c11
m13-partition_rejoin-m9c_no_trust-27010,partition_rejoin,m9c_no_trust,27010,0.05020396919187892,2.283144299808184,0.925,0.043300626343344105,0.0,0.2165651537696825,1.0,0.0,0.0,11.550968495089226,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,b7c2a35ab5f51184892555252d9e4bee6e9d2e866cc3b3e059027aed547ee921
m13-partition_rejoin-m10a5_centralized-27010,partition_rejoin,m10a5_centralized,27010,0.05020396919187892,2.283144299808184,0.925,0.043300626343344105,0.0,0.2165651537696825,1.0,0.0,0.0,11.550968495089226,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,a91638618c5449dcd9d6d77291fa3b27af1aa70b711091c894739a039dde8609
m13-partition_rejoin-m10b_decentralized_no_negotiation-27010,partition_rejoin,m10b_decentralized_no_negotiation,27010,0.0658444531365149,3.6634535083502384,0.8333333333333334,0.04945510927159178,0.0,0.35022882590903065,1.0,0.19166666666666668,0.0,20.05158110916259,0.9866962305986696,192,168078,192,0,0,0,0,1.3326666666666667,0.0,dab6dad99d8048b588e0fca8d036040be4992cc96ddd643c5cf4549981c1cb1c
m13-partition_rejoin-m10b_decentralized-27010,partition_rejoin,m10b_decentralized,27010,0.07906084085834209,4.29433319888487,0.8416666666666667,0.05892535843937277,0.0,0.2343472925881306,1.0,0.19166666666666668,0.0,11.69479560991719,0.9866962305986696,192,165420,192,0,0,0,0,1.3326666666666667,0.0,e98efbac650cedb2e3bd3b2718fc25d941e489b9ecd5b89ace45ed59e1a406c0
m13-partition_rejoin-m9c_no_trust-27011,partition_rejoin,m9c_no_trust,27011,0.048514521244245885,2.1309113417906995,0.9083333333333333,0.04098033812135246,0.0,0.21394009469169256,1.0,0.0,0.0,11.530650438022674,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,c2700b9e1b53e7ae844db0f9ba626f713880d2daa4c1642e8b0df1500df6bf25
m13-partition_rejoin-m10a5_centralized-27011,partition_rejoin,m10a5_centralized,27011,0.048514521244245885,2.1309113417906995,0.9083333333333333,0.04098033812135246,0.0,0.21394009469169256,1.0,0.0,0.0,11.530650438022674,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,7d765cb39c8865466d0817daaaaff5d936103f34d3fa595c95986e660d762b8f
m13-partition_rejoin-m10b_decentralized_no_negotiation-27011,partition_rejoin,m10b_decentralized_no_negotiation,27011,0.05864164000986953,2.6187395655148986,0.825,0.04289306434235414,0.0,0.34350821807573323,1.0,0.19166666666666668,0.0,20.04101024889194,0.9866962305986696,192,168190,192,0,0,0,0,1.3326666666666667,0.0,1e516500371db97dfffd826028e683d89ae9e43ec453f92f0410a09a4dae0d6a
m13-partition_rejoin-m10b_decentralized-27011,partition_rejoin,m10b_decentralized,27011,0.07086095387166838,3.3328619777365502,0.825,0.05303788522929637,0.0,0.2283199969643039,1.0,0.19166666666666668,0.0,11.68547411566717,0.9866962305986696,192,165504,192,0,0,0,0,1.3326666666666667,0.0,86ba8a619cb7b9431daf65a7e9c7060274199f55e6da2569960c2c1dc87f28c7
m13-partition_rejoin-m9c_no_trust-27012,partition_rejoin,m9c_no_trust,27012,0.043696436515143315,1.476264536083671,0.9916666666666667,0.037445084923834186,0.0,0.21004152906428147,1.0,0.0,0.0,11.506429609363153,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,22457387641f74744967ec90deb924595efeb626fb7932f787954da65c2328b5
m13-partition_rejoin-m10a5_centralized-27012,partition_rejoin,m10a5_centralized,27012,0.043696436515143315,1.476264536083671,0.9916666666666667,0.037445084923834186,0.0,0.21004152906428147,1.0,0.0,0.0,11.506429609363153,0.9853658536585366,0,0,0,0,0,0,0,1.2733333333333334,0.0,52692ac9e299be9e1d450340adb6558e44aedd4480961fb0c0fba9df663ce992
m13-partition_rejoin-m10b_decentralized_no_negotiation-27012,partition_rejoin,m10b_decentralized_no_negotiation,27012,0.05110325260003317,2.1533410440407112,0.85,0.041016436976732386,0.0,0.3418251637672364,1.0,0.19166666666666668,0.0,20.05391511936693,0.9866962305986696,192,168238,192,0,0,0,0,1.3326666666666667,0.0,e69163dd7f00b01dff6bdc93b912d6d2cea80c5177b410184bb6e766db6ad477
