algorithm,seed,frozen_m9a_loss,frozen_m9a_base_error,m9a_hypothesis_floor_loss,observer_loss,observer_base_error,observer_selection_rate,observer_mixture_rate,observer_defer_rate,observer_wrong_mode_action_rate,observer_mean_mode_count,observer_mean_credible_mode_count,observer_mean_top_mode_probability,observer_mean_confidence,observer_mean_predicted_risk,observer_mean_assignment_entropy,observer_mean_visible_agents,global_loss,global_base_error,global_selection_rate,global_mixture_rate,global_defer_rate,global_wrong_mode_action_rate,global_mean_mode_count,global_mean_credible_mode_count,global_mean_top_mode_probability,global_mean_confidence,global_mean_predicted_risk,global_mean_assignment_entropy,global_mean_visible_agents,current_to_observer_gap,observer_to_global_gap,current_to_global_gap,current_to_hypothesis_floor_gap,runtime_seconds,scenario
flocking_topology_resilient,12010,0.8902454905451227,0.5458704905451228,0.5413321186883934,0.2635109858459058,0.2635109858459058,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.32946300900282105,0.12499999999999996,8.0,0.2635109858459058,0.2635109858459058,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.32946300900282105,0.12499999999999996,8.0,0.6267345046992169,0.0,0.6267345046992169,0.3489133718567293,12.521923916880041,stable_control
flocking_topology_resilient,12011,0.8906570646377038,0.5562820646377038,0.5552935840543491,0.2607791651476329,0.2607791651476329,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3319077659749979,0.12499999999999996,7.925,0.25735527981785883,0.25735527981785883,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3292986366753039,0.12499999999999996,8.0,0.6298778994900709,0.003423885329774057,0.633301784819845,0.33536348058335463,12.678796041989699,stable_control
flocking_topology_resilient,12012,0.9812108311865293,0.6321483311865294,0.5965555548197352,0.28397085815325046,0.28397085815325046,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.32913268330435397,0.12499999999999996,7.95,0.28565307889376534,0.28565307889376534,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.32817411534492613,0.12499999999999996,8.0,0.6972399730332788,-0.0016822207405148837,0.695557752292764,0.3846552763667941,12.795467916876078,stable_control
flocking_topology_resilient,12013,0.8828625781206755,0.5431750781206756,0.5409837732083472,0.25811198750974995,0.25811198750974995,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3295632845713057,0.12499999999999996,8.0,0.25811198750974995,0.25811198750974995,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3295632845713057,0.12499999999999996,8.0,0.6247505906109255,0.0,0.6247505906109255,0.34187880491232825,12.495395208941773,stable_control
flocking_topology_resilient,12014,0.8884049172183677,0.5446549172183675,0.5413368463053789,0.2629560048424122,0.2629560048424122,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3300375489326677,0.12499999999999996,8.0,0.2629560048424122,0.2629560048424122,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3300375489326677,0.12499999999999996,8.0,0.6254489123759555,0.0,0.6254489123759555,0.34706807091298875,12.809105457970873,stable_control
flocking_topology_resilient,12015,0.9546951009015604,0.6156326009015606,0.6101464742364351,0.2827606630119287,0.2827606630119287,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3301089179597846,0.12499999999999996,8.0,0.2827606630119287,0.2827606630119287,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3301089179597846,0.12499999999999996,8.0,0.6719344378896317,0.0,0.6719344378896317,0.3445486266651253,12.88941404200159,stable_control
flocking_topology_resilient,12016,0.9251348869229886,0.5760723869229887,0.5754250606272764,0.2579466043463728,0.2579466043463728,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3302619507166228,0.12499999999999996,8.0,0.2579466043463728,0.2579466043463728,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3302619507166228,0.12499999999999996,8.0,0.6671882825766158,0.0,0.6671882825766158,0.34970982629571223,12.255853082984686,stable_control
flocking_topology_resilient,12017,0.8908215235720462,0.5417590235720462,0.5345462194805723,0.27232989186634404,0.27232989186634404,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.32966065806971284,0.12499999999999996,8.0,0.27232989186634404,0.27232989186634404,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.32966065806971284,0.12499999999999996,8.0,0.6184916317057022,0.0,0.6184916317057022,0.3562753040914739,12.60897137504071,stable_control
flocking_topology_resilient,12018,0.9005191976530271,0.556769197653027,0.5333651434073375,0.27237218506468064,0.27237218506468064,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3298135239242613,0.12499999999999996,8.0,0.27237218506468064,0.27237218506468064,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3298135239242613,0.12499999999999996,8.0,0.6281470125883465,0.0,0.6281470125883465,0.3671540542456896,12.584835416870192,stable_control
flocking_topology_resilient,12019,1.0226156030000257,0.6788656030000257,0.6676477977526261,0.2772129365411387,0.2772129365411387,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.32996114255169584,0.12499999999999996,8.0,0.2772129365411387,0.2772129365411387,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.32996114255169584,0.12499999999999996,8.0,0.7454026664588871,0.0,0.7454026664588871,0.3549678052473997,12.590682375011966,stable_control
