scenario,seed,policy,truth_mode,resolved,resolution_steps,selected_mode,wrong_selection,total_decision_loss,decision_cost,movement_cost,movement_distance,final_truth_probability,final_entropy,brier_score,log_loss,mean_confidence,hold_actions,spread_actions,probe_actions,unique_probe_actions,first_action,action_trace,planner_horizon,planning_sequences_evaluated,runtime_seconds,trace_fingerprint
four_mode_skewed_cost,9005,passive,0,False,10,-1,False,2.5,2.5,0.0,0.0,0.4200000000000005,1.2450354115604019,0.4777999999999991,0.867500567704722,0.42000000000000026,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,0,0,0.00018737511709332466,b642e7c010f4d9d2fcd272a3f4ad72aeece481838699ced1371f883d99d37f25
four_mode_skewed_cost,9006,passive,0,False,10,-1,False,2.5,2.5,0.0,0.0,0.4200000000000004,1.2450354115604019,0.47779999999999934,0.8675005677047222,0.4200000000000001,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,0,0,0.000186417018994689,d784a84f9019d2cda45ef09af409e434866be82f92e3defc3406a2087f145978
four_mode_skewed_cost,9007,passive,2,False,10,-1,False,2.5,2.5,0.0,0.0,0.15000000000000002,1.2450354115604023,1.0177999999999998,1.897119984885881,0.41999999999999976,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,0,0,0.00018620910122990608,4d05b759af4c7b93f0513587b06278c2a13350fd353711d138c28fa3d1fbb7a5
four_mode_skewed_cost,9008,passive,0,False,10,-1,False,2.5,2.5,0.0,0.0,0.4199999999999999,1.2450354115604023,0.4778,0.8675005677047234,0.41999999999999993,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,0,0,0.00019683316349983215,563845c08fc9b4a9fca96cd9832ba0a8bc5103cd5048c40ecd2f09ad3705579c
four_mode_skewed_cost,9009,passive,1,False,10,-1,False,2.5,2.5,0.0,0.0,0.3299999999999996,1.2450354115604019,0.6578000000000008,1.1086626245216122,0.4200000000000002,10,0,0,0,hold,hold|hold|hold|hold|hold|hold|hold|hold|hold|hold,0,0,0.00018737511709332466,50b05f414f79ec6d0660db296c1337e5a17be8d9ea030290151c7ca78cbf5aa4
four_mode_skewed_cost,9000,round_robin,0,True,3,0,False,3.5988016640000007,0.5,3.0988016640000007,2.4990336000000006,0.9999536339306425,0.0005090493407781211,4.29962477449311e-09,4.636714429690521e-05,0.8509644322065059,0,3,0,0,spread,spread|spread|spread,0,0,0.00011462485417723656,0e0eb575e225b4017ee4085e3784b6524f7bfb677ba9e3527fc110872ead268a
four_mode_skewed_cost,9001,round_robin,1,True,3,1,False,3.5988016640000007,0.5,3.0988016640000007,2.4990336000000006,0.9999999999486309,1.2684678518260914e-09,5.2775436975070234e-21,5.1369131172305685e-11,0.8650217467460237,0,3,0,0,spread,spread|spread|spread,0,0,0.000111832981929183,7f3abd66d0f5609a7600a686912e8df077a6a8ac2c5a56adba1675b3f7e31905
four_mode_skewed_cost,9002,round_robin,3,True,2,3,False,1.9498912000000006,0.25,1.6998912000000006,1.3708800000000003,0.9994945339694296,0.0043466910891448675,5.103546660451811e-07,0.000505593821588969,0.7431835835076945,0,2,0,0,spread,spread|spread,0,0,8.874991908669472e-05,e4a701e7c40702e402d5054877b0e89ee57330d928f92bf0c7b814a022160f96
four_mode_skewed_cost,9003,round_robin,2,True,3,2,False,3.5988016640000007,0.5,3.0988016640000007,2.4990336000000006,0.9999999999999016,3.0986002285195e-12,1.9250782457788442e-26,9.83657599817937e-14,0.8036529595715102,0,3,0,0,spread,spread|spread|spread,0,0,0.00011595804244279861,517e4e37bae4cde925fd3293fcd86789ff7e20d32c48a2229a874ece895b6324
four_mode_skewed_cost,9004,round_robin,1,True,2,1,False,1.9498912000000006,0.25,1.6998912000000006,1.3708800000000003,0.9999974502817947,3.655943410758796e-05,1.1150200140482692e-11,2.5497214558838733e-06,0.759714262602031,0,2,0,0,spread,spread|spread,0,0,8.55838879942894e-05,67c2430d4519dc29713b4189b503373ef983ce51b6614f1ef578e281f8074ad8
four_mode_skewed_cost,9005,round_robin,0,True,2,0,False,1.9498912000000006,0.25,1.6998912000000006,1.3708800000000003,0.999999727196107,4.491638517668267e-06,1.340670362643581e-13,2.7280393024207045e-07,0.9508310856193574,0,2,0,0,spread,spread|spread,0,0,8.704210631549358e-05,b642e7c010f4d9d2fcd272a3f4ad72aeece481838699ced1371f883d99d37f25
four_mode_skewed_cost,9006,round_robin,0,True,2,0,False,1.9498912000000006,0.25,1.6998912000000006,1.3708800000000003,0.992735327402276,0.04428698328997579,0.00010143804255715114,0.007291188830915968,0.8813169282994632,0,2,0,0,spread,spread|spread,0,0,8.65831971168518e-05,d784a84f9019d2cda45ef09af409e434866be82f92e3defc3406a2087f145978
four_mode_skewed_cost,9007,round_robin,2,True,2,2,False,1.9498912000000006,0.25,1.6998912000000006,1.3708800000000003,0.999196189053745,0.006531799423818576,1.2921914229052276e-06,0.0008041341754954361,0.6993040734588906,0,2,0,0,spread,spread|spread,0,0,8.595781400799751e-05,4d05b759af4c7b93f0513587b06278c2a13350fd353711d138c28fa3d1fbb7a5
four_mode_skewed_cost,9008,round_robin,0,True,2,0,False,1.9498912000000006,0.25,1.6998912000000006,1.3708800000000003,0.9945857507258762,0.0336562211194736,5.8627101620331595e-05,0.005428959442094988,0.8336843046453593,0,2,0,0,spread,spread|spread,0,0,8.474988862872124e-05,563845c08fc9b4a9fca96cd9832ba0a8bc5103cd5048c40ecd2f09ad3705579c
