scenario,arm,runs,decision_loss_mean,decision_loss_std,position_rmse_mean,position_rmse_std,best_hypothesis_rmse_mean,best_hypothesis_rmse_std,selection_rate_mean,selection_rate_std,mixture_rate_mean,mixture_rate_std,abstention_rate_mean,abstention_rate_std,wrong_mode_action_rate_mean,wrong_mode_action_rate_std,mean_nees_mean,mean_nees_std,p95_nees_mean,p95_nees_std,coverage95_rate_mean,coverage95_rate_std,mean_residual_mass_mean,mean_residual_mass_std,cross_diagnostic_rate_mean,cross_diagnostic_rate_std,strong_floor_rate_mean,strong_floor_rate_std,ramp_diagnostic_rate_mean,ramp_diagnostic_rate_std,influence_cap_rate_mean,influence_cap_rate_std,trust_alert_rate_mean,trust_alert_rate_std,mean_raw_trust_mean,mean_raw_trust_std,minimum_raw_trust_mean,minimum_raw_trust_std,mean_raw_only_precision_fraction_mean,mean_raw_only_precision_fraction_std,mean_trust_residual_mass_mean,mean_trust_residual_mass_std,strategic_alert_rate_mean,strategic_alert_rate_std,nonstrategic_alert_rate_mean,nonstrategic_alert_rate_std,quarantine_rate_mean,quarantine_rate_std,mean_sensor_speed_mean,mean_sensor_speed_std,shadow_max_decision_loss_difference_mean,shadow_max_decision_loss_difference_std,shadow_action_difference_rate_mean,shadow_action_difference_rate_std,runtime_seconds_mean,runtime_seconds_std
flapping_reconnect,m9c_baseline,150,0.3129967178826303,0.028402296012721106,0.3516233354567076,0.029844150557904882,0.3516233354567076,0.029844150557904882,0.9864999999999998,0.018043350575766136,0.0,0.0,0.0135,0.018043350575766132,0.0,0.0,1.7095805828391746,0.17495562260724437,5.0670126881895685,0.6751172491843791,0.9695833333333334,0.016308654825650772,0.01751508724045209,0.0044184257003110645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004583333333333333,0.01167410477176825,0.9737350180589993,0.1627741642810217,0.0,0.0,0.0,0.0,25.699239196642303,0.4104920517396375
flapping_reconnect,cross_channel,150,0.3129967178826303,0.028402296012721106,0.3516233354567076,0.029844150557904882,0.3516233354567076,0.029844150557904882,0.9864999999999998,0.018043350575766136,0.0,0.0,0.0135,0.018043350575766132,0.0,0.0,1.7095805828391746,0.17495562260724437,5.0670126881895685,0.6751172491843791,0.9695833333333334,0.016308654825650772,0.01751508724045209,0.0044184257003110645,0.07716666666666666,0.021758459402162544,0.0,0.0,0.935625,0.04579022594033214,0.0,0.0,0.0,0.0,0.9966269491359682,0.0013841438218195076,0.7924518680920641,0.07544452261210151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004583333333333333,0.01167410477176825,0.9737350180589993,0.1627741642810217,0.0,0.0,0.0,0.0,25.699239196642303,0.4104920517396375
flapping_reconnect,ramp_rate,150,0.3129967178826303,0.028402296012721106,0.3516233354567076,0.029844150557904882,0.3516233354567076,0.029844150557904882,0.9864999999999998,0.018043350575766136,0.0,0.0,0.0135,0.018043350575766132,0.0,0.0,1.7095805828391746,0.17495562260724437,5.0670126881895685,0.6751172491843791,0.9695833333333334,0.016308654825650772,0.01751508724045209,0.0044184257003110645,0.07716666666666666,0.021758459402162544,0.0,0.0,0.935625,0.04579022594033214,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004583333333333333,0.01167410477176825,0.9737350180589993,0.1627741642810217,0.0,0.0,0.0,0.0,25.699239196642303,0.4104920517396375
flapping_reconnect,influence_budget,150,0.3129784367923111,0.02842400651700102,0.3516134687803076,0.029880281190943717,0.3516134687803076,0.029880281190943717,0.9865416666666664,0.018009497879976803,0.0,0.0,0.013458333333333333,0.0180094978799768,0.0,0.0,1.7089139900024062,0.17470286327273127,5.066288346069533,0.6766059528840443,0.969625,0.016298485359075545,0.01745225632043677,0.004388031275579564,0.07716666666666666,0.021758459402162544,0.0,0.0,0.935625,0.04579022594033214,0.006875,0.00636355181220886,0.0,0.0,1.0,0.0,1.0,0.0,0.008665507296852006,0.0034124460795373107,0.0,0.0,0.0,0.0,0.0,0.0,0.004583333333333333,0.01167410477176825,0.9737350180589993,0.1627741642810217,0.0,0.0,0.0,0.0,25.699239196642303,0.4104920517396375
flapping_reconnect,combined,150,0.3129967178826303,0.028402296012721106,0.3516233354567076,0.029844150557904882,0.3516233354567076,0.029844150557904882,0.9864999999999998,0.018043350575766136,0.0,0.0,0.0135,0.018043350575766132,0.0,0.0,1.7095805828391746,0.17495562260724437,5.0670126881895685,0.6751172491843791,0.9695833333333334,0.016308654825650772,0.01751508724045209,0.0044184257003110645,0.07716666666666666,0.021758459402162544,0.0,0.0,0.935625,0.04579022594033214,0.0,0.0,0.0,0.0,0.9966269491359682,0.0013841438218195076,0.7924518680920641,0.07544452261210151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004583333333333333,0.01167410477176825,0.9737350180589993,0.1627741642810217,0.0,0.0,0.0,0.0,25.699239196642303,0.4104920517396375
admission_censoring_control,m9c_baseline,150,0.33939397414510886,0.028978879237294933,0.3757730961668614,0.02732106130497621,0.3757730961668614,0.02732106130497621,0.9825,0.02027159342528357,0.0,0.0,0.0175,0.02027159342528357,0.0,0.0,1.7063280005006356,0.17359423201618443,4.97524679467734,0.6290425171910541,0.9717083333333335,0.015029427153273524,0.019253242550286202,0.004918121666901158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054625,0.06094921895862707,0.977207603596643,0.15950185746402282,0.0,0.0,0.0,0.0,23.803968878344943,0.9480880832713405
admission_censoring_control,cross_channel,150,0.33939397414510886,0.028978879237294933,0.3757730961668614,0.02732106130497621,0.3757730961668614,0.02732106130497621,0.9825,0.02027159342528357,0.0,0.0,0.0175,0.02027159342528357,0.0,0.0,1.7063280005006356,0.17359423201618443,4.97524679467734,0.6290425171910541,0.9717083333333335,0.015029427153273524,0.019253242550286202,0.004918121666901158,0.06429166666666668,0.020569200613754755,0.0,0.0,0.9236666666666667,0.04227629030818837,0.0,0.0,0.0,0.0,0.996655518429942,0.0016706283175094625,0.7962262607765603,0.0846972938748703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054625,0.06094921895862707,0.977207603596643,0.15950185746402282,0.0,0.0,0.0,0.0,23.803968878344943,0.9480880832713405
admission_censoring_control,ramp_rate,150,0.33939397414510886,0.028978879237294933,0.3757730961668614,0.02732106130497621,0.3757730961668614,0.02732106130497621,0.9825,0.02027159342528357,0.0,0.0,0.0175,0.02027159342528357,0.0,0.0,1.7063280005006356,0.17359423201618443,4.97524679467734,0.6290425171910541,0.9717083333333335,0.015029427153273524,0.019253242550286202,0.004918121666901158,0.06429166666666668,0.020569200613754755,0.0,0.0,0.9236666666666667,0.04227629030818837,0.0,0.0,0.0,0.0,0.9999614768939966,0.0003352095191516384,0.994,0.051613951602255764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054625,0.06094921895862707,0.977207603596643,0.15950185746402282,0.0,0.0,0.0,0.0,23.803968878344943,0.9480880832713405
admission_censoring_control,influence_budget,150,0.33799606536897464,0.026814004223610625,0.38031961046488844,0.027422121055699633,0.38031961046488844,0.027422121055699633,0.989,0.016228832367117484,0.0,0.0,0.011,0.01622883236711748,0.0,0.0,1.6744534213554367,0.16848087594585293,4.874002307806585,0.6058482647444873,0.9733333333333334,0.013931877914417074,0.016522091911155518,0.004480509081725912,0.06429166666666668,0.020569200613754755,0.0,0.0,0.9236666666666667,0.04227629030818837,0.2855416666666667,0.06696989632580365,0.0,0.0,1.0,0.0,1.0,0.0,0.11545684955593037,0.022471980240284337,0.0,0.0,0.0,0.0,0.0,0.0,0.054625,0.06094921895862707,0.977207603596643,0.15950185746402282,0.0,0.0,0.0,0.0,23.803968878344943,0.9480880832713405
admission_censoring_control,combined,150,0.33939397414510886,0.028978879237294933,0.3757730961668614,0.02732106130497621,0.3757730961668614,0.02732106130497621,0.9825,0.02027159342528357,0.0,0.0,0.0175,0.02027159342528357,0.0,0.0,1.7063280005006356,0.17359423201618443,4.97524679467734,0.6290425171910541,0.9717083333333335,0.015029427153273524,0.019253242550286202,0.004918121666901158,0.06429166666666668,0.020569200613754755,0.0,0.0,0.9236666666666667,0.04227629030818837,0.0,0.0,0.0,0.0,0.996655518429942,0.0016706283175094625,0.7962262607765603,0.0846972938748703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054625,0.06094921895862707,0.977207603596643,0.15950185746402282,0.0,0.0,0.0,0.0,23.803968878344943,0.9480880832713405
source_assignment_competition,m9c_baseline,150,1.042937635248245,0.08209371916908088,1.174424926144583,0.09248862121837666,1.174424926144583,0.09248862121837666,0.9909583333333334,0.012614819878046442,0.0,0.0,0.009041666666666668,0.012614819878046437,0.0,0.0,1.6024109971710363,0.19674332536961076,4.673459101225268,0.6164405928395507,0.9760833333333335,0.013839607011119293,0.018620256819656292,0.0042030377701112905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968125,0.008977692261006339,0.9814973829115036,0.15255496186203016,0.0,0.0,0.0,0.0,22.378066550822307,12.431077228762039
