scenario,seed,arm,decision_loss,position_rmse,best_hypothesis_rmse,selection_rate,mixture_rate,abstention_rate,wrong_mode_action_rate,mean_nees,p95_nees,coverage95_rate,mean_residual_mass,cross_diagnostic_rate,strong_floor_rate,ramp_diagnostic_rate,influence_cap_rate,trust_alert_rate,mean_raw_trust,minimum_raw_trust,mean_raw_only_precision_fraction,mean_trust_residual_mass,strategic_alert_rate,nonstrategic_alert_rate,quarantine_rate,mean_sensor_speed,shadow_max_decision_loss_difference,shadow_action_difference_rate,runtime_seconds,trace_fingerprint
raw_channel_colluding_ramp,21085,ramp_rate,3.214475581690705,2.8401817090242782,2.8401817090242782,0.0875,0.0,0.9125,0.0,296.2565633502719,704.3840173771868,0.1625,0.7764286323038563,0.8375,0.79375,1.0,0.0,0.40625,0.8756651017029566,0.12472498442929282,0.0,0.007655242613834925,0.24875621890547264,0.0,0.55625,1.008975974535629,0.0,0.0,18.35530229192227,2355a5055047232f31c4921e9875a962c916b8e2c640a76084f50ac93e334634
raw_channel_colluding_ramp,21086,ramp_rate,3.346140754143981,2.967168318946586,2.967168318946586,0.0875,0.0,0.9125,0.0,325.6460589750735,672.8157404953581,0.1625,0.7884128047031339,0.83125,0.8125,1.0,0.0,0.3625,0.8922405384858372,0.1869431772333435,0.0,0.005422306132375906,0.18407960199004975,0.0,0.575,0.8673370800520228,0.0,0.0,18.38980008289218,a3481f871585f6bee85be4d593a6c46fee4db338b3b64e7f3dd9518c00aae5df
raw_channel_colluding_ramp,21087,ramp_rate,3.199229759619461,2.845182860778192,2.845182860778192,0.1,0.0,0.9,0.0,293.78291347880105,694.3518142356339,0.1625,0.7761545834516772,0.81875,0.78125,1.0,0.0,0.425,0.8825939791871985,0.18084211876462264,0.0,0.008747940943632414,0.22139303482587064,0.0,0.625,1.1186147609077968,0.0,0.0,18.419859000016004,6826e6fa64fef70ddee6df1de5eef1ccb2dea072f787f95ce1f15de1fa759019
raw_channel_colluding_ramp,21088,ramp_rate,3.267895800065065,2.9154855535997655,2.9154855535997655,0.1125,0.0,0.8875,0.0,310.12772164229057,616.2688331117992,0.175,0.7728250091603247,0.84375,0.81875,0.96875,0.0,0.30625,0.8884569078089216,0.24759787785730525,0.0,0.004732032684086301,0.15422885572139303,0.0,0.6125,0.8452821824741061,0.0,0.0,18.171497666975483,5c6fa744213a139a1871cb3801897a1068bda0e2680b4eaf661535f72aa00422
raw_channel_colluding_ramp,21089,ramp_rate,3.2374967308440374,2.9150768916507004,2.9150768916507004,0.1125,0.0,0.8875,0.0,333.9169552275551,731.367744486562,0.175,0.7578751107507185,0.84375,0.79375,1.0,0.0,0.325,0.8866569485390603,0.1573539446354035,0.0,0.006020886070934192,0.20398009950248755,0.0,0.575,1.086010006422507,0.0,0.0,17.93998962501064,e5bcb3fdb69d35818821bb77618b12815ffb7992bf300f3737db58cbe6c740fb
raw_channel_colluding_ramp,21090,ramp_rate,3.2425953596716695,2.8687456488339635,2.8687456488339635,0.1125,0.0,0.8875,0.0,297.1524982022851,639.0269496443931,0.15625,0.7801240421206077,0.83125,0.80625,1.0,0.0,0.45,0.8810855991734894,0.1717904343702143,0.0,0.007517420340728597,0.23880597014925373,0.0,0.60625,0.9172440667869054,0.0,0.0,18.09892208292149,2898b1d6cd1a12935190366868dbb717f96f4a961b1368ba7046a6adea5cab7b
raw_channel_colluding_ramp,21091,ramp_rate,3.408464556095338,3.059350196308156,3.059350196308156,0.1,0.0,0.9,0.0,351.9759678599568,704.7699257697617,0.16875,0.7894612134214193,0.8375,0.80625,1.0,0.0,0.24375,0.8921885054351124,0.25800157420341546,0.0,0.003768563736135546,0.12686567164179105,0.0,0.56875,0.9568302673696645,0.0,0.0,18.25075583299622,9e537d7cae1da3783fe903dd123ee34f1f1c3a8122c99857d87dce6c06b1693f
raw_channel_colluding_ramp,21092,ramp_rate,3.232357535796929,2.9019176620883584,2.9019176620883584,0.10625,0.0,0.89375,0.0,313.4791472447863,667.3988065400905,0.18125,0.7654793003043908,0.85,0.8,1.0,0.0,0.38125,0.8834300555946056,0.118676662534103,0.0,0.006913888374597316,0.22139303482587064,0.0,0.5625,1.0967385871718447,0.0,0.0,17.547173916827887,4f78f0267ff9d00810f1bb30ac5592d9a9ab5a4061915c661f9f7fbbc4bee898
raw_channel_colluding_ramp,21093,ramp_rate,3.3469528452313453,2.9900565294633963,2.9900565294633963,0.11875,0.0,0.88125,0.0,345.31459461114844,718.7822759430991,0.15,0.7667908994180754,0.825,0.74375,0.99375,0.0,0.30625,0.8884924127426203,0.11892580810033014,0.0,0.0072926422767735245,0.1791044776119403,0.0,0.51875,1.1485495706740652,0.0,0.0,17.893044125055894,238eb65fac81887e94d049a6e35dc63f70d4b2a42d82905be6b0f7214a62cb5f
raw_channel_colluding_ramp,21094,ramp_rate,3.310258455268792,2.9522186621389728,2.9522186621389728,0.10625,0.0,0.89375,0.0,307.4870203438669,631.7295127358287,0.175,0.7655869314080201,0.83125,0.8375,1.0,0.0,0.375,0.8869513449777386,0.20458932296828639,0.0,0.005811337397605562,0.18407960199004975,0.0,0.55,0.7805772198572049,0.0,0.0,18.044744374928996,c7ab644cad0e6e2815f194e6cf3272cbe3f138a21a24c0a9023484372cf6a3ca
