scenario,algorithm,runs,integrated_loss_mean,integrated_loss_std,decision_loss_mean,decision_loss_std,position_rmse_mean,position_rmse_std,movement_distance_mean,movement_distance_std,movement_per_step_mean,movement_per_step_std,wrong_mode_action_rate_mean,wrong_mode_action_rate_std,mean_nees_mean,mean_nees_std,p95_nees_mean,p95_nees_std,coverage95_rate_mean,coverage95_rate_std,mean_delivery_ratio_mean,mean_delivery_ratio_std,mean_topology_components_mean,mean_topology_components_std,mean_missing_evidence_residual_mass_mean,mean_missing_evidence_residual_mass_std,investigation_request_rate_mean,investigation_request_rate_std,investigation_residual_guard_rate_mean,investigation_residual_guard_rate_std,investigation_replan_rate_mean,investigation_replan_rate_std,investigation_active_motion_rate_mean,investigation_active_motion_rate_std,investigation_probe_rate_mean,investigation_probe_rate_std,mean_investigation_active_agents_mean,mean_investigation_active_agents_std,mean_investigation_mode_count_mean,mean_investigation_mode_count_std,investigation_planning_sequences_mean,investigation_planning_sequences_std,runtime_seconds_mean,runtime_seconds_std
false_split_dropout,flocking_topology_admission_round_robin,150,1.097303703310627,0.11346440384232954,0.279483040008272,0.013642864381837731,0.3147484833649481,0.015443443652524843,163.56413266047102,22.596529807835875,1.0222758291279437,0.14122831129897423,0.0,0.0,1.7110601986197336,0.15405243995827086,5.037913130127664,0.6050622528863638,0.9706666666666668,0.014594281604640755,0.653203125,0.014226879734778363,1.1095000000000002,0.038721225875911175,0.013982382982915048,0.0026093293224380256,0.012499999999999997,3.469446951953614e-18,0.0,0.0,0.006249999999999999,1.734723475976807e-18,0.012499999999999997,3.469446951953614e-18,0.0,0.0,0.0994583333333333,0.003745599269661518,0.9922083333333334,0.013403526173693576,0.0,0.0,9.549412953061983,0.2455776905567707
false_split_dropout,flocking_topology_admission_receding_voi,150,1.094630814832608,0.11352086938866816,0.27906256376000443,0.014562646786275354,0.3148048201074538,0.01663025437416198,163.11365021452067,22.71620437831539,1.0194603138407543,0.14197627736447116,0.0,0.0,1.7131791301163928,0.16592489395036084,5.054222775836905,0.6600573193914924,0.9693333333333332,0.01519571394249781,0.6538229166666667,0.014812080006547703,1.1052916666666666,0.03700180644989587,0.013797454250580815,0.0025283601004891026,0.012499999999999997,3.469446951953614e-18,0.0,0.0,0.006249999999999999,1.734723475976807e-18,0.0004166666666666667,0.002243818669639377,0.0004166666666666667,0.002243818669639377,0.0008333333333333334,0.004487637339278754,0.9922083333333334,0.013403526173693576,25.0,0.0,9.641389706373836,0.21630118951187177
admission_censoring_control,flocking_topology_admission_posterior,150,1.1239091414413516,0.12367064531974381,0.3339635558374663,0.028522830483468826,0.3718734971439413,0.02672694870348549,157.98911712077708,24.005396333153485,0.987431982004857,0.1500337270822093,0.0,0.0,1.6842210803332227,0.16343646068660048,4.9812635361272335,0.6154946096171361,0.9716250000000001,0.014588629990509734,1.0,0.0,1.5902916666666669,0.07743120826830024,0.0188394394605391,0.005000734825516803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.054333299733698,0.31683296990693605
admission_censoring_control,flocking_topology_admission_round_robin,150,1.1191035756678513,0.12549428712948546,0.33628697465075685,0.029147743628328403,0.37427393013301846,0.027037387990539227,156.5633202034189,24.03744015971092,0.978520751271368,0.15023400099819326,0.0,0.0,1.6848513599956587,0.1653500099715227,4.983260701882874,0.615298073296337,0.9710833333333331,0.014870038855213378,1.0,0.0,1.6060416666666666,0.06520966452315348,0.019186197373787354,0.005201706456527251,0.012499999999999997,3.469446951953614e-18,0.0,0.0,0.006249999999999999,1.734723475976807e-18,0.012499999999999997,3.469446951953614e-18,0.0,0.0,0.09999999999999998,2.7755575615628914e-17,1.0,0.0,0.0,0.0,7.032126796726758,0.31143831144010675
admission_censoring_control,flocking_topology_admission_receding_voi,150,1.116945801605113,0.12459104670292735,0.3355272679424663,0.02797728340344118,0.3737999542680578,0.027188954796671033,156.28370673252928,24.115261214010058,0.9767731670783083,0.15072038258756285,0.0,0.0,1.679336241828456,0.16155396015543003,4.964369467689052,0.6271261377570179,0.9720833333333333,0.014391596699308784,1.0,0.0,1.6080833333333333,0.0720190464776892,0.01892333141185541,0.005179974460184422,0.012499999999999997,3.469446951953614e-18,0.0,0.0,0.006249999999999999,1.734723475976807e-18,0.0008333333333333334,0.0031180478223116178,0.0008333333333333334,0.0031180478223116178,0.0016666666666666668,0.0062360956446232355,1.0,0.0,25.0,0.0,7.098020643629134,0.3569097640679584
source_assignment_competition,flocking_topology_admission_posterior,150,1.8231471427333437,0.16836924975599857,1.0376234660174286,0.0820095491433584,1.1666532784873362,0.09283773910828237,157.10473534318308,23.29631528202125,0.981904595894894,0.14560197051263282,0.0,0.0,1.5714115914675395,0.21927745815105304,4.607743910480363,0.755530621633372,0.9784166666666666,0.0161791189157163,1.0,0.0,1.0028333333333332,0.006063323254527085,0.01870369027198808,0.004211510475199397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.268217607255404,0.4190365283967691
source_assignment_competition,flocking_topology_admission_round_robin,150,1.8230652130842508,0.16573586684086158,1.022678416242384,0.07956885736768395,1.1493490188342221,0.08879491623172574,160.07735936837335,23.080882013598423,1.0004834960523332,0.14425551258499014,0.0,0.0,1.5757757320947154,0.21574714565303943,4.601957763226697,0.7045797495875764,0.9780416666666667,0.015304830845919935,1.0,0.0,1.0021666666666667,0.004786410160258127,0.018705327606641817,0.004206751122002359,0.08420833333333333,0.02439578885563836,0.0,0.0,0.030499999999999996,0.008687874692159566,0.08404166666666667,0.024233420735743347,0.0,0.0,0.671,0.1911168926774048,0.5425833333333333,0.09922718741465075,0.0,0.0,4.018973636701703,0.28096033750880883
source_assignment_competition,flocking_topology_admission_receding_voi,150,1.8155742370661332,0.16680408063964,1.0314124624616974,0.07902065341081269,1.1597447889141805,0.08852037833617768,156.8323549208871,23.360540050073332,0.9802022182555443,0.14600337531295834,0.0,0.0,1.5704657207928525,0.21423706625703678,4.595260429379485,0.6903825892561407,0.9780000000000001,0.015607823892736194,1.0,0.0,1.0025833333333332,0.0056451798514799865,0.018658337235331106,0.004164179953637458,0.10158333333333334,0.030891161986705662,0.0,0.0,0.03641666666666666,0.010986418383116897,0.02408333333333333,0.020620411947603976,0.022208333333333333,0.02000698662689834,0.059416666666666666,0.06299696862195477,0.6282916666666667,0.12483467539331992,145.66666666666666,43.94567353246759,4.612441304153763,0.39079868184055194
raw_channel_colluding_ramp,flocking_topology_admission_posterior,150,4.304350568074362,0.12479471217111057,3.4986991719968574,0.056539834350161244,3.140600927136798,0.05105835352291292,161.13027921550116,23.35036392894149,1.0070642450968823,0.14593977455588433,0.0,0.0,398.3788724350794,15.630658307866451,707.6727138355234,30.28072872960996,0.161625,0.011903037077429722,1.0,0.0,1.0064583333333335,0.011889610894483562,0.780991759770383,0.00953179182672157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.051876651936521,0.3545593095421091
raw_channel_colluding_ramp,flocking_topology_admission_round_robin,150,4.2961094946484435,0.12861748915863971,3.5067064800409633,0.056355291358678075,3.1486977616956673,0.053420568697785394,157.8806029214959,24.06624341782647,0.9867537682593495,0.15041402136141543,0.0,0.0,402.7152159139223,17.7603819454232,713.3883002666378,30.08624578907889,0.16054166666666667,0.011773395738792705,1.0,0.0,1.008375,0.012201220908854433,0.7811174117717206,0.009544407698678668,0.012499999999999997,3.469446951953614e-18,0.012499999999999997,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.046661299428282,0.39910255466230604
raw_channel_colluding_ramp,flocking_topology_admission_receding_voi,150,4.2961094946484435,0.12861748915863971,3.5067064800409633,0.056355291358678075,3.1486977616956673,0.053420568697785394,157.8806029214959,24.06624341782647,0.9867537682593495,0.15041402136141543,0.0,0.0,402.7152159139223,17.7603819454232,713.3883002666378,30.08624578907889,0.16054166666666667,0.011773395738792705,1.0,0.0,1.008375,0.012201220908854433,0.7811174117717206,0.009544407698678668,0.012499999999999997,3.469446951953614e-18,0.012499999999999997,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.992854642247161,0.6944255800662783
