algorithm,seed,position_rmse,agent_position_rmse,mean_nees,coverage95_rate,mean_nis,information_gain,spatial_diversity,estimate_disagreement,recovery_steps,messages,bytes_sent,mean_momentum,runtime_seconds,scenario,nees_calibration_error,coverage_calibration_error
flocking_kf_no_momentum,1056,1.866237780990715,1.6193760506874135,8.64643140517453,0.67421875,3.1088400201578663,3.3283808008190348,4.999023280950182,0.9715871292991245,1,3840,737280,0.0,0.9042044579982758,biased_agents,6.64643140517453,0.27578125
flocking_kf_no_momentum,1057,2.053438587494,1.7385410359531124,10.453200965949646,0.6171875,3.283698822676673,3.37187255475244,5.00392578531194,0.9783974218692102,0,3840,737280,0.0,0.9484709589742124,biased_agents,8.453200965949646,0.33281249999999996
flocking_kf_no_momentum,1058,2.3461019950667845,1.9821161614936205,13.787946598237033,0.54921875,3.5413570672880352,3.4045885231431825,5.031273756133932,1.0484235023404156,0,3840,737280,0.0,0.9114089580252767,biased_agents,11.787946598237033,0.40078125
flocking_kf_no_momentum,1059,2.282970659355607,1.995057434323339,14.238970136729009,0.521875,3.515525075674964,3.3496994325979514,5.022842660433494,1.0036383249722216,0,3840,737280,0.0,0.9307047079782933,biased_agents,12.238970136729009,0.428125
flocking_kf_no_momentum,1060,1.7156637386175397,1.4516528716337027,7.3300976728312985,0.73984375,3.673371135350962,3.537377129710508,4.95745558551926,0.7875516683847417,1,3840,737280,0.0,0.9400141248479486,biased_agents,5.3300976728312985,0.21015624999999993
flocking_kf_no_momentum,1061,2.4109370662497156,1.976659698918907,13.979802277516484,0.5484375,3.5263285788234944,3.389281248691636,5.05691609932107,1.07022991073107,0,3840,737280,0.0,0.9461312089115381,biased_agents,11.979802277516484,0.40156249999999993
flocking_kf_no_momentum,1062,2.3337467978711386,1.9888271530170316,14.68858006170375,0.5171875,4.043488685082579,3.533228106389804,4.995617437728832,0.9295502745057057,0,3840,737280,0.0,0.9225243330001831,biased_agents,12.68858006170375,0.43281249999999993
flocking_kf_no_momentum,1063,2.3333140238109675,1.9081300091412625,13.719934454021992,0.55546875,3.4309714381332244,3.493276345615709,4.9964629741199245,0.9882952263972588,0,3840,737280,0.0,0.9269847078248858,biased_agents,11.719934454021992,0.39453125
flocking_kf_no_momentum,1064,2.053808494018835,1.702181595124988,10.576070652148719,0.63046875,3.426528577756912,3.461701536986729,4.996985297727094,0.9269118377262618,0,3840,737280,0.0,0.9199264170601964,biased_agents,8.576070652148719,0.31953124999999993
flocking_kf_no_momentum,1065,2.2993826084388025,1.968375533966594,13.20321864278834,0.5515625,3.5262729570528237,3.3467712048817604,5.007153561656384,0.9918828598957792,0,3840,737280,0.0,0.9291047910228372,biased_agents,11.20321864278834,0.3984375
flocking_kf_no_momentum,1066,2.40660115255776,2.090225148613861,16.21750319556365,0.50625,4.008933443252646,3.466247082349683,4.98135640987171,0.988844528139863,0,3840,737280,0.0,0.9186381669715047,biased_agents,14.217503195563651,0.44375
flocking_kf_no_momentum,1067,1.858282218827441,1.613752008359453,8.92920234965683,0.6765625,3.1109072556352784,3.377565581866757,4.956763823609048,0.8762561457442004,1,3840,737280,0.0,0.9151580829638988,biased_agents,6.92920234965683,0.2734375
flocking_kf_no_momentum,1068,2.318255482321217,2.0091200468318777,13.383676512392146,0.54921875,3.552635711878346,3.2958630889092597,5.005032742107526,1.0150313395343342,0,3840,737280,0.0,0.9284041249193251,biased_agents,11.383676512392146,0.40078125
flocking_kf_no_momentum,1069,2.415728643612875,2.090806773810015,13.452168427456488,0.53046875,3.6813623006973812,3.2408034511403527,5.036976362443293,1.0947167237658515,0,3840,737280,0.0,0.9426702919881791,biased_agents,11.452168427456488,0.4195312499999999
flocking_kf_no_momentum,1070,2.126483706666224,1.8360838108381097,11.226734613330361,0.6,3.2851933178836403,3.3163891538441206,5.012924571506754,0.9986363683409923,1,3840,737280,0.0,0.9303216671105474,biased_agents,9.226734613330361,0.35
flocking_kf_no_momentum,1071,2.4572681324824015,2.1716988456078963,15.74123065518332,0.48359375,4.1189909944034,3.3492920656143275,5.061221614919331,1.111253815454674,0,3840,737280,0.0,0.9313214588910341,biased_agents,13.74123065518332,0.46640624999999997
flocking_kf_no_momentum,1072,2.4584023989568586,2.119636619414616,16.498133996112735,0.50234375,3.9604567208009853,3.4849492637348902,4.995435337891012,0.963199873762742,0,3840,737280,0.0,0.9352791670244187,biased_agents,14.498133996112735,0.44765625
flocking_kf_no_momentum,1073,2.2013487029097236,1.8351556032962362,11.984147158995956,0.55390625,3.402258028431259,3.456959214650823,5.020225460385331,1.0489438583902593,0,3840,737280,0.0,0.9354424998164177,biased_agents,9.984147158995956,0.3960937499999999
flocking_kf_no_momentum,1074,2.36966416682024,2.024497297170596,13.123207390735075,0.58359375,3.6261519929084214,3.2157689451738554,5.029192903916123,1.099046599674878,0,3840,737280,0.0,0.916469749994576,biased_agents,11.123207390735075,0.36640624999999993
flocking_kf_no_momentum,1075,2.175438230815801,1.8791471305870198,11.88864225317149,0.58828125,3.502792090187127,3.359563226278118,5.031822850150846,1.0446293591591789,0,3840,737280,0.0,0.9209167500957847,biased_agents,9.88864225317149,0.36171875
flocking_kf_no_momentum,1076,2.365428321045837,1.8711469555810158,12.976602150239705,0.584375,3.404259682029801,3.4553207179986836,5.015748329839502,0.9662779133155144,0,3840,737280,0.0,0.9340858329087496,biased_agents,10.976602150239705,0.365625
flocking_kf_no_momentum,1077,2.257123551480504,1.834664165432014,12.258645210701605,0.565625,3.5497724130113513,3.5044274852042236,5.02981251241825,1.045320508802855,0,3840,737280,0.0,0.9206406669691205,biased_agents,10.258645210701605,0.3843749999999999
flocking_kf_no_momentum,1078,2.3004058112676695,1.901167316178521,12.444594100093179,0.56484375,3.439995404447482,3.3612087942454636,5.010395691072878,1.0591885388578945,0,3840,737280,0.0,0.9159657498821616,biased_agents,10.444594100093179,0.38515625
flocking_kf_no_momentum,1079,2.346440136017665,1.9738629554985432,13.702392910529639,0.54375,3.72087070760564,3.416016089955678,5.018278799269018,1.0732508327504706,0,3840,737280,0.0,0.9110436250921339,biased_agents,11.702392910529639,0.40625
flocking_kf_no_momentum,1080,2.250921874109072,1.8421500575835605,12.62900078585103,0.56875,3.7909403979628578,3.5367717329728228,4.964358100625854,0.8640824842103578,0,3840,737280,0.0,0.9476924170739949,biased_agents,10.62900078585103,0.38125
flocking_kf_no_momentum,1081,2.004987004766671,1.7614315082564387,10.560804965516779,0.60234375,3.4249226036021283,3.4325380380072574,5.030955771268144,0.9927191844683734,0,3840,737280,0.0,0.9277409580536187,biased_agents,8.560804965516779,0.34765625
flocking_kf_no_momentum,1082,2.1076134873570855,1.7967408977851074,11.512363006278965,0.58359375,3.3189753762791456,3.4855224804238487,4.990127059540422,0.9386617787856999,0,3840,737280,0.0,0.926438707858324,biased_agents,9.512363006278965,0.36640624999999993
flocking_kf_no_momentum,1083,2.065862291409302,1.8319976839739087,11.464917231199951,0.60703125,3.568524347665911,3.3653347225558106,4.997652706892533,0.9792411877402275,1,3840,737280,0.0,0.9059865840245038,biased_agents,9.464917231199951,0.34296874999999993
flocking_kf_no_momentum,1084,2.154371972899448,1.8075626869917194,11.527897785884285,0.59921875,3.4578625990769916,3.4037089123996225,4.988241567678244,0.9879710728276185,0,3840,737280,0.0,0.9241194580681622,biased_agents,9.527897785884285,0.35078124999999993
flocking_kf_no_momentum,1085,2.0519400890214743,1.7801251154076327,10.668263118428717,0.61796875,3.4933266594666867,3.3765753729976793,4.96617983906607,0.9908322049877955,0,3840,737280,0.0,0.9193484161514789,biased_agents,8.668263118428717,0.33203125
flocking_kf_no_momentum,1086,2.335124929147428,1.956363649910007,13.82183330987329,0.55,3.725406866550551,3.4788568275632628,5.047373223920554,0.9860990266188192,0,3840,737280,0.0,0.9251596671529114,biased_agents,11.82183330987329,0.3999999999999999
flocking_kf_no_momentum,1087,2.0166046726654194,1.8594864605790844,11.81668346250417,0.56015625,3.424971048226516,3.3649695479152415,4.980991571118006,1.0176860686480276,2,3840,737280,0.0,0.9165062918327749,biased_agents,9.81668346250417,0.38984374999999993
flocking_kf_no_momentum,1088,1.89126158945377,1.735129457865992,10.61595084347162,0.63828125,3.4736996723117897,3.428713763058064,4.9656176007022,0.9737487754473714,0,3840,737280,0.0,0.9283392911311239,biased_agents,8.61595084347162,0.31171874999999993
flocking_kf_no_momentum,1089,2.3519512474030786,1.961655280358553,13.658051412131803,0.54609375,3.522797993230143,3.40458396388643,5.050312970661734,1.0780272069897616,0,3840,737280,0.0,0.9210990001447499,biased_agents,11.658051412131803,0.4039062499999999
flocking_kf_no_momentum,1090,1.8486498868328576,1.6835063843304505,9.461515964251173,0.6203125,3.324110619134234,3.3637186437941993,5.02131849605927,0.9572323161724767,0,3840,737280,0.0,0.9168975411448628,biased_agents,7.4615159642511735,0.3296874999999999
