robot,arm,window,start_time,end_time,position_rmse,mean_nees,p95_nees,coverage95_rate,update_rate,maximum_landmarks_used,outage_fraction,outage_rmse,mean_topology_components,mean_topology_edges,minimum_topology_components,maximum_topology_components,mean_clock_alignment_error,runtime_seconds,finite
4,all_landmarks,16,1288972802.054,1288972861.554,0.6362058113597564,2.6412883798069293,10.127048069962454,0.85,0.38333333333333336,4.0,0.05,0.7080721863275936,3.7333333333333334,1.3416666666666666,2,5,0.09342565536499023,0.04328970834612846,True
4,all_landmarks,17,1288972862.054,1288972921.554,0.48830192516228993,2.754109000717899,16.128373959385215,0.875,0.6,4.0,0.125,0.7239278142393681,2.316666666666667,3.3333333333333335,1,5,0.1353929943508572,0.04328970834612846,True
4,all_landmarks,18,1288972922.054,1288972981.554,0.3387791854022674,1.881186754130258,5.05995362325398,0.9833333333333333,0.6833333333333333,5.0,0.05,0.2185464585563877,2.875,2.4166666666666665,1,5,0.1708864602115419,0.04328970834612846,True
4,all_landmarks,19,1288972982.054,1288973041.554,0.2665823590548606,0.5324765729571374,1.8851368289868675,1.0,0.39166666666666666,3.0,0.2,0.43915168434519686,3.658333333333333,1.6833333333333333,2,5,0.09398329224851397,0.04328970834612846,True
4,all_landmarks,20,1288973042.054,1288973101.554,0.4774497040586347,2.2473281715481774,6.192506412983765,0.9416666666666667,0.55,5.0,0.016666666666666666,0.12180125672181927,3.7,1.5916666666666666,2,5,0.137748833530479,0.04328970834612846,True
4,all_landmarks,21,1288973102.054,1288973161.554,0.43573223492504215,3.2682716379601726,8.772447313085246,0.9,0.48333333333333334,5.0,0.075,0.2990335193280259,3.325,1.9333333333333333,1,5,0.11071717623207306,0.04328970834612846,True
4,all_landmarks,22,1288973162.054,1288973221.554,0.3499454266946739,1.6188048011127143,3.859911174825879,0.9833333333333333,0.625,3.0,0.03333333333333333,0.30720180233000016,3.191666666666667,2.2,1,5,0.15355132851335737,0.04328970834612846,True
4,all_landmarks,23,1288973222.054,1288973281.554,0.27431745249326034,0.6831914429811271,2.950559993866909,1.0,0.30833333333333335,3.0,0.1,0.2402968684635959,3.65,1.4833333333333334,2,5,0.0693777491648992,0.04328970834612846,True
4,all_landmarks,24,1288973282.054,1288973341.554,0.3064374156576414,1.0989662383811543,4.516201107436104,0.9666666666666667,0.3333333333333333,3.0,0.175,0.23320715872836292,3.2583333333333333,2.075,2,5,0.0934388561381234,0.04328970834612846,True
4,all_landmarks,25,1288973342.054,1288973401.554,0.3181664995504105,1.3264665087791996,5.366790555635806,0.9583333333333334,0.4583333333333333,6.0,0.08333333333333333,0.1735371300008978,3.841666666666667,1.3333333333333333,1,5,0.12089023027155132,0.04328970834612846,True
4,all_landmarks,26,1288973402.054,1288973461.554,0.5459020986636989,3.9878498737541372,17.280333650582897,0.825,0.7083333333333334,5.0,0.025,0.21041783426148425,3.7416666666666667,1.3833333333333333,1,5,0.18655160139004387,0.04328970834612846,True
4,all_landmarks,27,1288973462.054,1288973521.554,0.24960790063214117,1.4118658265625492,4.090626360179883,0.9916666666666667,0.675,5.0,0.075,0.14461880846965283,3.95,1.1333333333333333,3,5,0.1613143805000517,0.04328970834612846,True
4,all_landmarks,28,1288973522.054,1288973581.554,0.34604058534766724,1.2129294199006562,3.7775479655072677,0.9916666666666667,0.43333333333333335,3.0,0.11666666666666667,0.42488026999232203,2.3833333333333333,3.0,1,5,0.10492218269242182,0.04328970834612846,True
4,all_landmarks,29,1288973582.054,1288973641.554,0.41229807654055456,1.2903127254733895,5.422731714791203,0.9666666666666667,0.26666666666666666,3.0,0.3,0.24059534922812761,3.0416666666666665,2.1166666666666667,2,5,0.07286663949489594,0.04328970834612846,True
4,all_landmarks,30,1288973642.054,1288973701.554,0.6679097654542799,9.217344277637437,69.17749135543511,0.825,0.5583333333333333,8.0,0.24166666666666667,0.674800967436063,2.9,2.75,1,5,0.13882543138331835,0.04328970834612846,True
4,all_landmarks,31,1288973702.054,1288973761.554,1.1438294921852747,20.3950082396575,149.90252830376522,0.675,0.3333333333333333,3.0,0.10833333333333334,0.5887248915539262,3.45,1.8416666666666666,1,5,0.09473468561967215,0.04328970834612846,True
4,all_landmarks,32,1288973762.054,1288973821.554,0.5860533805860132,1.6686692425704719,5.526352271566315,0.9583333333333334,0.4,3.0,0.15833333333333333,0.20912603491924348,3.2333333333333334,2.158333333333333,1,5,0.11974717643525865,0.04328970834612846,True
4,all_landmarks,33,1288973822.054,1288973881.554,0.5219153503196771,1.206690327958483,3.440402945927629,0.9833333333333333,0.39166666666666666,4.0,0.21666666666666667,0.6611447742753803,3.933333333333333,1.2166666666666666,2,5,0.0933457925915718,0.04328970834612846,True
4,all_landmarks,34,1288973882.054,1288973941.554,0.5937737144640469,2.9392816372963324,8.448940702561401,0.8583333333333333,0.5,3.0,0.11666666666666667,0.5973794706955591,3.6416666666666666,1.5416666666666667,1,5,0.10330134133497874,0.04328970834612846,True
5,all_landmarks,0,1288971842.054,1288971901.554,0.022269134808242767,0.02635880581197657,0.14296971470710548,1.0,0.8416666666666667,3.0,0.0,0.0,1.0333333333333334,5.85,1,2,0.20449991259309983,0.04850249405551169,True
5,all_landmarks,1,1288971902.054,1288971961.554,0.29975928265410273,1.7210844335879198,6.1251869466353925,0.9416666666666667,0.9,6.0,0.0,0.0,2.316666666666667,3.875,1,5,0.22048324081632828,0.04850249405551169,True
5,all_landmarks,2,1288971962.054,1288972021.554,0.3560384387464226,2.228803954782803,5.423275379869134,0.9666666666666667,0.95,9.0,0.0,0.0,3.6166666666666667,1.525,2,5,0.2366673715420501,0.04850249405551169,True
5,all_landmarks,3,1288972022.054,1288972081.554,0.3487667072921008,2.1250095479777698,5.82738711977002,0.95,0.9083333333333333,5.0,0.0,0.0,3.316666666666667,1.9166666666666667,1,5,0.22575059966908562,0.04850249405551169,True
5,all_landmarks,4,1288972082.054,1288972141.554,0.35240578051660437,1.5919868346013573,5.776961465703197,0.95,0.7666666666666667,5.0,0.1,0.5583015139828813,3.75,1.375,2,5,0.1925486714641253,0.04850249405551169,True
5,all_landmarks,5,1288972142.054,1288972201.554,0.654154977195717,5.493681254595191,24.385298602233775,0.7916666666666666,0.8583333333333333,6.0,0.0,0.0,3.0416666666666665,2.95,2,5,0.20662435597843593,0.04850249405551169,True
5,all_landmarks,6,1288972202.054,1288972261.554,0.28189571590749846,1.536152617825204,4.125067036216559,0.9916666666666667,0.875,7.0,0.0,0.0,3.55,1.5083333333333333,2,5,0.21718910414548145,0.04850249405551169,True
5,all_landmarks,7,1288972262.054,1288972321.554,0.2770391730397462,2.236648194635699,4.963402041817925,0.9583333333333334,0.975,10.0,0.0,0.0,3.275,2.0083333333333333,2,5,0.2519953065046242,0.04850249405551169,True
5,all_landmarks,8,1288972322.054,1288972381.554,0.33792499394755804,1.841861469743222,5.1291932795382,0.95,0.6333333333333333,5.0,0.14166666666666666,0.02636564295001385,3.8333333333333335,1.1666666666666667,2,5,0.16955895910660426,0.04850249405551169,True
5,all_landmarks,9,1288972382.054,1288972441.554,0.3082692178421144,2.1710737632229002,4.793065559011632,0.9833333333333333,0.8333333333333334,6.0,0.041666666666666664,0.08472190327368354,3.6,1.5583333333333333,2,5,0.20779187040196526,0.04850249405551169,True
5,all_landmarks,10,1288972442.054,1288972501.554,0.4292727205693337,2.791443700385271,8.985598318672045,0.8916666666666667,0.95,6.0,0.0,0.0,2.8833333333333333,3.1166666666666667,1,5,0.23006810360484653,0.04850249405551169,True
