algorithm,seed,position_rmse,best_hypothesis_rmse,mean_truth_consistent_flock_weight,decision_loss,mean_decision_base_error,selection_rate,mixture_rate,abstention_rate,investigation_rate,wrong_mode_rate,wrong_mode_action_rate,mean_output_confidence,ambiguity_resolution_steps,agent_position_rmse,mean_nees,coverage95_rate,mean_nis,information_gain,spatial_diversity,estimate_disagreement,mean_operational_agents,mean_delivery_ratio,mean_message_age,partition_active_rate,recovery_steps,messages,bytes_sent,mean_momentum,mean_momentum_change_score,mean_momentum_corroborating_agents,mean_momentum_biased_agents,momentum_fallback_rate,momentum_change_events,mean_hypothesis_flocks,multiflock_rate,mean_primary_flock_size,mean_primary_flock_weight,mean_alternative_flock_weight,mean_quarantined_agents,quarantine_rate,mean_suspected_bias_agents,mean_bias_estimate_norm,movement_distance,scenario,rho,rho_label,tau,scenario_timescale,runtime_seconds,tau_to_timescale
flocking_fixed_momentum,8007,0.6222742540858306,0.6222742540858306,1.0,0.5529695656604028,0.5529695656604028,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6626168211751976,1.5593048858110028,0.9765625,1.6777671463630046,3.644686075706035,4.754261949636595,0.5160569110414515,8.0,1.0,0.0,0.0,0,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,164.9827408833003,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.682005750015378,0.07213475204444816
flocking_fixed_momentum,8008,0.589952774107829,0.589952774107829,1.0,0.5235739583854686,0.5235739583854686,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6369278053406349,1.4412101382134574,0.98515625,1.6388519487045508,3.6316062342193822,4.76490312145733,0.5041370989139108,8.0,1.0,0.0,0.0,0,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,175.71593332189744,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.678405874874443,0.07213475204444816
flocking_fixed_momentum,8009,0.6265477828220352,0.6265477828220352,1.0,0.5560227810007173,0.5560227810007173,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6483340616650612,1.4659805185792272,0.98359375,1.6534068308917742,3.608034986080331,4.773840818343136,0.5196042245405021,8.0,1.0,0.0,0.0,0,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,188.88877328980962,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.328156916890293,0.07213475204444816
flocking_fixed_momentum,8010,0.6158999385575836,0.6158999385575836,1.0,0.5494596330408736,0.5494596330408736,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6444216718461397,1.5607389605839672,0.9765625,1.7036755704465694,3.671615243795965,4.768683352394591,0.4552955883016863,8.0,1.0,0.0,0.0,0,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,147.2735057911073,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.97850550012663,0.07213475204444816
flocking_fixed_momentum,8011,0.6331364519789798,0.6331364519789798,1.0,0.5587294238181413,0.5587294238181413,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6539483805413604,1.5663222734752469,0.975,1.681420778828974,3.647143435121722,4.78304136552322,0.47036373807295434,8.0,1.0,0.0,0.0,1,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,162.5362735588636,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.487263208022341,0.07213475204444816
flocking_fixed_momentum,8012,0.653280622468833,0.653280622468833,1.0,0.5751141495586148,0.5751141495586148,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6515407172248168,1.4494637194059299,0.98046875,1.6201960081788394,3.5955086109477525,4.774146125395471,0.5402727136982458,8.0,1.0,0.0,0.0,0,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,195.72958405838415,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.842600957956165,0.07213475204444816
flocking_fixed_momentum,8013,0.7143507881329312,0.7143507881329312,1.0,0.6504232033448376,0.6504232033448376,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7069716999051713,1.7666106028142259,0.97109375,1.7475312550537445,3.61065754354017,4.783315148580963,0.569713215588936,8.0,1.0,0.0,0.0,0,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,189.97879772773888,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.6897508329711854,0.07213475204444816
flocking_fixed_momentum,8014,0.6461414418186802,0.6461414418186802,1.0,0.5693124684993955,0.5693124684993955,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6668550265534134,1.5241628369890676,0.984375,1.6473009951631723,3.5739346478197547,4.750098061769046,0.5485497134472797,8.0,1.0,0.0,0.0,1,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,217.8596926351998,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.837504249997437,0.07213475204444816
flocking_fixed_momentum,8015,0.5990389901748904,0.5990389901748904,1.0,0.5399476565224214,0.5399476565224214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6579105191457557,1.5569735429800413,0.9859375,1.701276826250704,3.649556284686446,4.770427004759359,0.558371156562599,8.0,1.0,0.0,0.0,0,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,162.37714632120768,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.72396079194732,0.07213475204444816
flocking_fixed_momentum,8016,0.6510869660557087,0.6510869660557087,1.0,0.5748587465086057,0.5748587465086057,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6733611982402353,1.6170571758175236,0.9703125,1.7469640529243136,3.632052946354637,4.793376380191267,0.49044934719208577,8.0,1.0,0.0,0.0,0,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,167.47446188379294,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.416389958932996,0.07213475204444816
flocking_fixed_momentum,8017,0.6433761751865124,0.6433761751865124,1.0,0.5859361091951272,0.5859361091951272,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6622461869529626,1.5439348706724725,0.98828125,1.6354418727685371,3.619720802828385,4.784594746435634,0.46579971956344635,8.0,1.0,0.0,0.0,0,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,177.02769734205322,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.874513084068894,0.07213475204444816
flocking_fixed_momentum,8018,0.6587359134631233,0.6587359134631233,1.0,0.578125185092585,0.578125185092585,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6809596408505216,1.6311707766373202,0.96953125,1.6815155943005415,3.6300178494520536,4.762182052324638,0.5829967713273941,8.0,1.0,0.0,0.0,0,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,177.39831024334967,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.689261875115335,0.07213475204444816
flocking_fixed_momentum,8019,0.6589826573252439,0.6589826573252439,1.0,0.5864756286354752,0.5864756286354752,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6903161299695714,1.6763833521105629,0.9703125,1.6906083141141317,3.619936514540882,4.776317901447762,0.5553056132834108,8.0,1.0,0.0,0.0,1,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,187.25292337718244,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.964679041877389,0.07213475204444816
flocking_fixed_momentum,8020,0.6472925482469601,0.6472925482469601,1.0,0.5772374916230961,0.5772374916230961,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6717883058951754,1.652669865624496,0.97265625,1.7578508867093603,3.677496515654203,4.764215046753149,0.5289760866746296,8.0,1.0,0.0,0.0,3,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,138.39273777618087,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,7.03919008304365,0.07213475204444816
flocking_fixed_momentum,8021,0.6777195793498435,0.6777195793498435,1.0,0.6093471076653838,0.6093471076653838,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6727907239206441,1.6644526688855084,0.975,1.7060847428993597,3.669713066006378,4.777419243305988,0.5176905791624139,8.0,1.0,0.0,0.0,1,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,146.44084761493508,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.543360916199163,0.07213475204444816
flocking_fixed_momentum,8022,0.654825922506441,0.654825922506441,1.0,0.584650123236694,0.584650123236694,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6850584539792692,1.6794956908490302,0.971875,1.6623762852840542,3.6164162982410906,4.755629205181298,0.5388557036797442,8.0,1.0,0.0,0.0,0,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,184.36006774868014,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,7.053878957871348,0.07213475204444816
flocking_fixed_momentum,8023,0.6617511716115562,0.6617511716115562,1.0,0.5860608790036366,0.5860608790036366,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6735140765968816,1.636408919207445,0.9796875,1.7091899407996405,3.6215399037159486,4.773335022878284,0.5506420681245514,8.0,1.0,0.0,0.0,1,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,182.49219177948942,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,7.068304124986753,0.07213475204444816
flocking_fixed_momentum,8024,0.6290561338145263,0.6290561338145263,1.0,0.5580244116588648,0.5580244116588648,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6669674380089222,1.5752737777599068,0.98359375,1.6249712106949619,3.6279088071843772,4.776698165395876,0.5530586413909993,8.0,1.0,0.0,0.0,0,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,178.6062919879602,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.458477042149752,0.07213475204444816
flocking_fixed_momentum,8025,0.6948558379485864,0.6948558379485864,1.0,0.6247245087345881,0.6247245087345881,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7107041798882416,1.843390857592882,0.96875,1.759654100916994,3.6359073192734668,4.9129051288327,0.42305444235599604,8.0,1.0,0.0,0.0,0,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,165.4505905915298,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.7892218749038875,0.07213475204444816
flocking_fixed_momentum,8026,0.6546247079140401,0.6546247079140401,1.0,0.5802357023060647,0.5802357023060647,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6902573747541467,1.602481974400461,0.97421875,1.6007376629658345,3.569338799247108,4.764912106655686,0.5435614637179917,8.0,1.0,0.0,0.0,0,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,215.7712734945892,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,7.1563172079622746,0.07213475204444816
flocking_fixed_momentum,8027,0.6450541616490695,0.6450541616490695,1.0,0.5516242081942508,0.5516242081942508,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6818114107261758,1.6273431777178005,0.96875,1.6798367860631451,3.609169198725321,4.761564965504796,0.533379646003687,8.0,1.0,0.0,0.0,1,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,191.7859702326786,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.80791920889169,0.07213475204444816
flocking_fixed_momentum,8028,0.6622630374945083,0.6622630374945083,1.0,0.5856826862094087,0.5856826862094087,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6779034635084115,1.6934460867953636,0.97265625,1.721981871620463,3.6411607278942233,4.748369378572987,0.4491694247173335,8.0,1.0,0.0,0.0,0,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,159.3120091804759,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.216173666063696,0.07213475204444816
flocking_fixed_momentum,8029,0.7256117011100925,0.7256117011100925,1.0,0.6540879892314887,0.6540879892314887,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.7280240807840821,1.9079666979948726,0.9609375,1.6939260571806174,3.6384708523618143,4.765721505694694,0.5165419396521058,8.0,1.0,0.0,0.0,1,3840,737280,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,170.3664934848736,gradual_20,0.5,rho_0_50,1.4426950408889634,20.0,6.798517999937758,0.07213475204444816
flocking_fixed_momentum,8000,0.6713142093351493,0.6713142093351493,1.0,0.5819257211610672,0.5819257211610672,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6719081471876963,1.6641544147640963,0.9625,1.6373849079599494,3.7018431855548903,4.766799475760452,0.42600692120101036,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,177.67820649509446,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.623294458026066,0.1522051171569095
flocking_fixed_momentum,8001,0.6168084942146697,0.6168084942146697,1.0,0.5495585507343155,0.5495585507343155,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6470839618282227,1.568282285942498,0.98671875,1.6625728627008391,3.7134667590738095,4.770584771459897,0.4068916724517472,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,159.30961836947372,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.3537326250225306,0.1522051171569095
flocking_fixed_momentum,8002,0.6250319513460899,0.6250319513460899,1.0,0.5408883050045656,0.5408883050045656,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6338239610438213,1.4734568625667446,0.97265625,1.6142605140372375,3.686540573070752,4.764235592257406,0.4357149746837912,8.0,1.0,0.0,0.0,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,214.89510651562483,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.536640082951635,0.1522051171569095
flocking_fixed_momentum,8003,0.5778547241669542,0.5778547241669542,1.0,0.5264991164987247,0.5264991164987247,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.610612407415932,1.3728525560032736,0.99609375,1.6345671911491615,3.704377222459699,4.781344720055837,0.3860377473567362,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,179.37556637791826,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,7.080141542013735,0.1522051171569095
flocking_fixed_momentum,8004,0.6612708169674162,0.6612708169674162,1.0,0.5766557209963687,0.5766557209963687,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6729786800543591,1.7311889563879272,0.9671875,1.7439816715250678,3.7282910021248745,4.782869177223955,0.3667868569627841,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,119.26073445760116,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.578004874987528,0.1522051171569095
flocking_fixed_momentum,8005,0.5986101566606072,0.5986101566606072,1.0,0.5217249006539963,0.5217249006539963,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6226226947863831,1.4220423489742557,0.9828125,1.6079562976225588,3.6920047652049535,4.770079992075245,0.44045748063659734,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,202.84961582386023,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.750244667055085,0.1522051171569095
flocking_fixed_momentum,8006,0.6841547081266494,0.6841547081266494,1.0,0.5961162053300502,0.5961162053300502,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6922789998018312,1.7838597042098114,0.95234375,1.711454412533222,3.703098125016331,4.783817062713381,0.4315515582086151,8.0,1.0,0.0,0.0,5,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,181.00687188346535,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.3801120419520885,0.1522051171569095
flocking_fixed_momentum,8007,0.6527374326109849,0.6527374326109849,1.0,0.5776963624501688,0.5776963624501688,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6761354412055831,1.6830035728491979,0.96015625,1.7597375660056964,3.71138874982872,4.735161312632458,0.3784031491043752,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,170.94434086930383,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.525846458040178,0.1522051171569095
flocking_fixed_momentum,8008,0.6072389824647004,0.6072389824647004,1.0,0.5464321669853084,0.5464321669853084,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6502362042182737,1.5807150447614136,0.98515625,1.6719986881469828,3.706315923924305,4.772268868445119,0.4067980516347749,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,180.59258260512604,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,7.064279250102118,0.1522051171569095
flocking_fixed_momentum,8009,0.5976758576169827,0.5976758576169827,1.0,0.5311679527211585,0.5311679527211585,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6324456350243,1.5161360003792854,0.98671875,1.6491037637300825,3.6977605274690943,4.783365656356642,0.4340933569051197,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,194.022046396721,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.558989417040721,0.1522051171569095
flocking_fixed_momentum,8010,0.6168925991165545,0.6168925991165545,1.0,0.5486240759744395,0.5486240759744395,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6383950703862703,1.5603561101171601,0.975,1.7076669468527321,3.7183761443291146,4.769618339073704,0.37611941513357217,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,152.0143612628222,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.7707201251760125,0.1522051171569095
flocking_fixed_momentum,8011,0.6789252534456811,0.6789252534456811,1.0,0.6046629106087431,0.6046629106087431,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6973305834863385,1.8426007330260057,0.975,1.7743323723689244,3.70921350736718,4.775548548251225,0.4229290857574437,8.0,1.0,0.0,0.0,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,166.5908488295465,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.779668417060748,0.1522051171569095
flocking_fixed_momentum,8012,0.6110719498768807,0.6110719498768807,1.0,0.5422228464856398,0.5422228464856398,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6382596376498576,1.4872771550534307,0.9859375,1.5950932095865025,3.680685730890474,4.913757069257677,0.285125572591095,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,201.55988251447226,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.635668167145923,0.1522051171569095
flocking_fixed_momentum,8013,0.6996799120788243,0.6996799120788243,1.0,0.6110944327844183,0.6110944327844183,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.702764524107337,1.851594690483123,0.9515625,1.6899173642047483,3.6965376146432867,4.777883752604737,0.46278675463392,8.0,1.0,0.0,0.0,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,194.58695605624382,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.783562374999747,0.1522051171569095
flocking_fixed_momentum,8014,0.6550589258436179,0.6550589258436179,1.0,0.5797955028848729,0.5797955028848729,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.661602802760566,1.629823254050662,0.9796875,1.6358512616371506,3.6874495586353198,4.735660905226463,0.4723608821623538,8.0,1.0,0.0,0.0,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,222.80656368942016,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.51866599987261,0.1522051171569095
flocking_fixed_momentum,8015,0.6558494793324087,0.6558494793324087,1.0,0.585388565233505,0.585388565233505,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.661818614487551,1.6292994851727378,0.9796875,1.715009802686259,3.7124240036130884,4.770673096480253,0.40941907991142745,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,166.76339063872663,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.764962874818593,0.1522051171569095
flocking_fixed_momentum,8016,0.5957766256717008,0.5957766256717008,1.0,0.5150724929411423,0.5150724929411423,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.638020012330469,1.5405377178776163,0.97421875,1.713496602738547,3.7063379812572537,4.77352225471212,0.4310893756735057,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,173.09583248672618,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.664784458000213,0.1522051171569095
flocking_fixed_momentum,8017,0.6707479486669233,0.6707479486669233,1.0,0.5851855189037662,0.5851855189037662,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.666321332780998,1.6713698016371552,0.965625,1.6716998400832666,3.69977334172286,4.7660911631973795,0.42607216104902224,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,182.2520705436404,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,7.03217012505047,0.1522051171569095
flocking_fixed_momentum,8018,0.6450438530030069,0.6450438530030069,1.0,0.5647349438611884,0.5647349438611884,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6655979629332341,1.6248321949712334,0.9703125,1.7170693089316533,3.7047088463824593,4.77669788764526,0.43971430609117945,8.0,1.0,0.0,0.0,1,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,180.8444434468837,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.5092960419133306,0.1522051171569095
flocking_fixed_momentum,8019,0.6754718599713815,0.6754718599713815,1.0,0.6026021574665951,0.6026021574665951,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6767225292922802,1.6793725639262824,0.97265625,1.6635452716259114,3.700456003778973,4.774018649533138,0.423676134347315,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,191.64469477261233,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,7.100301666883752,0.1522051171569095
flocking_fixed_momentum,8020,0.6762687550813548,0.6762687550813548,1.0,0.6097338411967579,0.6097338411967579,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.677247826965295,1.731937901425285,0.98125,1.7484822491623682,3.7199242526358547,4.7689338743282335,0.39905372250622567,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,142.96141298269816,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.558574750088155,0.1522051171569095
flocking_fixed_momentum,8021,0.5794908504624977,0.5794908504624977,1.0,0.5213041245868699,0.5213041245868699,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6143914604082267,1.4243722432545318,0.9828125,1.5983796878568675,3.7190729967795093,4.768030954018313,0.3752138199576728,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,150.09694133364624,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.741220457945019,0.1522051171569095
flocking_fixed_momentum,8022,0.6232349481356421,0.6232349481356421,1.0,0.560492868225295,0.560492868225295,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6427038092951993,1.563460375594687,0.9859375,1.659000435189305,3.7010925301258277,4.773808058939592,0.44245928331879236,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,188.29122676508265,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.9209161659237,0.1522051171569095
flocking_fixed_momentum,8023,0.6391434855930269,0.6391434855930269,1.0,0.573447017731722,0.573447017731722,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6607849530960735,1.6153067143708295,0.97421875,1.706820667452773,3.6982931155505185,4.777301103762298,0.4580302432125234,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,187.58610192812128,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.561799375107512,0.1522051171569095
flocking_fixed_momentum,8024,0.6604679827757022,0.6604679827757022,1.0,0.5854203882884736,0.5854203882884736,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6589386412513238,1.5902191709499178,0.978125,1.546584590331485,3.7048323642709766,4.771149611746901,0.4085392207437494,8.0,1.0,0.0,0.0,0,3840,737280,0.7199999999999999,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,183.07173226273028,gradual_20,0.72,rho_0_72,3.04410234313819,20.0,6.857310082996264,0.1522051171569095
