scenario,rho,rho_label,seed,rmse_improvement,diversity_change,disagreement_change,information_change,movement_change
gradual_20,0.85,rho_0_85,8021,0.10797195023338801,-0.09932040966458366,-0.23449749237455947,0.23636545351521798,-5.740730501097886
gradual_20,0.85,rho_0_85,8022,0.06621587628984404,-0.06901558731803004,-0.22995556818725438,0.3444692635842799,11.64823583833163
gradual_20,0.85,rho_0_85,8023,0.13065933636012705,-0.11185241805800938,-0.261757163345001,0.34561651188691656,1.7995368139142727
gradual_20,0.85,rho_0_85,8024,0.11550563093379063,-0.13250443094586917,-0.24186454657353756,0.3453346941408113,0.08197390679660543
gradual_20,0.85,rho_0_85,8025,0.12787903360942854,-0.09401464931359627,-0.24641147124817192,0.2937207739908718,5.8315432797137134
gradual_20,0.85,rho_0_85,8026,0.16449875619499366,-0.1348626036692675,-0.1931399611540735,0.43327757009534107,0.7060311790583853
gradual_20,0.85,rho_0_85,8027,0.032365915877362705,-0.09847599671085039,-0.22580158313919646,0.3726549650996578,3.0665111707521078
gradual_20,0.85,rho_0_85,8028,0.05388016209711144,-0.11693229602921118,-0.1893483195904504,0.2800142698001715,-8.765519605183869
gradual_20,0.85,rho_0_85,8029,0.08398313670102275,-0.0943413493576486,-0.22746571543489374,0.30538011293442224,12.855425368289843
gradual_20,0.93,rho_0_93,8000,0.08544159554545849,-0.06477285720473702,-0.27653887704374147,0.32267377878510795,5.861793768072715
gradual_20,0.93,rho_0_93,8001,-0.08793207001272418,-0.15029600769615126,-0.245438643627085,0.2743231323523183,4.07598120251842
gradual_20,0.93,rho_0_93,8002,0.18772275437213914,-0.09141257316172435,-0.28989010140436966,0.4450910594377113,11.82928978732744
gradual_20,0.93,rho_0_93,8003,0.07068504891619742,-0.1145415640355143,-0.21041995996467883,0.33040863549664445,7.238031333572707
gradual_20,0.93,rho_0_93,8004,0.02326012430477853,-0.11648942742803836,-0.21174609000079964,0.14927490026955192,-5.420914815699717
gradual_20,0.93,rho_0_93,8005,0.027116422347190583,-0.062080078479670675,-0.3035034060215783,0.39636351621887034,10.655966716136277
gradual_20,0.93,rho_0_93,8006,0.07141682757228685,-0.09186141891734678,-0.20370515854449783,0.3171476572996901,12.824723323744308
gradual_20,0.93,rho_0_93,8007,0.061732638542388196,-0.1352703290845616,-0.22714976389360092,0.30887965150171803,-1.3745120031387046
gradual_20,0.93,rho_0_93,8008,0.07464593890338811,-0.09807304146263185,-0.2326460334613899,0.3231932046117545,8.638656539128164
gradual_20,0.93,rho_0_93,8009,0.029192759820004133,-0.10381393187179633,-0.22514250699914518,0.3681777320636641,19.03684602078488
gradual_20,0.93,rho_0_93,8010,0.032397323746385376,-0.10591160681123313,-0.2790800103750282,0.24238329669870495,13.682204235390316
gradual_20,0.93,rho_0_93,8011,0.08459341080274585,-0.13486317193164865,-0.2214827050682806,0.2891991763898547,3.6580893382174793
gradual_20,0.93,rho_0_93,8012,0.17142436836326036,-0.08042144950540209,-0.24530297828944803,0.3936415637589108,10.439314528193904
gradual_20,0.93,rho_0_93,8013,0.1306728414257644,-0.10626193177540255,-0.26199249579022177,0.37007815784259934,14.854027815968323
gradual_20,0.93,rho_0_93,8014,0.06006413981265413,-0.09757620718044269,-0.3305080482423693,0.4479278444582717,10.135938907890676
gradual_20,0.93,rho_0_93,8015,0.0033882219901807398,-0.11735729362614311,-0.23201089720327855,0.2835494000978178,4.767285008575158
gradual_20,0.93,rho_0_93,8016,0.14446497592289165,-0.039188945050654844,-0.374202155050973,0.30255740857506197,7.522615239658251
gradual_20,0.93,rho_0_93,8017,0.18588119136833314,-0.10842765965667311,-0.21040583922176093,0.3431097688236848,0.636037937649121
gradual_20,0.93,rho_0_93,8018,0.13224736078030908,-0.08226980231512027,-0.2484158819751276,0.3253321270062264,6.953709150529164
gradual_20,0.93,rho_0_93,8019,0.09370285554045998,-0.11965623049136997,-0.24441389096972532,0.3772978022650997,-1.3109041267014447
gradual_20,0.93,rho_0_93,8020,0.050875666523426344,-0.05912347965927012,-0.2071012082639006,0.218846301510065,8.809663189658579
gradual_20,0.93,rho_0_93,8021,0.06206474815632923,-0.12726951660239205,-0.21695482136257627,0.2337557299860964,-3.0662493942222113
gradual_20,0.93,rho_0_93,8022,0.06866376703558374,-0.06388542655175922,-0.2974283416120594,0.35319932066713156,17.457021906082247
gradual_20,0.93,rho_0_93,8023,0.05956524792693085,-0.1027689024018672,-0.2536290926549719,0.3468395204117125,7.842528238840913
gradual_20,0.93,rho_0_93,8024,0.06945381848985688,-0.12302068978017555,-0.26092363634115895,0.35010918971750016,3.997792423120387
gradual_20,0.93,rho_0_93,8025,0.07412400260133911,-0.10748726006738352,-0.22717402992732094,0.28544939590322826,20.155426175827415
gradual_20,0.93,rho_0_93,8026,0.12359876297927652,-0.1390791898862398,-0.25822074160312325,0.44708652086870426,5.709605670057584
gradual_20,0.93,rho_0_93,8027,0.06065467527116575,-0.10314732805274307,-0.279098854637539,0.3825439573382612,6.828782340823324
gradual_20,0.93,rho_0_93,8028,0.14803775539843023,-0.10563054330913957,-0.22972186160530744,0.2831157137096092,-1.9294964925095712
gradual_20,0.93,rho_0_93,8029,0.1298781554073506,-0.07316386253245089,-0.20671085788868582,0.30196316234169496,22.260607138401326
gradual_40,0.25,rho_0_25,8000,-0.0034631044129351807,0.01603442589608406,-0.024570871689929774,0.11480189986115219,-13.347458305081773
gradual_40,0.25,rho_0_25,8001,0.04802272791466289,-0.0870787669918327,-0.027488314318931506,0.10071815977546805,-18.005976579217474
gradual_40,0.25,rho_0_25,8002,0.008551698086010084,-0.06757086616731556,-0.024182553929640305,0.13834784862078342,-5.452418526039281
gradual_40,0.25,rho_0_25,8003,0.01751686946123765,-0.058710659210227334,-0.04744322997579509,0.11354789871688098,-4.942656429527119
gradual_40,0.25,rho_0_25,8004,-0.0075451042223402265,-0.050092476668441854,-0.0024115065782390754,0.05900263347163115,-20.569501480984712
gradual_40,0.25,rho_0_25,8005,0.0013032588867480932,-0.020258726271080718,-0.05790057395412018,0.12695598684777298,-12.841953392906618
gradual_40,0.25,rho_0_25,8006,-0.011674648384036312,-0.09304659575832908,0.010774441757566922,0.1099286268372337,-10.216911295556258
gradual_40,0.25,rho_0_25,8007,0.07135033422252846,-0.09893637243762843,0.0030605727764473345,0.1117070744093116,-19.129130573511702
gradual_40,0.25,rho_0_25,8008,0.02828355977912489,-0.07675079015366038,0.007351253263234825,0.10956829460654882,-17.22246333221983
gradual_40,0.25,rho_0_25,8009,0.043728579917059474,-0.06732040655237981,-0.03242807509073631,0.11873053487562979,-7.209781888390751
gradual_40,0.25,rho_0_25,8010,-0.030156285224448798,-0.08195937976107359,-0.01695442632548505,0.08452043717608149,-9.81625803958778
gradual_40,0.25,rho_0_25,8011,0.03421855122405526,-0.11287620301446921,0.005186363576068387,0.09960231197144731,-24.685265551321493
gradual_40,0.25,rho_0_25,8012,0.12811661721765122,-0.06497253723655483,0.019077427106006017,0.1308684714602415,-12.38325555350329
gradual_40,0.25,rho_0_25,8013,-0.010232463184181695,-0.030171388662033394,-0.016756135092722224,0.12860014208508064,-4.970951560675559
gradual_40,0.25,rho_0_25,8014,0.038713694036503044,-0.07397489534703094,-0.07601898555467046,0.1388142395837444,-3.4855131617617303
gradual_40,0.25,rho_0_25,8015,0.02477443973831106,-0.06347652379144009,-0.026855704848820827,0.09828916345117733,-18.46255197765302
gradual_40,0.25,rho_0_25,8016,-0.005765216732312672,-0.08386517466062493,-0.03812881123164513,0.09433358936551173,-16.724992248444096
gradual_40,0.25,rho_0_25,8017,-0.00295650038096007,-0.05782886899409956,0.04039153345316615,0.11085791025941338,-22.77832112153291
gradual_40,0.25,rho_0_25,8018,0.05886490119744192,-0.00041128650326793803,-0.035851895245909926,0.11433131219556625,-14.990147606546657
gradual_40,0.25,rho_0_25,8019,0.038573854283675435,-0.07722782083915547,-0.024124400575532556,0.13141422781469148,-10.033570463136869
gradual_40,0.25,rho_0_25,8020,0.06072152582986101,-0.052909597572335265,-0.016219824368670088,0.08454486459396682,-20.7931774945379
gradual_40,0.25,rho_0_25,8021,0.03365959826909182,-0.10440007875485424,-0.012710144874008233,0.09321470924442155,-25.12498442793205
gradual_40,0.25,rho_0_25,8022,0.053545059250008076,-0.06332789263489502,-0.015546415469341102,0.11638788095549435,-9.485916292862413
gradual_40,0.25,rho_0_25,8023,0.025603413091061844,-0.06939974951552497,-0.029859647219862895,0.12119330054964239,-17.984632524379776
gradual_40,0.25,rho_0_25,8024,0.040766463912573214,-0.0613170799954279,-0.028847384520275243,0.11960338455669373,-16.27812240007779
gradual_40,0.25,rho_0_25,8025,0.02129671912686637,-0.05309852317975672,-0.018232876078777327,0.09201977565114694,-2.957401577500633
gradual_40,0.25,rho_0_25,8026,0.06318611391566165,0.008749146382942996,0.007772819315360557,0.14358963553661974,-12.915671696662486
gradual_40,0.25,rho_0_25,8027,0.08948313098822736,-0.07291190845056761,-0.039967272266526965,0.13286802244736284,-11.49663905051699
gradual_40,0.25,rho_0_25,8028,0.07504407827846338,-0.07967870580813585,-0.03586859606734416,0.0938696792905529,-30.873648153417946
gradual_40,0.25,rho_0_25,8029,0.09224219796304511,-0.0368371525580411,-0.0194988477862299,0.10613380973130715,-1.865705091118656
gradual_40,0.5,rho_0_50,8000,-0.007252519874168639,-0.037183378918398624,-0.046099092825720334,0.20984695123696273,-9.641799163332905
gradual_40,0.5,rho_0_50,8001,-0.008598481648274259,-0.11347296823631403,-0.026487160791466513,0.18389420986861715,-14.981181257296356
gradual_40,0.5,rho_0_50,8002,0.0947862730442719,-0.10025794493373663,-0.05742565399725996,0.27828060784925457,-2.29947802535321
gradual_40,0.5,rho_0_50,8003,0.03321046035557362,-0.09927963683577712,-0.06786223361222699,0.21933839193433924,-1.6990798446020676
gradual_40,0.5,rho_0_50,8004,0.0016747508321935944,-0.07264477972233419,-0.0762671983234331,0.10565733840504876,-18.609324466981946
gradual_40,0.5,rho_0_50,8005,0.04955851181021376,-0.05647785044357079,-0.09184645416495396,0.25562460692643185,-8.900493643352434
gradual_40,0.5,rho_0_50,8006,0.05245232407133593,-0.09395815805189223,-0.054633753765101656,0.20674233296782907,-6.763031014428179
gradual_40,0.5,rho_0_50,8007,0.04942876390203743,-0.1340877582778086,-0.027873659476413182,0.1992636818687541,-15.859909165688435
gradual_40,0.5,rho_0_50,8008,0.09078426105378834,-0.12980496740518177,-0.06308876312490086,0.21737727862914102,-13.705042000641356
gradual_40,0.5,rho_0_50,8009,0.036343472818154976,-0.08489571552823705,-0.05724078996738402,0.23208746192715424,-3.349144621855828
gradual_40,0.5,rho_0_50,8010,-0.030268136176570426,-0.10015185888013534,-0.11152370306921155,0.15590188172786945,-6.0960207235824555
gradual_40,0.5,rho_0_50,8011,0.04802913364898043,-0.10483311776048598,-0.09450350672304542,0.1813969284423651,-21.67835357559909
gradual_40,0.5,rho_0_50,8012,0.10754776179523395,-0.07187063803658855,-0.011452471099543504,0.2467210860555875,-7.596642065092823
gradual_40,0.5,rho_0_50,8013,0.022324314516830812,-0.10086650894190718,-0.030000733014004743,0.2289907137094147,-2.178823158266141
gradual_40,0.5,rho_0_50,8014,0.02116724629658917,-0.12430394158428104,-0.08801115959428496,0.28361306596820723,0.0068686129753814384
gradual_40,0.5,rho_0_50,8015,0.02823248531604927,-0.11854056856499895,-0.045917846292848674,0.1828725055981364,-15.109050030410089
gradual_40,0.5,rho_0_50,8016,0.11656484711855652,-0.08193584826642031,-0.1391376930773504,0.19178986784223717,-13.923344107493392
gradual_40,0.5,rho_0_50,8017,0.08902675758084122,-0.0973978057730589,-0.07564251187058552,0.20808664787085052,-18.871672196003317
gradual_40,0.5,rho_0_50,8018,0.07818039386203202,-0.05907055606954259,-0.04426777531340509,0.21805774320503257,-11.949614975261966
gradual_40,0.5,rho_0_50,8019,0.09302359595520115,-0.08010155174115496,-0.03292673119650624,0.24713879387986193,-7.071993147423967
gradual_40,0.5,rho_0_50,8020,0.08195274379219297,-0.08240810731438053,-0.04384441333666411,0.14827823040937327,-18.19937635134758
gradual_40,0.5,rho_0_50,8021,0.03361785533092787,-0.1375724059438257,-0.04998131780116971,0.16586429006301184,-22.036215786639957
gradual_40,0.5,rho_0_50,8022,0.06264891651316751,-0.11847062252034757,-0.07529294724941182,0.2208334417073754,-5.672279468059855
gradual_40,0.5,rho_0_50,8023,0.04984987078987457,-0.1274713576931985,-0.06163906829959409,0.23490102061175833,-13.623176137835543
gradual_40,0.5,rho_0_50,8024,0.06862536560748578,-0.09948320636832175,-0.0031895287883256795,0.22637582483286423,-12.757399671369882
gradual_40,0.5,rho_0_50,8025,0.016794128499101113,0.05974766304655521,-0.2012320939329023,0.17426988997759896,2.157037164971655
gradual_40,0.5,rho_0_50,8026,0.15407832453547576,-0.1331230935270371,-0.040646538799343546,0.2743312223899892,-11.842523477827285
gradual_40,0.5,rho_0_50,8027,0.09326412765800851,-0.10387914020261846,-0.05243197776886965,0.250049832690487,-7.903404423991276
gradual_40,0.5,rho_0_50,8028,0.10847155956186527,-0.1334233163333245,-0.12223904899506727,0.17988250893281021,-27.284597872412434
gradual_40,0.5,rho_0_50,8029,0.050009986425414765,-0.06968831524983354,-0.07503958247656783,0.20371285757666646,1.58879323450995
gradual_40,0.72,rho_0_72,8000,0.037518776122619335,-0.05369948566521465,-0.17825602310090466,0.271754912735954,-5.8198522544978175
gradual_40,0.72,rho_0_72,8001,-0.04138330470811202,-0.12322343369615396,-0.1876186823492007,0.23562146312764876,-10.968548422607995
gradual_40,0.72,rho_0_72,8002,0.09487920858511001,-0.1076943618238877,-0.1758544185677488,0.3745057083174612,1.8650702784344446
gradual_40,0.72,rho_0_72,8003,0.00937663883860651,-0.08228134392227382,-0.1499040214211686,0.28227163019254276,3.000811106256606
gradual_40,0.72,rho_0_72,8004,-0.027839347344858156,-0.07954120917435059,-0.15158787736664087,0.1339805194524044,-14.475892217960137
gradual_40,0.72,rho_0_72,8005,0.06790737810900427,-0.055921394905242394,-0.2015061114508711,0.3430532311150922,-5.011936431081125
gradual_40,0.72,rho_0_72,8006,0.00827724598944135,-0.10991075443291898,-0.13276470851062605,0.27024969965828793,-1.262656984385785
gradual_40,0.72,rho_0_72,8007,0.012667144347760062,-0.16079963478150283,-0.17418050643868155,0.26114422253384006,-10.616660667318683
gradual_40,0.72,rho_0_72,8008,0.06171609051218152,-0.1281482400886027,-0.1410533053262455,0.28213402567656143,-9.407161328450655
gradual_40,0.72,rho_0_72,8009,0.05760637915781763,-0.08426965344715853,-0.15656156013333417,0.3156353519831834,1.843137603001793
gradual_40,0.72,rho_0_72,8010,-0.07464784519523038,-0.1045091882690583,-0.17005621137367505,0.19783900315063496,0.25528825797135823
gradual_40,0.72,rho_0_72,8011,-0.06261664509284648,-0.1095678462475389,-0.13529955341245387,0.2364663212753051,-16.66262510369225
gradual_40,0.72,rho_0_72,8012,0.1369137264414858,-0.0032344338765648573,-0.2782811359011672,0.3202434054385983,-1.7008407958601026
gradual_40,0.72,rho_0_72,8013,-0.014299865828440228,-0.0794617322518043,-0.14703927926914545,0.31295271456463913,4.206410450632092
gradual_40,0.72,rho_0_72,8014,0.048725700099628066,-0.150106387971789,-0.20890184608251222,0.39017009828016747,4.6589100881450065
gradual_40,0.72,rho_0_72,8015,-0.0036505165356368607,-0.11972033978323893,-0.16004530472868023,0.23765761420968223,-10.429716006111136
gradual_40,0.72,rho_0_72,8016,0.15145094810442994,-0.10675146655479306,-0.18240547049073702,0.25858360172597195,-8.320755822245928
gradual_40,0.72,rho_0_72,8017,0.09640024255793722,-0.11522179166226376,-0.13549636708357993,0.27919009069067524,-14.2467761442999
gradual_40,0.72,rho_0_72,8018,0.07096221058248753,-0.05014556394287695,-0.233749551840239,0.2874862776479956,-8.43094213975266
gradual_40,0.72,rho_0_72,8019,0.06390283758751314,-0.08577648507463476,-0.17733192148070337,0.3227463927689156,-3.1575729027715624
gradual_40,0.72,rho_0_72,8020,0.08614707209968209,-0.07717940600257567,-0.16899886862727864,0.1867298036520011,-13.517292320348929
gradual_40,0.72,rho_0_72,8021,0.10000689341497904,-0.13945986257364762,-0.17834715206496726,0.21433989287977218,-17.939182897227937
gradual_40,0.72,rho_0_72,8022,0.06462570724389605,-0.09082225064616178,-0.18127605583593176,0.2939409017762995,-1.9163259462566486
gradual_40,0.72,rho_0_72,8023,0.089653068287457,-0.12158638649333398,-0.1684610296419033,0.30330256413424594,-9.047234769797285
gradual_40,0.72,rho_0_72,8024,0.015877273802453518,-0.11418157087398662,-0.17211559435511575,0.2972765086450351,-8.024930913250188
gradual_40,0.72,rho_0_72,8025,0.0415549905123912,-0.07073626966678237,-0.1909882334343354,0.23762644814880884,6.330313024131755
gradual_40,0.72,rho_0_72,8026,0.18252847973046238,-0.14339234890453145,-0.1358450314048958,0.3755989023112005,-6.554252410605926
gradual_40,0.72,rho_0_72,8027,0.1619927254671214,-0.11255375374123666,-0.16239127132798548,0.3307733644700024,-4.3426234008433084
gradual_40,0.72,rho_0_72,8028,0.07855557686569592,-0.12033020064220157,-0.1244627043532423,0.23109663034892236,-21.385278610975803
gradual_40,0.72,rho_0_72,8029,0.10821193615226021,-0.09217902468162364,-0.13601009632025957,0.2648722557536014,5.948212241415689
gradual_40,0.85,rho_0_85,8000,0.08893998598760566,-0.03914834502824238,-0.2655177668975486,0.29716303709749425,-1.0339393232920315
gradual_40,0.85,rho_0_85,8001,-0.06888072622239971,-0.1260278877376262,-0.21566489578558234,0.25107654862430184,-5.63746698882801
gradual_40,0.85,rho_0_85,8002,0.09931751631868724,-0.10207714187473194,-0.26821270654906115,0.40932699300045705,7.412269997605222
gradual_40,0.85,rho_0_85,8003,0.02018658538296436,-0.0855265928887956,-0.20332858880588434,0.30646120754546136,6.708863390319948
gradual_40,0.85,rho_0_85,8004,0.03277315016629734,-0.10596037658682977,-0.16681130152158052,0.143355311034584,-12.042625896225815
gradual_40,0.85,rho_0_85,8005,0.11407765069844777,-0.053489485797220127,-0.31120168766277156,0.37467809904870686,-0.8982057271649069
gradual_40,0.85,rho_0_85,8006,0.060391456745500394,-0.08952120587017554,-0.2952458435322813,0.2901933583073064,1.648939366771117
gradual_40,0.85,rho_0_85,8007,0.04343125546358284,-0.13004821238020536,-0.19129950403127904,0.2808902131647897,-7.1062985354435
gradual_40,0.85,rho_0_85,8008,0.05569634230251741,-0.14060686465208505,-0.23458861627752653,0.30637289246125254,-4.665679611043686
gradual_40,0.85,rho_0_85,8009,-0.00491826700128728,-0.1145253629879619,-0.23505886299561363,0.3438058525491203,7.1787745438658135
gradual_40,0.85,rho_0_85,8010,-0.0009339683773340601,-0.11847535004647458,-0.23963123694350508,0.21184691710125314,3.110703847202956
gradual_40,0.85,rho_0_85,8011,-0.010159772849290594,-0.11926868940129509,-0.1974716437175455,0.2540088946428347,-11.851445118392263
gradual_40,0.85,rho_0_85,8012,0.14149250354916154,-0.08053755737429569,-0.18806567024301724,0.35975343865286735,3.2106331023096857
gradual_40,0.85,rho_0_85,8013,0.0031893988870812517,-0.10066418855510051,-0.2528412205740826,0.3352402138131252,8.59190593248249
gradual_40,0.85,rho_0_85,8014,0.053485326780948084,-0.121280726133846,-0.3111780176003342,0.42398889927462813,9.438882323660891
gradual_40,0.85,rho_0_85,8015,-0.025393799260280625,-0.11852062660820106,-0.2377318966857871,0.2583847133769068,-4.228943639943111
gradual_40,0.85,rho_0_85,8016,0.13021844346865374,-0.10794680024995351,-0.24921819520057975,0.27982815603598166,-4.089584552016106
gradual_40,0.85,rho_0_85,8017,0.09995544954637303,-0.1108035441269859,-0.19251055916067683,0.30084935261612467,-7.372209406493397
gradual_40,0.85,rho_0_85,8018,0.04648134954446004,-0.07002954107221182,-0.25181036916448174,0.30599461793174854,-1.2426135239913947
gradual_40,0.85,rho_0_85,8019,0.0948254122376847,-0.07718795918403032,-0.30473097195548005,0.34354220184986684,2.0555408645184343
gradual_40,0.85,rho_0_85,8020,0.0468504819926443,-0.07692323304006354,-0.22477601741702308,0.19803517530002646,-6.5073882489982395
gradual_40,0.85,rho_0_85,8021,0.11716954004119573,-0.13648010701366164,-0.22194886663115493,0.22959723841513258,-12.472852808690817
gradual_40,0.85,rho_0_85,8022,0.05759768800409071,-0.09138537467245111,-0.27415480183113844,0.3200605077669434,4.02632686326217
gradual_40,0.85,rho_0_85,8023,0.11907837968317558,-0.11390787337314201,-0.27175307911668767,0.3305050649550423,-3.627163947972832
gradual_40,0.85,rho_0_85,8024,0.0783157861879934,-0.13040963883752177,-0.2368662686797326,0.3212640684078685,-4.0553356695159835
gradual_40,0.85,rho_0_85,8025,0.08746357184906173,-0.08639646192595052,-0.24006066167428697,0.2576307817933592,11.2822237670849
gradual_40,0.85,rho_0_85,8026,0.2109597621605569,-0.1360650955224294,-0.20554427804633935,0.4114795735410972,-2.5207365408917894
gradual_40,0.85,rho_0_85,8027,0.03946815296378092,-0.11129669574457601,-0.22229377276285833,0.35491421809238677,0.6717197999973621
gradual_40,0.85,rho_0_85,8028,0.07404960610201339,-0.11920684698842532,-0.18794950281970868,0.2490010831206675,-12.54410274523002
gradual_40,0.85,rho_0_85,8029,0.0885315083025241,-0.0927112149325886,-0.20490512404755684,0.284888127205992,11.232802158096206
gradual_40,0.93,rho_0_93,8000,0.035022729119079665,-0.04382962129531531,-0.24969556347595812,0.2965486195764253,6.318333317066276
gradual_40,0.93,rho_0_93,8001,-0.10884513270060248,-0.14633257463165528,-0.24250701856938828,0.25258127880476344,1.191490375850492
gradual_40,0.93,rho_0_93,8002,0.09362460814907547,-0.11316683283954543,-0.2699256095094931,0.415290050389864,9.410196649967958
gradual_40,0.93,rho_0_93,8003,0.06327333001876911,-0.08940923100957754,-0.2360523199785089,0.3048844619428217,11.978237205075487
gradual_40,0.93,rho_0_93,8004,-0.00979954436455166,-0.0915007536224941,-0.19638025039080487,0.1396605103607924,-3.497313270343426
gradual_40,0.93,rho_0_93,8005,-0.000555550475569877,-0.05075098390417043,-0.2972642332682109,0.3715972096688449,7.332930064997811
gradual_40,0.93,rho_0_93,8006,0.10071031767690475,-0.0877669634430891,-0.21799112121004166,0.288957643381222,11.275330362862007
gradual_40,0.93,rho_0_93,8007,0.02145726483074284,-0.12435944892502082,-0.2097033554114115,0.28117686120405017,-2.628638275865967
gradual_40,0.93,rho_0_93,8008,0.054535852661829254,-0.13256078933544657,-0.20801488635140464,0.3015735428938475,3.358277050654152
gradual_40,0.93,rho_0_93,8009,0.012722432317207932,-0.09287645200297767,-0.2204410679888969,0.34106363911752124,14.97324442893003
gradual_40,0.93,rho_0_93,8010,-0.004801922049037621,-0.12032996181121813,-0.2691323618429284,0.21558872878820212,7.257139354451368
gradual_40,0.93,rho_0_93,8011,0.06096413454292837,-0.13660393970625861,-0.20203284202018157,0.25734430154635035,-7.771540313151547
gradual_40,0.93,rho_0_93,8012,0.16338531524769595,-0.08033339443290899,-0.23023713169936572,0.3641681748068444,6.3456745355663315
gradual_40,0.93,rho_0_93,8013,0.0888386028928202,-0.11772494227000685,-0.26599481724867513,0.34256083619478384,13.89345018675678
gradual_40,0.93,rho_0_93,8014,0.015308735545279784,-0.10870838160337204,-0.3184718665550194,0.4323248334062848,13.089687712877577
gradual_40,0.93,rho_0_93,8015,0.040440357190194676,-0.12913261470560755,-0.2391424557589087,0.25381478780312117,2.8877394314194476
gradual_40,0.93,rho_0_93,8016,0.07537012652953923,-0.04881036831782115,-0.37204605307333843,0.27178677859995304,7.854213293126435
gradual_40,0.93,rho_0_93,8017,0.12022374924142676,-0.10614411784616617,-0.18292162001769585,0.30728471550432923,-3.1526771085506766
gradual_40,0.93,rho_0_93,8018,0.08960984431462193,-0.06608101248135334,-0.24243617755071267,0.30196657609636635,5.224011262070803
gradual_40,0.93,rho_0_93,8019,0.08448300957674948,-0.0999448364359381,-0.2521514125214729,0.3487405993499877,4.331507371768254
gradual_40,0.93,rho_0_93,8020,0.08958703803679524,-0.08032015459314046,-0.20654082442278138,0.19524495146781407,1.7254137554603517
gradual_40,0.93,rho_0_93,8021,0.040259608249710754,-0.15000888847910954,-0.20573800057328845,0.22774712585457912,-10.470485344735494
gradual_40,0.93,rho_0_93,8022,0.07067538168207144,-0.09895537448833291,-0.29708340690515544,0.3234276558490121,9.835664779202375
gradual_40,0.93,rho_0_93,8023,0.02894213672085555,-0.10253279725614473,-0.25858977629525753,0.32950589836704136,2.0011179363594636
gradual_40,0.93,rho_0_93,8024,0.04548232740894498,-0.1170360571282707,-0.2615432949607562,0.322551876672279,2.8136821336367746
gradual_40,0.93,rho_0_93,8025,0.06302783834086156,-0.0872516819163609,-0.2259101040316691,0.24793556252269733,26.401416977379313
gradual_40,0.93,rho_0_93,8026,0.10545668963170751,-0.13728091369031414,-0.24855673157463914,0.42293749938606373,2.96946011660404
gradual_40,0.93,rho_0_93,8027,0.07625408436733228,-0.0927635032777685,-0.2601342176982401,0.36143562136409324,4.263553473355415
gradual_40,0.93,rho_0_93,8028,0.14579335901879031,-0.11409774869900868,-0.20582145449150724,0.24565364878215368,-4.147485157159508
gradual_40,0.93,rho_0_93,8029,0.09481505028961346,-0.0741982491331159,-0.20233815781399944,0.2824869310486151,21.29373268192242
no_change,0.25,rho_0_25,8000,-0.0348197177451135,-0.002295406002992273,-0.016074071795431855,0.08736088976423284,-12.428025576618381
no_change,0.25,rho_0_25,8001,0.04790882766184179,-0.10141883009710106,-0.03876544523033454,0.10454927207568687,-15.0795998081405
no_change,0.25,rho_0_25,8002,-0.052994336851158175,-0.06672456323153764,-0.04034336682403605,0.1159002624823593,-6.016269894594217
no_change,0.25,rho_0_25,8003,0.02408408955308572,-0.07949779533807622,-0.014929291197740224,0.0961521987750884,-14.561043379457743
no_change,0.25,rho_0_25,8004,-0.003323105026269091,-0.04791057931947851,0.02543880466817483,0.08638311760853723,-18.364796041231415
no_change,0.25,rho_0_25,8005,0.0050613362997028455,-0.025174383064563877,-0.039026248775356875,0.1147465714888547,-12.599745622239794
no_change,0.25,rho_0_25,8006,0.04204961962402476,-0.08118247462325101,0.004723062565167746,0.09808744597655394,-17.646635811817504
no_change,0.25,rho_0_25,8007,0.06070057151586794,-0.10227520441012139,0.0019072055949032052,0.11615474921484203,-24.30610181055502
no_change,0.25,rho_0_25,8008,0.05731958130342718,-0.06500475061023447,0.024116532817538117,0.08546195671263312,-26.00703918830098
no_change,0.25,rho_0_25,8009,0.02980569796239818,-0.06825459578543214,-0.019236406093961822,0.10774525534218471,-13.061844375077783
no_change,0.25,rho_0_25,8010,0.04108645455259918,-0.10148887076749702,-0.02186155926539346,0.06655098024062411,-26.69147077408978
no_change,0.25,rho_0_25,8011,0.014488316499326137,-0.12707990004454217,0.026263236783195976,0.07788787899323646,-31.839895521875164
no_change,0.25,rho_0_25,8012,0.11149989032488317,-0.08546314852032566,0.015682050774594614,0.1075379243782093,-25.208267139684466
no_change,0.25,rho_0_25,8013,0.053172937596753456,-0.04132899036450688,-0.017869656751830387,0.10367665911813884,-9.18275360298233
no_change,0.25,rho_0_25,8014,0.04804139694636422,-0.0776387091992019,-0.07223299401448546,0.13370764673385427,-5.003987507131825
no_change,0.25,rho_0_25,8015,0.032282632214278295,-0.0725273787850913,0.018327495306242836,0.06787954406654517,-35.628889125782536
no_change,0.25,rho_0_25,8016,-0.02024629733770711,-0.09475725947620806,-0.037473457013854516,0.050400757751342784,-31.848334411021455
no_change,0.25,rho_0_25,8017,-0.028088922224993262,-0.06191869054447441,0.046009296049553505,0.07071653485864493,-33.713284660020676
no_change,0.25,rho_0_25,8018,0.06020972531000346,-0.0029181121287891187,-0.019620701071396462,0.1071521833353386,-11.890339422247592
no_change,0.25,rho_0_25,8019,0.16601164703256055,-0.09962292370880466,-0.023214541689327017,0.1271487033259966,-17.215514646613798
