seed,policy,dose,truth_mode,resolved,resolution_steps,selected_mode,wrong_selection,total_decision_loss,decision_cost,movement_cost,movement_distance,mean_discriminability,maximum_discriminability,final_truth_probability,final_entropy,trace_fingerprint,arm
7034,round_robin,0.1,0,True,6,0,False,1.005680211410944,1.0,0.005680211410944,0.5680211410944,1.948792145973636,5.619407408658218,0.9997785860585071,0.0020846932645139093,c032a737364aafeb83bc4d75d74344bfb06af6bbd97378e4065f52fe96dbe330,round_robin_dose_0_10
7035,round_robin,0.1,1,True,5,1,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9797329543185805,0.09907659574303122,e55df5be2a1ada10d6a150b831209d785f19e7ac806a46af67397801884ec961,round_robin_dose_0_10
7036,round_robin,0.1,0,True,4,0,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9700302382645722,0.1346370412722601,246554b6c466a34bf0ddaf86524fb1114205561cab82b416a8d85a15200bc618,round_robin_dose_0_10
7037,round_robin,0.1,1,True,5,1,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9632510511411727,0.15747078460039127,fb64e8cfd830510b63e469fca9a20841b02ab6ef49c361c1d2d681d3d05143bf,round_robin_dose_0_10
7038,round_robin,0.1,1,True,5,1,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9986011464098172,0.010591283554195096,f3153b9ff6e64cf8305187916c6c62066cda03673aea8d4b708a6c3d30433153,round_robin_dose_0_10
7039,round_robin,0.1,1,True,3,1,False,0.40208252800000005,0.4,0.0020825280000000006,0.20825280000000004,0.33197180840118606,0.7432429772280031,0.9534433792303878,0.18824880216017523,7b9ecf43ec81f4d58a694bfc330bfb947fe94930e30d4da2bf2f20a273948335,round_robin_dose_0_10
7040,round_robin,0.1,1,True,6,1,False,1.005680211410944,1.0,0.005680211410944,0.5680211410944,1.948792145973636,5.619407408658218,0.9997667376486788,0.002184089075209684,fddc21856d5735274f69ea5e2b2e0301d3f2b46ef58b615fde00b0ea4d5180a8,round_robin_dose_0_10
7041,round_robin,0.1,0,True,4,0,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9973708393919162,0.01824578282301759,18f7530c0c19f7a187ee5311939d6733d15f39aa39fc29660c093df82f5177a5,round_robin_dose_0_10
7042,round_robin,0.1,0,True,4,0,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9729220939590154,0.12443311410895706,4eac8c17530677f33bf0eb3cca217cc3682e28994e8d9d2891057b6644fd6064,round_robin_dose_0_10
7043,round_robin,0.1,0,True,5,0,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9975166213412038,0.017375933674038925,5aa7e1ef30000b1722f375dc3dc3a5468bb91d7b1db19cc99f6621b8f628b135,round_robin_dose_0_10
7044,round_robin,0.1,0,True,5,0,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9893885108550219,0.05879288526598216,e5412d7460d7f0e709ab0501d85469503483cf1846bc7967df1bd3346abcdacb,round_robin_dose_0_10
7045,round_robin,0.1,1,True,5,1,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9994598102981436,0.004604209709540995,35c0fedc3ac77b270dde8ba195b40f539f84903e5b797e259ac4e803d722f62d,round_robin_dose_0_10
7046,round_robin,0.1,1,True,5,1,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9999986073647064,2.0171364115818714e-05,0abb5cfe5638eb8c70064ff8a14e2620398f79c3522a2c7f2729759ddb7e3419,round_robin_dose_0_10
7047,round_robin,0.1,1,True,6,1,False,1.005680211410944,1.0,0.005680211410944,0.5680211410944,1.948792145973636,5.619407408658218,0.9999569254320008,0.0004760840864901685,496b9ad180bbc4bbb1a78a7f3a907e05ab3099503be6251d233524e8d16f002e,round_robin_dose_0_10
7048,round_robin,0.1,1,True,4,1,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9995411096196414,0.003986137393270301,5c3ac708e1ae238c3c63a7c388c41e9376bdce42c888576fe0eb7992f41e55da,round_robin_dose_0_10
7049,round_robin,0.1,0,True,4,0,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9982039824099969,0.013149156584438638,9d351a45988360d433020ad5457ed6ec0be8ba2837f2ad06114bc086986ed917,round_robin_dose_0_10
7050,round_robin,0.1,0,True,4,0,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.990630893403852,0.05308196900202057,67f9d4456d45e4e9dd96cf701e392d9cc6877a8816778d68f987769dfed68b53,round_robin_dose_0_10
7051,round_robin,0.1,1,True,5,1,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9996762897180386,0.002924884175317819,9840f6a575f6c8cb851a183040034ceb6e8b3b4657b5da0d643102403bf78c97,round_robin_dose_0_10
7052,round_robin,0.1,1,True,6,1,False,1.005680211410944,1.0,0.005680211410944,0.5680211410944,1.948792145973636,5.619407408658218,0.9895818565149296,0.05791424263155163,c99714106e5f3ec3976332d26dcc4c83935ad6bd034b19de2681f2ebf8b531dd,round_robin_dose_0_10
7053,round_robin,0.1,1,True,5,1,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9998788242801165,0.0012139635960406094,b91c2ebb4abedbf5837ec0c373db5e0bafd45e5aa85b803bee909abf2aa3b6e0,round_robin_dose_0_10
7054,round_robin,0.1,0,True,6,0,False,1.005680211410944,1.0,0.005680211410944,0.5680211410944,1.948792145973636,5.619407408658218,0.9993407697664924,0.005487503679641688,2d1671de78c7a9c36379361d7660520c47b7ff192bb87f174ba4668d4cfdf293,round_robin_dose_0_10
7055,round_robin,0.1,0,True,4,0,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9528003489989221,0.19018573731526903,ee766d2d9e395b217e9c2866e795dc7bb12d787097a2d64ab32ddcb576ff122b,round_robin_dose_0_10
7056,round_robin,0.1,1,True,5,1,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9995118283162289,0.004210285151102339,65a325cf68f6514f809201779c03cb7958baae0b6e33d477119626933e552083,round_robin_dose_0_10
7057,round_robin,0.1,1,True,4,1,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9711702657429802,0.13065037521816017,c15bb6f97ccee5ef858ed348d6ba7d045f982146104b670fefee8a0989d50d74,round_robin_dose_0_10
7058,round_robin,0.1,1,True,4,1,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9983750972400266,0.012059206755165003,4ca025e05225fe7eddf871d384e0dc0740a7736f144fb61d79c68093608f1e6f,round_robin_dose_0_10
7059,round_robin,0.1,0,True,5,0,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9997237409885134,0.0025399346180732343,c17a7c62c0ef1d251fc9f85d5b2a1d443a0d616ce507043301500417938844df,round_robin_dose_0_10
7060,round_robin,0.1,1,True,4,1,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.975914782568812,0.11353811329676185,60581a980b15c86f448c236833b94250137bb982d2fb6fcb4565d7f328eb7dba,round_robin_dose_0_10
7061,round_robin,0.1,1,True,4,1,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.965327892399163,0.15062533564801894,ca29748fca86eca3850c9e56eb5b490df97afd61b1e020d75364ca7975794f71,round_robin_dose_0_10
7062,round_robin,0.1,1,True,7,1,False,1.2070297522158797,1.2,0.0070297522158796815,0.7029752215879681,2.9070764084777463,8.656781983502407,0.9999994844792119,7.979276097890254e-06,b81643f0d750735e5bd604185058b80178c6bbfc6201e624df8b91c9cdb2079a,round_robin_dose_0_10
7063,round_robin,0.1,0,True,5,0,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9851913271689378,0.07708063937299134,e63d513ca3c9ab94dbaa90d05d4d3c30fe2f5659502dda693775cdc1f86c8861,round_robin_dose_0_10
7064,round_robin,0.1,1,True,4,1,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9626979583981033,0.15927299830250685,25909e73e86f456687c885066dd1f074485720a9b59ce9528619d41ffe8b3df0,round_robin_dose_0_10
7065,round_robin,0.1,0,True,6,0,False,1.005680211410944,1.0,0.005680211410944,0.5680211410944,1.948792145973636,5.619407408658218,0.9984632537309797,0.011490742295252382,41355a0ef264f44cf830228829781718b5c323161b991d765cdb86a00229dedd,round_robin_dose_0_10
7066,round_robin,0.1,1,True,5,1,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9970359318859665,0.020214082263187327,96b3ae07d9482b588e75b197b8d8577829c82e521d138f6639597f4fba30bce0,round_robin_dose_0_10
7067,round_robin,0.1,1,True,4,1,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9655631045195291,0.14984206664523808,38f642f72e29aacbc28d10e30bcb6520cc04d5197daef2386dc27cc8dd481044,round_robin_dose_0_10
7068,round_robin,0.1,0,True,5,0,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9936360542272824,0.03852680551491704,2748c6bf85b3b60c90357f73b9aabde40d91e7be78923d13a578e6c0d373c7ec,round_robin_dose_0_10
7069,round_robin,0.1,1,True,3,1,False,0.40208252800000005,0.4,0.0020825280000000006,0.20825280000000004,0.33197180840118606,0.7432429772280031,0.980961831994569,0.09427185619882986,7a655461fb986c1cd825344f0cdc476c727f188270113f72be2014a1d9301190,round_robin_dose_0_10
7070,round_robin,0.1,0,True,4,0,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9679889854602236,0.14166462168208616,a7001ac6c2c826a87f73125534d76ad777aac43a3ae1b75deed5aff99172a831,round_robin_dose_0_10
7071,round_robin,0.1,1,True,6,1,False,1.005680211410944,1.0,0.005680211410944,0.5680211410944,1.948792145973636,5.619407408658218,0.9999873774236889,0.00015500545503225956,298d3ffab9a346bf768d911b46259f9119e6ed945f8db24cce6752d5dfc89390,round_robin_dose_0_10
7072,round_robin,0.1,1,True,3,1,False,0.40208252800000005,0.4,0.0020825280000000006,0.20825280000000004,0.33197180840118606,0.7432429772280031,0.9820476435961593,0.08995932107014222,6a4098ac46f9730cc23f31d84cbe86d9147a94d79259930574c52173b3b185e0,round_robin_dose_0_10
7073,round_robin,0.1,1,True,3,1,False,0.40208252800000005,0.4,0.0020825280000000006,0.20825280000000004,0.33197180840118606,0.7432429772280031,0.9591752881866988,0.17055632789056435,94efa19f436e616f4f1a51aeb689488be715423fa06ac3b266f70753c4939445,round_robin_dose_0_10
7074,round_robin,0.1,0,True,6,0,False,1.005680211410944,1.0,0.005680211410944,0.5680211410944,1.948792145973636,5.619407408658218,0.9999987358041815,1.8433332428311997e-05,1c215c6a5f94f0c7a3d2297446195750dd99ba4ac9a3cd0d7c8f3dfa467055e5,round_robin_dose_0_10
7075,round_robin,0.1,0,True,4,0,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9988417835859982,0.008988100698297377,d56201e9a7b2c6f87706ed793e0efbd8704a578bad6d790ab742627e4499f98d,round_robin_dose_0_10
7076,round_robin,0.1,0,True,5,0,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9969849325453893,0.0205103703035109,2088f3321f8d987c8275ef63d04fe1f3a4ffcd8dc3ad771126aa2aa06843ae6c,round_robin_dose_0_10
7077,round_robin,0.1,0,True,5,0,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9931816709476141,0.04080581687066779,3fba7a5c97754e9785fcff6e044cc0bb96bb01a547e3a8672648573d120fcadc,round_robin_dose_0_10
7078,round_robin,0.1,1,True,7,1,False,1.2070297522158797,1.2,0.0070297522158796815,0.7029752215879681,2.9070764084777463,8.656781983502407,0.9998923871854701,0.0010908621706233346,edea8af08fcb6a3dcba1d045cf31042cb9b3279a5665245b5623c09de95fdda3,round_robin_dose_0_10
7079,round_robin,0.1,0,True,5,0,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9968241972267173,0.02143859087937769,991c15217f9131b9a16ab4241bb98e11bdf16efb701f6d93841dad7917f69a1a,round_robin_dose_0_10
7080,round_robin,0.1,0,True,5,0,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9906985893097732,0.05276619604122163,637aca2916434ac278d3d0fae8e2f2a8df453f4e46f1ec1acbd981d3c2131414,round_robin_dose_0_10
7081,round_robin,0.1,1,True,3,1,False,0.40208252800000005,0.4,0.0020825280000000006,0.20825280000000004,0.33197180840118606,0.7432429772280031,0.9663665070466657,0.14715407824056478,80e4c12954b37965d3574b66a837efecfbceec800f61d8e5c15a6d70f30a2e4f,round_robin_dose_0_10
7082,round_robin,0.1,1,True,4,1,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9913768102833359,0.0495745123130505,59e6e81dfbd48940341eac1f656d112ab541593686b42a341fc9286d046ebdb8,round_robin_dose_0_10
7083,round_robin,0.1,1,True,5,1,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9879947383846462,0.06502510044939686,9557896c2be483361c4e183ca3d4d85f8e9eae0c29f613c521ca681c552d8500,round_robin_dose_0_10
7084,round_robin,0.1,1,True,5,1,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9917786853922885,0.04765816484183828,7a5c8d974d08038e9d795069ae83373fe5943056751112dca04f4ab2d6a1d1bc,round_robin_dose_0_10
7085,round_robin,0.1,0,True,4,0,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9966769993419635,0.022281462926231257,8f260e6716c4232abe2fedc834e60ac204f546976778f1da7d5c0b6009f1580e,round_robin_dose_0_10
7086,round_robin,0.1,0,True,5,0,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.997048799282009,0.02013918881611572,3b62a7d81631d8ea41dadb8fd9e3b3c0b4057b65167550cae0ef7ac2dd71d208,round_robin_dose_0_10
7087,round_robin,0.1,1,True,4,1,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9999131637801775,0.0008988802080420273,d78c574418b7bb127c2343f3e737ebf0fcf0b474958c122e549c1e139bc981e5,round_robin_dose_0_10
7088,round_robin,0.1,1,True,6,1,False,1.005680211410944,1.0,0.005680211410944,0.5680211410944,1.948792145973636,5.619407408658218,0.9996543204237425,0.003100685454595738,60b05794c973f29c523f49322abfc4c8a14fb10e76b7f10d298cc22081152fb0,round_robin_dose_0_10
7089,round_robin,0.1,1,True,4,1,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9674960565035912,0.14334118439469165,f8daf6c1ac93b5638bbad1f1868c5db652c49b4ed04092c732d8075db275747d,round_robin_dose_0_10
7090,round_robin,0.1,0,True,4,0,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9860306499449255,0.07353287345196122,8e8da3268407d9fb1d0b88036453ba3956e6be66a9c4e413ee97aa121b10545c,round_robin_dose_0_10
7091,round_robin,0.1,1,True,4,1,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9506338601390789,0.19664463455628156,4963b57f09810f728205a709231e07ca6c7590747f2a614458aa820b4ae75402,round_robin_dose_0_10
7092,round_robin,0.1,0,True,6,0,False,1.005680211410944,1.0,0.005680211410944,0.5680211410944,1.948792145973636,5.619407408658218,0.9902633719234084,0.05478777467822386,5725f22b60563b6688ea6d4cd5e4cc7241cc440b37ae8cc33823e673cde3393a,round_robin_dose_0_10
7093,round_robin,0.1,1,True,6,1,False,1.005680211410944,1.0,0.005680211410944,0.5680211410944,1.948792145973636,5.619407408658218,0.9991961465794361,0.006531864973994328,0aff3346ad67ea8fe39a20630f817b336f08a097f8859834983f975447aa1eb0,round_robin_dose_0_10
7094,round_robin,0.1,1,True,6,1,False,1.005680211410944,1.0,0.005680211410944,0.5680211410944,1.948792145973636,5.619407408658218,0.9918367898030424,0.04737947625844405,51e7cf95e2714988a3c16f0ec2389c5986723cabaa2c9e5bbc90c43e9264fdae,round_robin_dose_0_10
7095,round_robin,0.1,1,True,4,1,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9777995761774382,0.10648345861217844,0b1ebfc30fb474f058380db2fb3e0eef23a534eafebf5174dfa075a03669db22,round_robin_dose_0_10
7096,round_robin,0.1,1,True,4,1,False,0.60317942016,0.6000000000000001,0.0031794201600000007,0.31794201600000005,0.6842618370755862,1.7411319230987865,0.9601130680005325,0.16758464492827893,3accfc8559fc7d0622ea74c4ff8980ae6f8e220da74a36cfc6ed30052531f5a3,round_robin_dose_0_10
7097,round_robin,0.1,1,True,5,1,False,0.8043891825152001,0.8,0.004389182515200001,0.4389182515200001,1.2146690934367192,3.3362981188812513,0.9937125995987918,0.038139730943864095,bec5d39eccadb215f758ef80b74744b3795a93397dcd3796a25084b36eedc5a6,round_robin_dose_0_10
7098,round_robin,0.1,0,True,3,0,False,0.40208252800000005,0.4,0.0020825280000000006,0.20825280000000004,0.33197180840118606,0.7432429772280031,0.9599965166573641,0.16795521782659328,8136f6476ea4b81dea48d7f72dd5ae3837ac204686b73c337c6251243be722d1,round_robin_dose_0_10
7099,round_robin,0.1,1,True,6,1,False,1.005680211410944,1.0,0.005680211410944,0.5680211410944,1.948792145973636,5.619407408658218,0.9908254157705922,0.05217326241723697,b320c668918d2f163a56a21bae17f60b8f6552cc65f18109c8e14cab5457d227,round_robin_dose_0_10
7000,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9589314748946118,0.17132523674537856,a76d2bcc83aaf24c3330cfa6ada22f870ed2de78798ee7e79789155c75029191,round_robin_dose_0_25
7001,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9923613993442365,0.04484402293252923,f158409907935d752ad29fc1cd1f891032221ca804bf52e8c8557e22ca6b7853,round_robin_dose_0_25
7002,round_robin,0.25,0,True,2,0,False,0.202856,0.2,0.0028560000000000005,0.2856,0.7954416528362416,1.4028524968213436,0.9636060035886466,0.15630965218379364,3b2e2ee702a3daafb1acbab3f1b6e90be53f672dd02d46d259c08ceacfe57e9d,round_robin_dose_0_25
7003,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9999778811142541,0.0002592127194208021,f0bf7d0072b38c8d902e4f3fc2338f19e21e661ed2712c372464e51cde11d9bb,round_robin_dose_0_25
7004,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9906347426008947,0.05306402738784893,3b38abd7fe5812de7751a8a7ecb654d33409d13c4dbce5547b8f03355e389f16,round_robin_dose_0_25
7005,round_robin,0.25,0,True,4,0,False,0.6079485504000001,0.6000000000000001,0.0079485504,0.79485504,4.353105527785246,11.110404526633927,0.9986071158477724,0.010552047380917825,42ba4619f622cb68282a915efa3ef7fffd1b919749eba1f255fb481c4a3da616,round_robin_dose_0_25
7006,round_robin,0.25,0,True,4,0,False,0.6079485504000001,0.6000000000000001,0.0079485504,0.79485504,4.353105527785246,11.110404526633927,0.9999287888913091,0.0007512648148128428,c3cba007524531995bedacdd3942e2e6ef9957d884cd862f67d684b55146e5ec,round_robin_dose_0_25
7007,round_robin,0.25,1,True,4,1,False,0.6079485504000001,0.6000000000000001,0.0079485504,0.79485504,4.353105527785246,11.110404526633927,0.9999999903274194,1.881700999726751e-07,218510087a39c21b2a3467ac6ca15572708143e2ebc7949f2028457b303e380a,round_robin_dose_0_25
7008,round_robin,0.25,1,True,2,1,False,0.202856,0.2,0.0028560000000000005,0.2856,0.7954416528362416,1.4028524968213436,0.9889563881633208,0.06074385059454525,e712857ee8250d25e5393cef5466739d80de79e05dfed7a90f17d6dafddd9585,round_robin_dose_0_25
7009,round_robin,0.25,0,True,4,0,False,0.6079485504000001,0.6000000000000001,0.0079485504,0.79485504,4.353105527785246,11.110404526633927,0.9999607754027748,0.00043720469234394683,a21ffe0d12d931377bcd34cdc8da1317845c94810b0c35250154d3ae9a236c99,round_robin_dose_0_25
7010,round_robin,0.25,1,True,4,1,False,0.6079485504000001,0.6000000000000001,0.0079485504,0.79485504,4.353105527785246,11.110404526633927,0.9999930455653286,8.954618781397352e-05,c7fc8a33b82ee8c33711df9217458c61efaf94ae3eccc36a04596b7977baa039,round_robin_dose_0_25
7011,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9995888223343466,0.0036168336890596486,832cdb4f03863ffe893e03790537dd311d2d0f830057951d38c4ae198472b676,round_robin_dose_0_25
7012,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9951510926148368,0.030676968961839766,cf894239d1f1ef12dae5ce3aded24f9d9543177646ef4c7edb81654421b92ccf,round_robin_dose_0_25
7013,round_robin,0.25,0,True,4,0,False,0.6079485504000001,0.6000000000000001,0.0079485504,0.79485504,4.353105527785246,11.110404526633927,0.9999999610112779,7.041360637788116e-07,a12f0d2045d28d8202f361251ad9c176e0b56e0526321461b6aa71db6529936f,round_robin_dose_0_25
7014,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9637119230936709,0.15596247026571705,3c106d67b60f4657c6ba941ab8a18e6ef00fcc7740a4b11df21bcda10954a681,round_robin_dose_0_25
7015,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9999466543415896,0.0005781971231508896,8e025d77ddcedaec0e07fcde9c33b2d1c59b3deefdede91abdaa20497d2cb82d,round_robin_dose_0_25
7016,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9851904899162568,0.07708415381995404,bd8ca2ec0b91050adf873dd806829563d98f1858c4806c5e331ae346a4abce74,round_robin_dose_0_25
7017,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9999990606369584,1.3975902829010802e-05,8ebbfce8f9eaa46ccdd2195507ab67cadb86aa4af04422a2a5133c3d29db3af2,round_robin_dose_0_25
7018,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9735311052277585,0.12224479678294911,791ddea29406e021d3d3d2a880d2d93457a2f5b75304070437d6184270b2197b,round_robin_dose_0_25
7019,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.990630880024486,0.053082031362222996,58904b8c56f3b6a7b2cddc90652c8c7da1b97c225eba4964bfbc62f7a957ded8,round_robin_dose_0_25
7020,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9969727424997739,0.020581061457320776,1919be222111a24e04feaf9d8c658643fe1a94761ca33b26a2b3c4180c9d80c9,round_robin_dose_0_25
7021,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9994947647824198,0.004340088642795194,ae37d2530b95570d3388e226bef52f998b7970c08be9a20790cbd9c9c856d6ca,round_robin_dose_0_25
7022,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.986730174217724,0.07053706074468008,2364c2a2ba9b64afa17be9ba56987685d4bda248bb64389aca3707e0832a85a1,round_robin_dose_0_25
7023,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9600938235610762,0.16764585669995238,16e8587169f0b5e3e96af239d0bfe3187d05179c5ca83d65ff2bbdfb9eec8b51,round_robin_dose_0_25
7024,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9998953667522894,0.0010635966367995775,3af15095e6a790abe392306738116dbe9c046600b78b8fc0c94b224abfebaa5a,round_robin_dose_0_25
7025,round_robin,0.25,0,True,2,0,False,0.202856,0.2,0.0028560000000000005,0.2856,0.7954416528362416,1.4028524968213436,0.9961930135684861,0.025008137467473546,895d75d3603a59e4cc0c52032b9dae1415090a8f51be13ad87d4fa456d06b3b5,round_robin_dose_0_25
7026,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.999644174909256,0.003181394181310016,32777886cbd5e4c9b463236dd1cfceaf5fc8126314bd258d173c474315e0f8de,round_robin_dose_0_25
7027,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9912817306205277,0.05002510423051584,f4d2b20f0bbbf261718b4d78bd32d09e8af3accd567cf92c4837b76af9c2b9db,round_robin_dose_0_25
7028,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9628715945620456,0.15870814025980065,c742031941ca3030e1758b0c794a8e11c01bb597954feeaa25865a3e2143ac52,round_robin_dose_0_25
7029,round_robin,0.25,0,True,3,0,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9985406106230388,0.010987753003845111,139c8a91e72e76caa96a3102638ac2395bc74e8cb7fa727e1dfa0ac6abfb6eb3,round_robin_dose_0_25
7030,round_robin,0.25,1,True,3,1,False,0.40520632,0.4,0.0052063199999999995,0.520632,2.1006725281690186,4.711134278834573,0.9998191859133708,0.0017390609869361812,a42b226c33171ace5fa2cf4c2369aad8ca989112f6656f9bbe575ba9b2fadbfc,round_robin_dose_0_25
